value,name
48,Groß Pankow (Prignitz) (Urnenwahlbezirk 1409)
49,Groß Pankow (Prignitz) (Urnenwahlbezirk 1410)
50,Groß Pankow (Prignitz) (Urnenwahlbezirk 1411)
51,Groß Pankow (Prignitz) (Urnenwahlbezirk 1412)
52,Groß Pankow (Prignitz) (Urnenwahlbezirk 1413)
53,Groß Pankow (Prignitz) (Urnenwahlbezirk 1414)
54,Groß Pankow (Prignitz) (Urnenwahlbezirk 1415)
55,Groß Pankow (Prignitz) (Urnenwahlbezirk 1416)
56,Groß Pankow (Prignitz) (Urnenwahlbezirk 1417)
57,Groß Pankow (Prignitz) (Urnenwahlbezirk 1418)
58,Groß Pankow (Prignitz) (Urnenwahlbezirk 1419)
59,Groß Pankow (Prignitz) (Urnenwahlbezirk 1420)
60,Groß Pankow (Prignitz) (Briefwahlbezirk 9115)
61,Gumtow (Urnenwahlbezirk 1501)
62,Gumtow (Urnenwahlbezirk 1502)
63,Gumtow (Urnenwahlbezirk 1503)
64,Gumtow (Urnenwahlbezirk 1504)
65,Gumtow (Urnenwahlbezirk 1505)
66,Gumtow (Urnenwahlbezirk 1506)
67,Gumtow (Urnenwahlbezirk 1507)
68,Gumtow (Urnenwahlbezirk 1508)
69,Gumtow (Urnenwahlbezirk 1509)
70,Gumtow (Urnenwahlbezirk 1510)
71,Gumtow (Urnenwahlbezirk 1511)
72,Gumtow (Urnenwahlbezirk 1512)
73,Gumtow (Urnenwahlbezirk 1513)
74,Gumtow (Urnenwahlbezirk 1514)
75,Gumtow (Urnenwahlbezirk 1515)
76,Gumtow (Urnenwahlbezirk 1516)
77,Gumtow (Briefwahlbezirk 9116)
78,Heiligengrabe (Urnenwahlbezirk 8031)
79,Heiligengrabe (Urnenwahlbezirk 8032)
80,Heiligengrabe (Urnenwahlbezirk 8033)
81,Heiligengrabe (Urnenwahlbezirk 8034)
82,Heiligengrabe (Urnenwahlbezirk 8035)
83,Heiligengrabe (Urnenwahlbezirk 8036)
84,Heiligengrabe (Urnenwahlbezirk 8037)
85,Heiligengrabe (Urnenwahlbezirk 8038)
86,Heiligengrabe (Urnenwahlbezirk 8039)
87,Heiligengrabe (Urnenwahlbezirk 8040)
88,Heiligengrabe (Urnenwahlbezirk 8041)
89,Heiligengrabe (Urnenwahlbezirk 8042)
90,Heiligengrabe (Urnenwahlbezirk 8043)
91,Heiligengrabe (Urnenwahlbezirk 8044)
92,Heiligengrabe (Briefwahlbezirk 9131)
93,Karstädt (Briefwahlbezirk 9117)
94,Karstädt (Briefwahlbezirk 9118)
95,Kyritz (Briefwahlbezirk 9132)
96,Kyritz (Briefwahlbezirk 9133)
97,Kyritz (Briefwahlbezirk 9154)
98,Nauen (Urnenwahlbezirk 1)
99,Nauen (Urnenwahlbezirk 2)
100,Nauen (Urnenwahlbezirk 3)
101,Nauen (Urnenwahlbezirk 4)
102,Nauen (Urnenwahlbezirk 5)
103,Nauen (Urnenwahlbezirk 6)
104,Nauen (Urnenwahlbezirk 7)
105,Nauen (Urnenwahlbezirk 8)
106,Nauen (Urnenwahlbezirk 9)
107,Nauen (Urnenwahlbezirk 10)
108,Nauen (Urnenwahlbezirk 11)
109,Nauen (Urnenwahlbezirk 12)
110,Nauen (Urnenwahlbezirk 13)
111,Nauen (Urnenwahlbezirk 14)
112,Nauen (Urnenwahlbezirk 15)
113,Nauen (Urnenwahlbezirk 16)
114,Nauen (Urnenwahlbezirk 17)
115,Nauen (Urnenwahlbezirk 18)
116,Nauen (Urnenwahlbezirk 19)
117,Nauen (Urnenwahlbezirk 20)
118,Nauen (Urnenwahlbezirk 21)
119,Nauen (Urnenwahlbezirk 22)
120,Nauen (Urnenwahlbezirk 23)
121,Nauen (Urnenwahlbezirk 24)
122,Nauen (Urnenwahlbezirk 25)
123,Nauen (Briefwahlbezirk 9101)
124,Nauen (Briefwahlbezirk 9102)
125,Nauen (Briefwahlbezirk 9103)
126,Neuruppin (Briefwahlbezirk 9135)
127,Neuruppin (Briefwahlbezirk 9136)
128,Neuruppin (Briefwahlbezirk 9137)
129,Neuruppin (Briefwahlbezirk 9138)
130,Neuruppin (Briefwahlbezirk 9139)
131,Neuruppin (Briefwahlbezirk 9140)
132,Perleberg (Urnenwahlbezirk 1101)
133,Perleberg (Urnenwahlbezirk 1102)
134,Perleberg (Urnenwahlbezirk 1103)
135,Perleberg (Urnenwahlbezirk 1104)
136,Perleberg (Urnenwahlbezirk 1105)
137,Perleberg (Urnenwahlbezirk 1106)
138,Perleberg (Urnenwahlbezirk 1107)
139,Perleberg (Urnenwahlbezirk 1108)
140,Perleberg (Urnenwahlbezirk 1109)
141,Perleberg (Urnenwahlbezirk 1110)
142,Perleberg (Urnenwahlbezirk 1111)
143,Perleberg (Urnenwahlbezirk 1112)
144,Perleberg (Urnenwahlbezirk 1113)
145,Perleberg (Urnenwahlbezirk 1114)
146,Perleberg (Urnenwahlbezirk 1115)
147,Perleberg (Urnenwahlbezirk 1116)
148,Perleberg (Urnenwahlbezirk 1117)
149,Perleberg (Briefwahlbezirk 9105)
150,Perleberg (Briefwahlbezirk 9106)
151,Perleberg (Briefwahlbezirk 9107)
152,Plattenburg (Urnenwahlbezirk 1701)
153,Plattenburg (Urnenwahlbezirk 1702)
154,Plattenburg (Urnenwahlbezirk 1703)
155,Plattenburg (Urnenwahlbezirk 1704)
156,Plattenburg (Urnenwahlbezirk 1705)
157,Plattenburg (Urnenwahlbezirk 1706)
158,Plattenburg (Urnenwahlbezirk 1707)
159,Plattenburg (Urnenwahlbezirk 1709)
160,Plattenburg (Urnenwahlbezirk 1710)
161,Plattenburg (Urnenwahlbezirk 1711)
162,Plattenburg (Urnenwahlbezirk 1712)
163,Plattenburg (Urnenwahlbezirk 1713)
164,Plattenburg (Briefwahlbezirk 9119)
165,Pritzwalk (Urnenwahlbezirk 1201)
166,Pritzwalk (Urnenwahlbezirk 1202)
167,Pritzwalk (Urnenwahlbezirk 1203)
168,Pritzwalk (Urnenwahlbezirk 1204)
169,Pritzwalk (Urnenwahlbezirk 1205)
170,Pritzwalk (Urnenwahlbezirk 1206)
171,Pritzwalk (Urnenwahlbezirk 1207)
172,Pritzwalk (Urnenwahlbezirk 1208)
173,Pritzwalk (Urnenwahlbezirk 1209)
174,Pritzwalk (Urnenwahlbezirk 1210)
175,Pritzwalk (Urnenwahlbezirk 1211)
176,Pritzwalk (Urnenwahlbezirk 1212)
177,Pritzwalk (Urnenwahlbezirk 1213)
178,Pritzwalk (Urnenwahlbezirk 1214)
179,Pritzwalk (Urnenwahlbezirk 1215)
180,Pritzwalk (Urnenwahlbezirk 1216)
181,Pritzwalk (Urnenwahlbezirk 1217)
182,Pritzwalk (Urnenwahlbezirk 1218)
183,Pritzwalk (Urnenwahlbezirk 1219)
184,Pritzwalk (Urnenwahlbezirk 1220)
185,Pritzwalk (Briefwahlbezirk 9108)
186,Pritzwalk (Briefwahlbezirk 9109)
187,Pritzwalk (Briefwahlbezirk 9110)
188,Pritzwalk (Briefwahlbezirk 9151)
189,Rheinsberg (Urnenwahlbezirk 4021)
190,Rheinsberg (Urnenwahlbezirk 4022)
191,Rheinsberg (Urnenwahlbezirk 4023)
192,Rheinsberg (Urnenwahlbezirk 4025)
193,Rheinsberg (Urnenwahlbezirk 4027)
194,Rheinsberg (Urnenwahlbezirk 4028)
195,Rheinsberg (Urnenwahlbezirk 4029)
196,Rheinsberg (Urnenwahlbezirk 4030)
197,Rheinsberg (Urnenwahlbezirk 4031)
198,Rheinsberg (Urnenwahlbezirk 4032)
199,Rheinsberg (Urnenwahlbezirk 4033)
200,Rheinsberg (Urnenwahlbezirk 4034)
201,Rheinsberg (Urnenwahlbezirk 4035)
202,Rheinsberg (Urnenwahlbezirk 4036)
203,Rheinsberg (Urnenwahlbezirk 4037)
204,Rheinsberg (Urnenwahlbezirk 4038)
205,Rheinsberg (Urnenwahlbezirk 4039)
206,Rheinsberg (Urnenwahlbezirk 4040)
207,Rheinsberg (Urnenwahlbezirk 4042)
208,Rheinsberg (Briefwahlbezirk 9143)
209,Rheinsberg (Briefwahlbezirk 9144)
210,Wittenberge (Urnenwahlbezirk 1301)
211,Wittenberge (Urnenwahlbezirk 1302)
212,Wittenberge (Urnenwahlbezirk 1303)
213,Wittenberge (Urnenwahlbezirk 1304)
214,Wittenberge (Urnenwahlbezirk 1305)
215,Wittenberge (Urnenwahlbezirk 1306)
216,Wittenberge (Urnenwahlbezirk 1307)
217,Wittenberge (Urnenwahlbezirk 1308)
218,Wittenberge (Urnenwahlbezirk 1309)
219,Wittenberge (Urnenwahlbezirk 1310)
220,Wittenberge (Urnenwahlbezirk 1311)
221,Wittenberge (Urnenwahlbezirk 1312)
222,Wittenberge (Urnenwahlbezirk 1313)
223,Wittenberge (Urnenwahlbezirk 1314)
224,Wittenberge (Urnenwahlbezirk 1315)
225,Wittenberge (Briefwahlbezirk 9111)
226,Wittenberge (Briefwahlbezirk 9112)
227,Wittenberge (Briefwahlbezirk 9113)
228,Wittenberge (Briefwahlbezirk 9114)
229,Wittenberge (Briefwahlbezirk 9152)
230,Wittstock/Dosse (Urnenwahlbezirk 8001)
231,Wittstock/Dosse (Urnenwahlbezirk 8002)
232,Wittstock/Dosse (Urnenwahlbezirk 8003)
233,Wittstock/Dosse (Urnenwahlbezirk 8004)
234,Wittstock/Dosse (Urnenwahlbezirk 8005)
235,Wittstock/Dosse (Urnenwahlbezirk 8006)
236,Wittstock/Dosse (Urnenwahlbezirk 8007)
237,Wittstock/Dosse (Urnenwahlbezirk 8008)
238,Wittstock/Dosse (Urnenwahlbezirk 8009)
239,Wittstock/Dosse (Urnenwahlbezirk 8010)
240,Wittstock/Dosse (Urnenwahlbezirk 8011)
241,Wittstock/Dosse (Urnenwahlbezirk 8012)
242,Wittstock/Dosse (Urnenwahlbezirk 8013)
243,Wittstock/Dosse (Urnenwahlbezirk 8014)
244,Wittstock/Dosse (Urnenwahlbezirk 8015)
245,Wittstock/Dosse (Urnenwahlbezirk 8016)
246,Wittstock/Dosse (Urnenwahlbezirk 8017)
247,Wittstock/Dosse (Urnenwahlbezirk 8018)
248,Wittstock/Dosse (Urnenwahlbezirk 8019)
249,Wittstock/Dosse (Urnenwahlbezirk 8020)
250,Wittstock/Dosse (Urnenwahlbezirk 8021)
251,Wittstock/Dosse (Urnenwahlbezirk 8022)
252,Wittstock/Dosse (Urnenwahlbezirk 8023)
253,Wittstock/Dosse (Urnenwahlbezirk 8024)
254,Wittstock/Dosse (Urnenwahlbezirk 8025)
255,Wittstock/Dosse (Urnenwahlbezirk 8026)
256,Wittstock/Dosse (Urnenwahlbezirk 8027)
257,Wittstock/Dosse (Urnenwahlbezirk 8028)
258,Wittstock/Dosse (Briefwahlbezirk 9146)
259,Wittstock/Dosse (Briefwahlbezirk 9147)
260,Wittstock/Dosse (Briefwahlbezirk 9148)
261,Wittstock/Dosse (Briefwahlbezirk 9149)
262,Wusterhausen/Dosse (Urnenwahlbezirk 7001)
263,Wusterhausen/Dosse (Urnenwahlbezirk 7002)
264,Wusterhausen/Dosse (Urnenwahlbezirk 7003)
265,Wusterhausen/Dosse (Urnenwahlbezirk 7004)
266,Wusterhausen/Dosse (Urnenwahlbezirk 7005)
267,Wusterhausen/Dosse (Urnenwahlbezirk 7006)
268,Wusterhausen/Dosse (Urnenwahlbezirk 7007)
269,Wusterhausen/Dosse (Urnenwahlbezirk 7008)
270,Wusterhausen/Dosse (Urnenwahlbezirk 7009)
271,Wusterhausen/Dosse (Urnenwahlbezirk 7010)
272,Wusterhausen/Dosse (Urnenwahlbezirk 7011)
273,Wusterhausen/Dosse (Urnenwahlbezirk 7012)
274,Wusterhausen/Dosse (Urnenwahlbezirk 7013)
275,Wusterhausen/Dosse (Urnenwahlbezirk 7014)
276,Wusterhausen/Dosse (Urnenwahlbezirk 7016)
277,Wusterhausen/Dosse (Urnenwahlbezirk 7017)
278,Wusterhausen/Dosse (Urnenwahlbezirk 7018)
279,Wusterhausen/Dosse (Urnenwahlbezirk 7019)
280,Wusterhausen/Dosse (Urnenwahlbezirk 7021)
281,Wusterhausen/Dosse (Briefwahlbezirk 9150)
282,Wusterhausen/Dosse (Briefwahlbezirk 9156)
