value,name
59,Blankenfelde-Mahlow (Urnenwahlbezirk 15)
60,Blankenfelde-Mahlow (Urnenwahlbezirk 16)
61,Blankenfelde-Mahlow (Urnenwahlbezirk 17)
62,Blankenfelde-Mahlow (Urnenwahlbezirk 18)
63,Blankenfelde-Mahlow (Urnenwahlbezirk 19)
64,Blankenfelde-Mahlow (Urnenwahlbezirk 20)
65,Blankenfelde-Mahlow (Urnenwahlbezirk 21)
66,Blankenfelde-Mahlow (Urnenwahlbezirk 22)
67,Blankenfelde-Mahlow (Urnenwahlbezirk 23)
68,Blankenfelde-Mahlow (Urnenwahlbezirk 24)
69,Blankenfelde-Mahlow (Urnenwahlbezirk 25)
70,Blankenfelde-Mahlow (Urnenwahlbezirk 26)
71,Blankenfelde-Mahlow (Urnenwahlbezirk 27)
72,Blankenfelde-Mahlow (Urnenwahlbezirk 28)
73,Blankenfelde-Mahlow (Briefwahlbezirk 9015)
74,Blankenfelde-Mahlow (Briefwahlbezirk 9016)
75,Blankenfelde-Mahlow (Briefwahlbezirk 9017)
76,Blankenfelde-Mahlow (Briefwahlbezirk 9018)
77,Blankenfelde-Mahlow (Briefwahlbezirk 9019)
78,Blankenfelde-Mahlow (Briefwahlbezirk 9020)
79,Blankenfelde-Mahlow (Briefwahlbezirk 9021)
80,Blankenfelde-Mahlow (Briefwahlbezirk 9022)
81,Eichwalde (Urnenwahlbezirk 1)
82,Eichwalde (Urnenwahlbezirk 2)
83,Eichwalde (Urnenwahlbezirk 3)
84,Eichwalde (Urnenwahlbezirk 4)
85,Eichwalde (Urnenwahlbezirk 5)
86,Eichwalde (Briefwahlbezirk 9102)
87,Eichwalde (Briefwahlbezirk 9103)
88,Eichwalde (Briefwahlbezirk 9104)
89,Großbeeren (Urnenwahlbezirk 1)
90,Großbeeren (Urnenwahlbezirk 2)
91,Großbeeren (Urnenwahlbezirk 3)
92,Großbeeren (Urnenwahlbezirk 4)
93,Großbeeren (Urnenwahlbezirk 5)
94,Großbeeren (Urnenwahlbezirk 6)
95,Großbeeren (Urnenwahlbezirk 7)
96,Großbeeren (Urnenwahlbezirk 8)
97,Großbeeren (Briefwahlbezirk 9049)
98,Großbeeren (Briefwahlbezirk 9050)
99,Großbeeren (Briefwahlbezirk 9051)
100,Heideblick (Urnenwahlbezirk 1)
101,Heideblick (Urnenwahlbezirk 2)
102,Heideblick (Urnenwahlbezirk 3)
103,Heideblick (Urnenwahlbezirk 4)
104,Heideblick (Urnenwahlbezirk 5)
105,Heideblick (Urnenwahlbezirk 6)
106,Heideblick (Urnenwahlbezirk 7)
107,Heideblick (Urnenwahlbezirk 8)
108,Heideblick (Briefwahlbezirk 9504)
109,Heidesee (Urnenwahlbezirk 1)
110,Heidesee (Urnenwahlbezirk 2)
111,Heidesee (Urnenwahlbezirk 3)
112,Heidesee (Urnenwahlbezirk 4)
113,Heidesee (Urnenwahlbezirk 5)
114,Heidesee (Urnenwahlbezirk 6)
115,Heidesee (Urnenwahlbezirk 7)
116,Heidesee (Urnenwahlbezirk 8)
117,Heidesee (Urnenwahlbezirk 9)
118,Heidesee (Urnenwahlbezirk 10)
119,Heidesee (Urnenwahlbezirk 11)
120,Heidesee (Urnenwahlbezirk 12)
121,Heidesee (Briefwahlbezirk 9405)
122,Heidesee (Briefwahlbezirk 9406)
123,Königs Wusterhausen (Urnenwahlbezirk 1)
124,Königs Wusterhausen (Urnenwahlbezirk 2)
125,Königs Wusterhausen (Urnenwahlbezirk 3)
126,Königs Wusterhausen (Urnenwahlbezirk 4)
127,Königs Wusterhausen (Urnenwahlbezirk 5)
128,Königs Wusterhausen (Urnenwahlbezirk 6)
129,Königs Wusterhausen (Urnenwahlbezirk 7)
130,Königs Wusterhausen (Urnenwahlbezirk 8)
131,Königs Wusterhausen (Urnenwahlbezirk 9)
132,Königs Wusterhausen (Urnenwahlbezirk 10)
133,Königs Wusterhausen (Urnenwahlbezirk 11)
134,Königs Wusterhausen (Urnenwahlbezirk 12)
135,Königs Wusterhausen (Urnenwahlbezirk 13)
136,Königs Wusterhausen (Urnenwahlbezirk 14)
137,Königs Wusterhausen (Urnenwahlbezirk 15)
138,Königs Wusterhausen (Urnenwahlbezirk 16)
139,Königs Wusterhausen (Urnenwahlbezirk 17)
140,Königs Wusterhausen (Urnenwahlbezirk 18)
141,Königs Wusterhausen (Urnenwahlbezirk 19)
142,Königs Wusterhausen (Urnenwahlbezirk 20)
143,Königs Wusterhausen (Urnenwahlbezirk 21)
144,Königs Wusterhausen (Urnenwahlbezirk 22)
145,Königs Wusterhausen (Urnenwahlbezirk 23)
146,Königs Wusterhausen (Urnenwahlbezirk 24)
147,Königs Wusterhausen (Urnenwahlbezirk 25)
148,Königs Wusterhausen (Urnenwahlbezirk 26)
149,Königs Wusterhausen (Briefwahlbezirk 9231)
150,Königs Wusterhausen (Briefwahlbezirk 9232)
151,Königs Wusterhausen (Briefwahlbezirk 9233)
152,Königs Wusterhausen (Briefwahlbezirk 9234)
153,Königs Wusterhausen (Briefwahlbezirk 9235)
154,Königs Wusterhausen (Briefwahlbezirk 9236)
155,Königs Wusterhausen (Briefwahlbezirk 9237)
156,Königs Wusterhausen (Briefwahlbezirk 9238)
157,Königs Wusterhausen (Briefwahlbezirk 9239)
158,Königs Wusterhausen (Briefwahlbezirk 9240)
159,Lübben (Spreewald) (Urnenwahlbezirk 1)
160,Lübben (Spreewald) (Urnenwahlbezirk 2)
161,Lübben (Spreewald) (Urnenwahlbezirk 3)
162,Lübben (Spreewald) (Urnenwahlbezirk 4)
163,Lübben (Spreewald) (Urnenwahlbezirk 5)
164,Lübben (Spreewald) (Urnenwahlbezirk 6)
165,Lübben (Spreewald) (Urnenwahlbezirk 7)
166,Lübben (Spreewald) (Urnenwahlbezirk 8)
167,Lübben (Spreewald) (Urnenwahlbezirk 9)
168,Lübben (Spreewald) (Urnenwahlbezirk 10)
169,Lübben (Spreewald) (Urnenwahlbezirk 11)
170,Lübben (Spreewald) (Urnenwahlbezirk 12)
171,Lübben (Spreewald) (Urnenwahlbezirk 13)
172,Lübben (Spreewald) (Urnenwahlbezirk 14)
173,Lübben (Spreewald) (Briefwahlbezirk 9508)
174,Lübben (Spreewald) (Briefwahlbezirk 9509)
175,Lübben (Spreewald) (Briefwahlbezirk 9511)
176,Lübben (Spreewald) (Briefwahlbezirk 9512)
177,Lübbenau/Spreewald (Urnenwahlbezirk 1)
178,Lübbenau/Spreewald (Urnenwahlbezirk 2)
179,Lübbenau/Spreewald (Urnenwahlbezirk 3)
180,Lübbenau/Spreewald (Urnenwahlbezirk 4)
181,Lübbenau/Spreewald (Urnenwahlbezirk 5)
182,Lübbenau/Spreewald (Urnenwahlbezirk 6)
183,Lübbenau/Spreewald (Urnenwahlbezirk 7)
184,Lübbenau/Spreewald (Urnenwahlbezirk 8)
185,Lübbenau/Spreewald (Urnenwahlbezirk 9)
186,Lübbenau/Spreewald (Urnenwahlbezirk 10)
187,Lübbenau/Spreewald (Urnenwahlbezirk 11)
188,Lübbenau/Spreewald (Urnenwahlbezirk 12)
189,Lübbenau/Spreewald (Urnenwahlbezirk 13)
190,Lübbenau/Spreewald (Urnenwahlbezirk 14)
191,Lübbenau/Spreewald (Urnenwahlbezirk 15)
192,Lübbenau/Spreewald (Urnenwahlbezirk 16)
193,Lübbenau/Spreewald (Urnenwahlbezirk 17)
194,Lübbenau/Spreewald (Urnenwahlbezirk 18)
195,Lübbenau/Spreewald (Urnenwahlbezirk 19)
196,Lübbenau/Spreewald (Briefwahlbezirk 9031)
197,Lübbenau/Spreewald (Briefwahlbezirk 9032)
198,Lübbenau/Spreewald (Briefwahlbezirk 9033)
199,Lübbenau/Spreewald (Briefwahlbezirk 9034)
200,Lübbenau/Spreewald (Briefwahlbezirk 9035)
201,Luckau (Urnenwahlbezirk 1)
202,Luckau (Urnenwahlbezirk 2)
203,Luckau (Urnenwahlbezirk 3)
204,Luckau (Urnenwahlbezirk 4)
205,Luckau (Urnenwahlbezirk 5)
206,Luckau (Urnenwahlbezirk 6)
207,Luckau (Urnenwahlbezirk 7)
208,Luckau (Urnenwahlbezirk 8)
209,Luckau (Urnenwahlbezirk 9)
210,Luckau (Urnenwahlbezirk 10)
211,Luckau (Urnenwahlbezirk 11)
212,Luckau (Urnenwahlbezirk 12)
213,Luckau (Urnenwahlbezirk 13)
214,Luckau (Urnenwahlbezirk 14)
215,Luckau (Urnenwahlbezirk 15)
216,Luckau (Urnenwahlbezirk 16)
217,Luckau (Urnenwahlbezirk 17)
218,Luckau (Urnenwahlbezirk 18)
219,Luckau (Urnenwahlbezirk 19)
220,Luckau (Urnenwahlbezirk 20)
221,Luckau (Urnenwahlbezirk 21)
222,Luckau (Urnenwahlbezirk 22)
223,Luckau (Urnenwahlbezirk 23)
224,Luckau (Urnenwahlbezirk 24)
225,Luckau (Urnenwahlbezirk 25)
226,Luckau (Briefwahlbezirk 9507)
227,Luckau (Briefwahlbezirk 9510)
228,Luckau (Briefwahlbezirk 9514)
229,Luckenwalde (Urnenwahlbezirk 1)
230,Luckenwalde (Urnenwahlbezirk 2)
231,Luckenwalde (Urnenwahlbezirk 3)
232,Luckenwalde (Urnenwahlbezirk 4)
233,Luckenwalde (Urnenwahlbezirk 5)
234,Luckenwalde (Urnenwahlbezirk 6)
235,Luckenwalde (Urnenwahlbezirk 7)
236,Luckenwalde (Urnenwahlbezirk 8)
237,Luckenwalde (Urnenwahlbezirk 9)
238,Luckenwalde (Urnenwahlbezirk 10)
239,Luckenwalde (Urnenwahlbezirk 11)
240,Luckenwalde (Urnenwahlbezirk 12)
241,Luckenwalde (Urnenwahlbezirk 13)
242,Luckenwalde (Urnenwahlbezirk 14)
243,Luckenwalde (Urnenwahlbezirk 15)
244,Luckenwalde (Urnenwahlbezirk 16)
245,Luckenwalde (Briefwahlbezirk 9055)
246,Luckenwalde (Briefwahlbezirk 9056)
247,Luckenwalde (Briefwahlbezirk 9057)
248,Luckenwalde (Briefwahlbezirk 9058)
249,Luckenwalde (Briefwahlbezirk 9059)
250,Luckenwalde (Briefwahlbezirk 9060)
251,Märkische Heide (Urnenwahlbezirk 1)
252,Märkische Heide (Urnenwahlbezirk 2)
253,Märkische Heide (Urnenwahlbezirk 3)
254,Märkische Heide (Urnenwahlbezirk 4)
255,Märkische Heide (Urnenwahlbezirk 5)
256,Märkische Heide (Urnenwahlbezirk 6)
257,Märkische Heide (Urnenwahlbezirk 7)
258,Märkische Heide (Urnenwahlbezirk 8)
259,Märkische Heide (Urnenwahlbezirk 9)
260,Märkische Heide (Urnenwahlbezirk 10)
261,Märkische Heide (Urnenwahlbezirk 11)
262,Märkische Heide (Urnenwahlbezirk 12)
263,Märkische Heide (Urnenwahlbezirk 13)
264,Märkische Heide (Urnenwahlbezirk 14)
265,Märkische Heide (Urnenwahlbezirk 15)
266,Märkische Heide (Urnenwahlbezirk 16)
267,Märkische Heide (Briefwahlbezirk 9410)
268,Mittenwalde (Urnenwahlbezirk 1)
269,Mittenwalde (Urnenwahlbezirk 2)
270,Mittenwalde (Urnenwahlbezirk 3)
271,Mittenwalde (Urnenwahlbezirk 4)
272,Mittenwalde (Urnenwahlbezirk 5)
273,Mittenwalde (Urnenwahlbezirk 6)
274,Mittenwalde (Urnenwahlbezirk 7)
275,Mittenwalde (Urnenwahlbezirk 8)
276,Mittenwalde (Urnenwahlbezirk 9)
277,Mittenwalde (Urnenwahlbezirk 10)
278,Mittenwalde (Urnenwahlbezirk 12)
279,Mittenwalde (Briefwahlbezirk 9310)
280,Mittenwalde (Briefwahlbezirk 9311)
281,Mittenwalde (Briefwahlbezirk 9312)
282,Nuthe-Urstromtal (Urnenwahlbezirk 1)
283,Nuthe-Urstromtal (Urnenwahlbezirk 2)
284,Nuthe-Urstromtal (Urnenwahlbezirk 3)
285,Nuthe-Urstromtal (Urnenwahlbezirk 4)
286,Nuthe-Urstromtal (Urnenwahlbezirk 5)
287,Nuthe-Urstromtal (Urnenwahlbezirk 6)
288,Nuthe-Urstromtal (Urnenwahlbezirk 7)
289,Nuthe-Urstromtal (Urnenwahlbezirk 8)
290,Nuthe-Urstromtal (Urnenwahlbezirk 9)
291,Nuthe-Urstromtal (Urnenwahlbezirk 10)
292,Nuthe-Urstromtal (Urnenwahlbezirk 11)
293,Nuthe-Urstromtal (Urnenwahlbezirk 12)
294,Nuthe-Urstromtal (Urnenwahlbezirk 13)
295,Nuthe-Urstromtal (Urnenwahlbezirk 14)
296,Nuthe-Urstromtal (Urnenwahlbezirk 15)
297,Nuthe-Urstromtal (Urnenwahlbezirk 16)
298,Nuthe-Urstromtal (Urnenwahlbezirk 17)
299,Nuthe-Urstromtal (Urnenwahlbezirk 18)
300,Nuthe-Urstromtal (Urnenwahlbezirk 19)
301,Nuthe-Urstromtal (Urnenwahlbezirk 20)
302,Nuthe-Urstromtal (Urnenwahlbezirk 21)
303,Nuthe-Urstromtal (Urnenwahlbezirk 22)
304,Nuthe-Urstromtal (Urnenwahlbezirk 23)
305,Nuthe-Urstromtal (Briefwahlbezirk 9065)
306,Nuthe-Urstromtal (Briefwahlbezirk 9066)
307,Rangsdorf (Urnenwahlbezirk 1)
308,Rangsdorf (Urnenwahlbezirk 2)
309,Rangsdorf (Urnenwahlbezirk 3)
310,Rangsdorf (Urnenwahlbezirk 4)
311,Rangsdorf (Urnenwahlbezirk 5)
312,Rangsdorf (Urnenwahlbezirk 6)
313,Rangsdorf (Urnenwahlbezirk 7)
314,Rangsdorf (Urnenwahlbezirk 8)
315,Rangsdorf (Urnenwahlbezirk 9)
316,Rangsdorf (Urnenwahlbezirk 10)
317,Rangsdorf (Urnenwahlbezirk 11)
318,Rangsdorf (Urnenwahlbezirk 12)
319,Rangsdorf (Urnenwahlbezirk 13)
320,Rangsdorf (Urnenwahlbezirk 14)
321,Rangsdorf (Briefwahlbezirk 9070)
322,Rangsdorf (Briefwahlbezirk 9071)
323,Rangsdorf (Briefwahlbezirk 9072)
324,Rangsdorf (Briefwahlbezirk 9073)
325,Rangsdorf (Briefwahlbezirk 9074)
326,Schönefeld (Urnenwahlbezirk 1)
327,Schönefeld (Urnenwahlbezirk 2)
328,Schönefeld (Urnenwahlbezirk 4)
329,Schönefeld (Urnenwahlbezirk 5)
330,Schönefeld (Urnenwahlbezirk 6)
331,Schönefeld (Urnenwahlbezirk 7)
332,Schönefeld (Urnenwahlbezirk 9)
333,Schönefeld (Urnenwahlbezirk 10)
334,Schönefeld (Urnenwahlbezirk 12)
335,Schönefeld (Urnenwahlbezirk 13)
336,Schönefeld (Urnenwahlbezirk 18)
337,Schönefeld (Briefwahlbezirk 9313)
338,Schönefeld (Briefwahlbezirk 9314)
339,Schönefeld (Briefwahlbezirk 9315)
340,Schönefeld (Briefwahlbezirk 9316)
341,Schönefeld (Briefwahlbezirk 9317)
342,Schulzendorf (Urnenwahlbezirk 1)
343,Schulzendorf (Urnenwahlbezirk 2)
344,Schulzendorf (Urnenwahlbezirk 3)
345,Schulzendorf (Urnenwahlbezirk 4)
346,Schulzendorf (Urnenwahlbezirk 5)
347,Schulzendorf (Urnenwahlbezirk 6)
348,Schulzendorf (Briefwahlbezirk 9115)
349,Schulzendorf (Briefwahlbezirk 9116)
350,Schulzendorf (Briefwahlbezirk 9117)
351,Schulzendorf (Briefwahlbezirk 9118)
352,Trebbin (Urnenwahlbezirk 1)
353,Trebbin (Urnenwahlbezirk 2)
354,Trebbin (Urnenwahlbezirk 3)
355,Trebbin (Urnenwahlbezirk 4)
356,Trebbin (Urnenwahlbezirk 5)
357,Trebbin (Urnenwahlbezirk 6)
358,Trebbin (Urnenwahlbezirk 7)
359,Trebbin (Urnenwahlbezirk 8)
360,Trebbin (Urnenwahlbezirk 9)
361,Trebbin (Urnenwahlbezirk 10)
362,Trebbin (Urnenwahlbezirk 11)
363,Trebbin (Urnenwahlbezirk 12)
364,Trebbin (Urnenwahlbezirk 13)
365,Trebbin (Urnenwahlbezirk 14)
366,Trebbin (Urnenwahlbezirk 15)
367,Trebbin (Urnenwahlbezirk 16)
368,Trebbin (Urnenwahlbezirk 17)
369,Trebbin (Urnenwahlbezirk 19)
370,Trebbin (Briefwahlbezirk 9080)
371,Trebbin (Briefwahlbezirk 9081)
372,Trebbin (Briefwahlbezirk 9082)
373,Wildau (Urnenwahlbezirk 1)
374,Wildau (Urnenwahlbezirk 2)
375,Wildau (Urnenwahlbezirk 3)
376,Wildau (Urnenwahlbezirk 4)
377,Wildau (Urnenwahlbezirk 5)
378,Wildau (Urnenwahlbezirk 6)
379,Wildau (Urnenwahlbezirk 7)
380,Wildau (Urnenwahlbezirk 8)
381,Wildau (Briefwahlbezirk 9119)
382,Wildau (Briefwahlbezirk 9120)
383,Wildau (Briefwahlbezirk 9125)
384,Zeuthen (Urnenwahlbezirk 9)
385,Zeuthen (Urnenwahlbezirk 10)
386,Zeuthen (Urnenwahlbezirk 11)
387,Zeuthen (Urnenwahlbezirk 12)
388,Zeuthen (Urnenwahlbezirk 13)
389,Zeuthen (Urnenwahlbezirk 14)
390,Zeuthen (Urnenwahlbezirk 15)
391,Zeuthen (Urnenwahlbezirk 16)
392,Zeuthen (Urnenwahlbezirk 17)
393,Zeuthen (Briefwahlbezirk 9121)
394,Zeuthen (Briefwahlbezirk 9122)
395,Zeuthen (Briefwahlbezirk 9123)
396,Zeuthen (Briefwahlbezirk 9124)
397,Zossen (Urnenwahlbezirk 10)
398,Zossen (Urnenwahlbezirk 11)
399,Zossen (Urnenwahlbezirk 12)
400,Zossen (Urnenwahlbezirk 20)
401,Zossen (Urnenwahlbezirk 30)
402,Zossen (Urnenwahlbezirk 31)
403,Zossen (Urnenwahlbezirk 32)
404,Zossen (Urnenwahlbezirk 33)
405,Zossen (Urnenwahlbezirk 34)
406,Zossen (Urnenwahlbezirk 35)
407,Zossen (Urnenwahlbezirk 36)
408,Zossen (Urnenwahlbezirk 37)
409,Zossen (Urnenwahlbezirk 40)
410,Zossen (Urnenwahlbezirk 50)
411,Zossen (Urnenwahlbezirk 60)
412,Zossen (Urnenwahlbezirk 61)
413,Zossen (Urnenwahlbezirk 62)
414,Zossen (Urnenwahlbezirk 63)
415,Zossen (Urnenwahlbezirk 64)
416,Zossen (Urnenwahlbezirk 65)
417,Zossen (Urnenwahlbezirk 66)
418,Zossen (Urnenwahlbezirk 67)
419,Zossen (Urnenwahlbezirk 70)
420,Zossen (Briefwahlbezirk 9090)
421,Zossen (Briefwahlbezirk 9091)
422,Zossen (Briefwahlbezirk 9092)
423,Zossen (Briefwahlbezirk 9093)
424,Zossen (Briefwahlbezirk 9094)
