date,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Antarktis,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bhutan,Bolivien,Bosnien und Herzegowina,Botswana,Brasilien,Brunei,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Deutschland,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Fiji,Finnland,Frankreich,Gabun,Gambia,Georgien,Ghana,Grenada,Griechenland,Großbritannien,Guatemala,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Israel,Italien,Jamaika,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kiribati,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Mikronesien,Moldawien,Monaco,Mongolei,Montenegro,Mosambik,Myanmar,Namibia,Nepal,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Palau,Panama,Papua Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Saint Lucia,Salomon Inseln,Sambia,Samoa,San Marino,São Tomé und Príncipe,Saudi Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St  Kitts und Nevis,St  Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Tonga,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,Uruguay,USA,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Zentralafrikanische Republik,Zypern
2020-08-15,9,21,5,10,0,2,0,0,0,159,5,3,17,14,0,1,37,0,3,9,0,0,0,59,11,0,958,0,7,0,0,55,3,9,1,5,0,21,0,0,21,10,1,0,0,2,0,0,12,0,5,0,4,0,2,13,23,0,1,0,3,13,943,59,68,175,0,0,12,27,0,7,2,0,0,1,5,0,46,1,8,5,0,324,0,3,11,1,0,3,0,0,0,3,1,5,0,0,0,4,2,0,0,0,0,22,0,0,0,648,0,8,0,0,2,0,0,3,4,0,1,2,0,5,2,1,8,1,0,13,2,0,20,0,8,627,56,10,4,0,42,108,0,0,8,0,0,0,34,3,1,3,5,0,0,4,0,0,0,0,16,0,0,0,210,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,18,1,24,1,0,1013,5,0,0,9,1,2,0,0
2020-08-16,9,22,4,10,0,2,0,0,0,157,4,2,17,15,0,1,37,0,3,10,0,0,0,60,11,0,961,0,7,0,0,54,3,8,1,5,0,21,3,0,21,9,1,0,0,2,0,0,12,0,6,0,2,0,2,13,24,0,1,0,3,11,934,61,67,173,0,0,14,27,0,8,2,0,0,1,5,0,29,1,8,4,0,322,0,2,10,1,0,3,0,0,0,4,0,5,0,0,0,3,2,0,0,0,0,23,0,0,0,637,0,7,0,0,2,0,0,2,4,0,1,2,0,4,2,1,8,1,0,13,2,0,18,0,9,617,56,10,3,0,42,107,0,0,4,0,0,0,34,3,1,3,5,0,0,4,0,0,0,0,16,0,0,0,204,2,0,0,3,2,0,0,0,0,1,0,0,0,1,0,19,1,25,1,0,1018,5,0,0,8,1,2,0,0
2020-08-17,9,20,4,10,0,1,0,0,0,150,4,2,18,15,1,1,37,0,3,9,0,0,0,59,9,0,962,0,8,0,0,53,2,9,0,5,0,22,3,0,22,8,1,0,0,2,0,0,13,0,6,0,3,0,2,10,24,0,1,0,2,11,934,63,70,170,0,0,12,27,0,9,2,0,0,1,5,1,29,1,8,3,0,317,0,3,10,1,0,3,0,1,0,4,0,5,0,0,0,3,2,0,1,0,0,24,0,0,0,574,0,8,0,0,2,0,0,2,4,0,1,2,0,4,3,1,10,1,0,11,2,0,18,0,9,613,55,11,3,0,43,105,0,0,3,0,0,0,34,3,1,3,4,0,0,4,0,0,0,0,10,0,0,0,194,3,0,0,3,2,0,0,0,0,0,0,1,0,1,1,20,1,25,0,0,1012,5,0,0,8,1,1,0,0
2020-08-18,4,18,4,10,0,1,0,0,0,149,4,2,19,14,1,1,38,0,4,11,0,0,0,59,7,0,984,0,7,0,0,53,2,8,0,5,0,20,2,0,22,8,1,0,0,2,0,0,14,0,4,0,5,0,3,10,27,0,1,0,2,11,971,65,72,167,0,0,13,27,0,11,2,0,0,1,5,0,29,1,7,3,0,306,0,3,9,1,0,3,0,1,0,3,0,5,0,0,0,3,2,0,1,0,0,26,0,0,0,549,0,7,0,0,1,0,0,3,4,0,1,2,0,4,3,1,9,1,0,11,1,0,18,0,11,609,54,11,3,0,44,105,0,0,3,0,0,0,34,3,1,3,4,0,0,5,0,0,0,0,13,0,0,0,216,3,0,0,2,3,0,0,0,0,0,0,1,0,1,1,20,1,25,1,0,1030,5,0,0,8,1,1,0,0
2020-08-19,3,16,4,10,0,2,0,0,0,160,4,2,20,15,1,2,38,0,4,10,0,0,0,58,8,0,981,0,6,0,0,53,1,8,0,5,0,19,2,0,23,8,1,0,0,2,0,0,14,0,6,0,5,0,3,10,29,0,1,1,2,11,976,63,76,162,0,0,12,27,0,12,2,0,0,1,6,0,29,0,7,2,0,306,0,3,9,1,0,3,0,1,0,3,0,5,0,0,0,2,2,0,0,0,0,27,0,0,0,545,0,7,0,0,1,0,0,2,4,0,1,3,0,4,3,1,9,1,0,10,2,0,18,0,10,638,56,12,3,0,43,103,0,0,3,0,0,0,34,4,1,2,4,0,0,4,0,0,0,0,31,0,0,0,202,3,0,0,2,4,0,0,0,0,0,0,1,0,2,1,21,1,26,1,0,912,5,0,0,8,1,1,0,0
2020-08-20,3,15,4,10,0,2,0,0,0,165,4,1,20,14,1,2,38,0,4,9,0,0,0,60,8,0,981,0,7,0,0,53,1,9,0,6,0,16,2,0,27,8,1,0,0,2,0,0,13,0,5,0,5,0,2,8,30,0,1,1,1,11,973,64,81,157,0,0,12,27,0,12,2,0,0,1,5,1,29,0,8,2,0,291,0,2,9,1,0,3,0,1,0,3,0,5,0,0,0,2,2,0,0,0,0,27,0,0,0,545,0,6,0,0,1,0,0,2,4,0,1,4,0,4,3,1,8,1,0,10,2,0,17,0,10,592,65,12,3,0,42,101,0,0,4,0,0,0,35,4,1,2,4,0,0,3,0,0,0,0,30,0,0,0,193,3,1,0,2,4,0,0,0,0,0,0,1,0,2,1,21,1,29,0,1,921,5,0,0,7,2,1,0,0
2020-08-21,3,15,3,10,0,1,0,0,0,172,4,1,21,15,1,2,39,0,4,9,0,0,0,61,8,0,987,0,7,0,0,55,1,8,0,5,0,18,2,0,31,7,1,0,0,2,0,0,14,0,5,0,5,0,2,7,27,0,1,1,1,12,965,68,82,149,0,0,12,28,0,13,2,0,0,1,6,1,29,0,10,0,0,297,0,1,10,1,0,2,0,1,0,3,0,6,0,0,0,2,1,0,1,0,0,29,0,0,0,529,0,6,0,0,1,0,0,2,5,0,1,4,0,3,3,0,7,1,0,9,2,0,18,0,11,569,71,11,3,0,42,97,0,0,3,0,0,0,35,4,1,2,4,0,0,3,0,0,0,0,32,0,0,0,184,3,1,0,2,4,0,0,0,0,0,0,0,0,2,2,21,1,29,1,1,890,6,0,0,7,2,0,0,0
2020-08-22,2,15,3,9,0,1,0,0,0,173,5,1,22,15,1,2,40,0,5,8,0,0,0,63,9,0,1002,0,6,0,0,57,1,8,0,5,0,17,2,0,30,7,1,0,0,2,0,0,15,0,4,0,4,0,2,9,32,0,0,1,1,11,961,75,81,144,0,0,12,5,0,13,3,0,0,1,6,0,29,0,10,0,0,308,0,2,10,1,0,2,0,1,0,3,0,6,0,0,0,2,2,0,1,0,0,32,0,0,0,530,0,6,0,0,1,0,0,2,6,0,1,5,0,3,3,0,7,1,0,10,2,0,19,0,9,551,52,12,3,0,40,98,0,0,3,0,0,0,36,4,1,2,4,0,0,3,0,0,0,0,32,0,0,0,187,3,1,0,2,4,0,0,0,0,0,0,0,0,2,2,21,1,30,1,1,878,6,0,0,7,2,0,0,0
2020-08-23,1,15,3,9,0,1,0,0,0,183,5,2,21,14,2,2,41,0,5,8,0,0,0,64,9,0,983,0,7,0,0,57,1,9,0,5,0,16,0,0,34,7,0,0,0,2,0,0,15,0,3,0,4,0,2,9,31,0,0,1,0,11,946,76,81,143,0,0,11,6,0,12,3,0,0,1,6,0,21,0,11,0,0,317,0,2,9,1,0,2,0,1,0,3,0,5,0,0,0,1,1,0,1,0,0,33,0,0,0,532,0,6,0,0,1,0,0,2,6,0,1,4,0,4,3,0,5,1,0,10,3,0,18,0,10,541,48,11,3,1,40,98,0,0,3,0,0,0,34,4,1,2,3,0,0,3,0,0,0,0,32,0,0,0,174,2,1,0,2,4,0,0,0,0,0,0,0,0,2,2,21,1,30,1,1,862,6,0,0,7,2,0,0,0
2020-08-24,2,15,3,10,0,2,0,0,0,222,4,2,21,12,4,2,41,0,5,7,1,0,0,65,9,0,973,0,7,0,0,58,1,8,0,6,0,13,0,0,34,7,1,0,0,2,0,0,14,0,3,0,3,0,2,9,32,1,0,1,0,14,942,79,81,139,0,0,13,6,0,12,3,0,0,1,7,0,21,0,10,0,0,320,0,1,10,1,0,2,0,0,0,3,0,6,0,1,0,1,1,0,1,0,0,34,0,0,0,540,0,5,0,0,1,0,0,3,7,0,1,5,0,4,3,0,7,1,0,10,3,0,17,0,11,537,47,11,3,1,40,100,0,0,2,0,0,0,36,4,1,2,3,0,0,3,0,0,1,0,32,0,0,0,168,2,1,0,2,3,0,0,0,0,0,0,0,0,2,2,20,1,30,1,0,856,6,0,0,7,2,0,0,0
2020-08-25,3,16,4,9,0,2,0,0,0,216,4,2,20,14,4,2,41,0,5,5,1,0,0,70,9,0,951,0,8,0,0,59,1,9,0,6,0,14,0,0,38,8,1,0,0,1,0,0,14,0,4,0,3,0,2,10,30,1,0,1,0,16,924,83,80,133,0,0,14,6,1,12,3,0,0,1,6,0,21,0,10,0,0,324,0,1,10,1,0,2,0,0,0,4,0,6,0,1,0,1,1,0,1,0,0,34,0,0,0,525,0,7,0,0,1,0,0,3,7,0,1,5,0,4,3,0,6,1,0,9,3,0,16,0,10,523,50,12,3,1,42,98,0,0,3,0,0,0,36,3,1,3,3,0,0,4,0,0,1,0,36,0,0,0,149,2,1,0,1,3,0,0,0,0,0,0,0,0,2,2,21,1,30,1,0,856,6,0,0,7,2,0,0,0
2020-08-26,4,17,4,9,0,2,0,0,0,216,4,2,18,16,4,1,43,0,5,0,1,0,0,70,9,0,939,0,8,0,0,59,1,9,0,5,0,16,0,0,38,8,0,0,0,1,0,0,11,0,2,0,2,0,1,10,28,1,0,1,0,20,944,85,78,128,0,0,13,7,1,12,3,1,0,1,5,0,21,0,8,0,0,315,0,1,10,1,1,2,0,0,0,4,0,6,0,1,0,1,1,0,1,0,0,34,0,0,0,514,0,8,0,0,1,0,0,3,8,0,1,5,0,4,4,0,6,1,0,9,3,0,15,0,12,516,49,12,3,1,45,98,0,0,2,0,0,0,36,2,1,2,3,0,0,4,0,0,1,0,25,0,0,0,154,2,1,0,1,3,0,0,0,0,0,0,0,0,2,2,21,1,31,1,0,923,6,0,0,7,2,1,0,0
2020-08-27,3,19,4,9,0,2,0,0,0,219,4,2,18,16,4,1,44,0,5,0,1,0,0,69,10,0,903,0,9,0,0,57,1,9,0,5,0,18,0,0,39,8,0,0,0,1,0,0,15,0,2,0,1,0,3,11,26,1,0,0,0,26,954,92,76,125,0,0,13,6,1,12,3,1,0,0,5,0,21,0,7,0,0,326,0,1,9,1,1,2,0,0,0,5,0,7,0,0,0,1,1,0,1,0,0,34,0,0,0,498,0,8,0,0,1,0,0,3,8,0,1,4,0,3,4,0,6,1,0,9,3,0,15,0,14,506,50,12,3,1,44,100,0,0,1,0,0,0,34,2,1,2,3,0,0,5,0,0,1,0,26,0,0,0,144,2,1,0,2,3,0,0,0,0,0,0,0,0,2,1,22,1,32,1,0,923,7,0,0,7,1,1,0,0
2020-08-28,2,19,4,9,0,2,0,0,0,220,4,2,17,16,3,1,45,0,5,0,1,0,0,69,9,0,875,0,9,0,0,58,1,10,0,4,0,16,0,0,37,8,0,0,0,1,0,0,14,0,2,0,1,0,3,12,25,1,0,1,1,28,965,96,76,125,0,0,13,6,0,12,3,1,0,0,5,0,21,0,5,0,0,314,0,1,7,2,0,2,0,0,0,5,0,7,0,0,0,1,1,0,0,0,0,34,0,0,0,505,0,7,0,0,1,0,0,3,8,0,1,4,0,2,5,0,6,0,0,9,3,0,15,0,14,504,55,11,3,1,44,103,0,0,1,0,0,0,33,2,1,2,2,0,0,6,0,0,0,0,25,0,0,0,129,2,2,0,1,3,0,0,0,0,0,0,1,0,1,1,24,1,36,0,0,899,6,0,0,7,1,1,0,0
2020-08-29,2,19,4,10,0,2,0,0,0,215,3,2,15,16,3,1,43,0,5,0,1,0,0,71,9,0,884,0,9,0,0,56,1,10,0,3,0,17,0,0,37,8,0,0,0,1,0,0,13,0,2,0,1,0,3,11,21,1,0,1,1,28,970,95,77,122,0,0,12,6,1,13,2,1,0,0,5,0,21,0,4,0,0,299,0,1,7,2,1,2,0,0,0,5,0,6,0,0,0,2,1,0,0,0,0,31,0,0,0,509,0,8,0,0,1,0,0,3,9,0,1,4,0,2,5,0,6,0,0,8,3,0,15,0,15,498,65,12,3,1,44,101,0,0,1,0,0,0,32,2,1,2,2,0,0,6,0,0,0,1,25,0,0,0,142,1,2,0,1,3,0,0,0,0,0,0,1,0,1,1,26,1,36,0,0,901,6,0,0,7,1,1,0,0
2020-08-30,2,20,4,9,0,2,0,0,0,210,4,2,16,19,3,1,44,0,5,0,1,0,0,65,9,0,877,0,10,0,0,56,2,9,0,4,0,16,0,0,35,7,0,0,0,1,0,0,14,0,1,0,2,0,3,10,21,1,0,1,1,29,990,95,76,117,0,0,13,6,1,14,2,0,0,0,4,0,14,1,4,0,0,292,0,1,7,2,0,2,0,0,0,5,0,6,0,0,0,2,1,0,0,0,0,32,0,0,0,525,0,7,0,0,2,0,0,3,10,0,1,4,0,2,5,0,10,0,0,6,3,0,15,0,15,486,75,11,3,1,44,101,0,0,1,0,0,0,32,2,1,2,2,0,0,6,0,0,0,1,25,0,0,0,138,1,2,0,1,3,0,0,0,0,0,0,1,0,2,1,29,1,37,0,0,893,6,0,0,7,1,1,0,0
2020-08-31,2,20,4,9,0,1,0,0,0,185,4,2,17,19,1,1,43,0,5,0,0,0,0,64,9,0,866,0,9,0,0,53,2,11,0,4,0,20,0,0,33,7,0,0,0,1,0,0,16,0,1,0,2,0,3,10,21,1,0,1,1,27,985,94,75,114,0,0,14,6,1,14,2,0,0,0,4,0,14,0,3,0,0,293,0,1,6,2,0,2,0,0,0,6,0,5,0,0,0,2,1,0,0,0,0,32,0,0,0,516,0,7,0,0,2,0,0,3,10,0,1,4,0,1,5,0,7,0,0,7,3,0,14,0,15,466,78,11,3,0,45,103,0,0,1,0,0,0,29,2,1,2,2,0,0,7,0,0,0,1,32,0,0,0,141,1,2,0,2,3,0,0,0,0,0,0,1,0,1,1,33,1,39,0,0,902,6,0,0,7,1,1,0,0
2020-09-01,1,20,4,9,0,1,0,0,0,194,3,2,17,16,1,1,41,0,5,0,0,0,0,62,9,0,858,0,10,0,0,52,2,10,0,4,0,22,0,0,29,7,0,0,0,1,0,0,17,0,1,0,1,0,4,8,21,0,0,1,1,26,997,92,75,110,0,0,13,7,0,14,2,0,0,1,4,0,14,1,3,0,0,309,0,1,6,2,1,2,0,0,0,5,0,6,0,0,0,2,1,0,0,0,0,33,0,0,0,542,0,7,0,0,2,0,0,3,11,0,1,4,0,2,4,0,7,0,0,6,4,0,14,0,17,454,80,12,3,0,45,104,0,0,1,0,0,0,30,0,1,1,1,0,0,5,0,0,0,0,33,0,0,0,136,1,2,0,2,3,0,0,0,0,0,0,2,0,1,1,36,1,42,0,0,878,6,0,0,7,1,1,0,0
2020-09-02,1,21,5,8,0,1,0,0,0,183,3,2,17,15,0,1,38,0,5,3,0,0,0,68,8,0,876,0,9,0,0,51,2,10,0,5,0,22,3,0,30,6,0,0,0,1,0,0,21,0,1,0,1,0,4,7,18,0,0,1,1,25,986,96,76,111,0,0,13,6,1,14,2,0,0,1,4,0,14,1,2,0,0,309,0,1,7,2,1,2,0,0,0,5,0,6,0,0,0,2,0,0,0,0,0,33,0,0,0,534,0,8,0,0,2,1,0,3,11,0,1,4,0,2,4,0,6,0,0,9,4,0,14,0,16,433,69,12,3,0,43,104,0,0,1,0,0,0,29,0,1,2,1,0,0,4,0,0,0,0,32,0,0,0,127,1,2,0,1,3,0,0,0,0,0,0,2,0,1,1,40,1,44,1,0,864,5,0,0,7,1,1,0,0
2020-09-03,1,20,5,8,0,1,0,0,0,187,3,2,16,22,0,0,37,0,5,2,0,0,0,71,8,0,859,0,9,0,0,50,2,9,0,5,0,24,3,0,25,6,1,0,0,1,0,0,18,0,1,0,1,0,3,7,17,0,0,2,1,22,992,98,76,113,0,0,14,6,1,13,1,0,0,1,4,0,14,1,3,0,0,307,0,1,7,2,1,2,0,0,0,5,0,5,0,0,0,2,0,0,0,0,0,35,0,0,0,534,0,8,0,0,2,1,0,4,11,0,1,3,0,5,3,0,8,0,0,9,4,0,14,0,15,426,65,12,3,0,44,103,0,0,1,0,0,0,28,2,1,1,2,0,0,2,0,1,0,0,34,0,0,0,134,0,2,0,1,3,0,0,0,0,1,0,2,0,1,2,43,1,44,1,0,852,5,0,0,6,1,1,0,0
2020-09-04,1,19,5,8,0,1,0,0,0,193,3,2,17,21,0,1,34,0,5,2,0,0,0,71,7,1,859,0,9,0,0,52,1,9,0,5,0,22,3,0,24,6,1,0,0,0,0,0,13,0,0,0,2,0,3,8,17,0,1,1,1,22,1002,95,78,114,0,0,14,7,2,13,1,0,0,1,4,0,14,1,3,0,0,303,0,1,7,2,1,2,0,0,0,5,0,5,0,0,0,2,0,0,0,0,0,34,0,0,0,529,0,9,0,0,2,1,0,3,11,0,1,3,0,6,3,0,8,0,0,8,4,0,14,0,17,408,59,12,3,0,44,105,0,0,1,0,0,0,29,2,1,1,2,0,0,2,0,1,0,0,58,0,0,0,134,0,2,0,1,3,0,0,0,0,1,0,2,0,1,2,46,1,45,1,0,857,5,0,0,7,1,1,0,0
2020-09-05,1,19,5,8,0,1,0,0,0,198,3,2,18,20,1,1,34,0,5,2,0,0,0,66,8,1,817,0,9,0,0,53,1,9,0,5,0,24,3,0,27,6,1,0,0,0,0,0,14,0,0,0,2,0,3,8,17,0,1,2,2,23,1018,97,76,114,0,0,16,9,2,13,1,0,0,1,4,0,14,1,3,0,0,299,0,0,7,2,1,2,0,0,0,5,0,6,0,0,0,1,0,0,0,0,1,36,0,0,0,501,0,10,0,0,2,1,0,3,10,0,1,3,0,6,3,0,8,0,0,8,4,0,13,0,17,391,53,12,3,0,44,104,0,0,1,0,0,0,30,2,1,1,2,0,0,1,0,1,0,0,58,0,0,0,114,1,2,0,1,3,0,0,0,0,1,0,2,0,1,2,48,1,46,1,0,833,5,0,0,6,1,0,0,0
2020-09-06,1,19,5,8,0,1,0,0,0,200,3,2,18,16,1,1,33,0,5,2,0,0,0,62,8,0,826,0,9,0,0,50,1,9,0,4,0,23,3,0,24,7,1,0,0,0,0,0,14,0,0,0,1,0,3,8,16,0,1,1,2,21,1025,97,79,119,0,0,15,9,2,12,1,0,0,1,4,0,10,1,3,0,0,293,0,0,7,2,1,2,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,36,0,0,0,486,0,10,0,0,1,1,0,2,10,0,1,4,0,6,2,0,7,0,0,8,4,0,13,0,18,382,51,12,3,0,45,103,0,0,1,0,0,0,30,2,1,1,2,0,0,1,0,1,0,0,58,0,0,0,123,1,2,0,3,4,0,0,0,0,1,0,2,0,2,2,50,2,46,1,0,832,5,0,0,7,1,0,0,0
2020-09-07,2,17,5,7,0,2,0,0,0,210,3,2,18,16,1,1,34,0,5,2,0,0,0,290,8,0,779,0,7,0,0,52,1,11,1,4,0,22,3,0,574,7,0,0,0,0,0,1,13,0,0,0,1,0,3,8,15,0,1,1,2,21,1070,102,78,120,0,0,14,10,2,11,1,0,0,1,3,0,10,1,3,0,0,279,0,0,6,2,1,2,0,0,0,5,0,8,0,0,0,1,0,0,0,0,0,36,0,0,0,481,0,11,0,0,1,1,0,2,10,0,1,4,0,7,3,0,7,2,0,8,5,0,14,0,18,378,47,12,3,0,44,99,0,0,1,0,0,0,30,2,1,1,2,0,0,1,0,1,0,0,60,0,0,0,122,1,2,0,3,4,0,0,0,0,1,0,2,0,2,2,51,2,46,1,0,808,5,0,0,7,1,0,0,0
2020-09-08,2,17,4,8,0,2,0,0,0,212,3,2,17,17,1,2,34,0,5,2,0,0,0,285,7,0,690,0,7,0,0,52,1,13,0,4,0,22,5,0,579,6,0,0,0,0,0,0,14,0,0,0,1,0,3,12,16,1,1,1,2,21,1080,104,76,124,0,0,15,10,2,12,1,1,0,0,4,0,10,1,3,0,0,252,0,0,5,2,1,2,0,0,0,5,0,10,0,0,0,2,0,0,0,0,0,35,0,0,0,463,0,11,0,0,1,1,1,1,10,0,0,3,0,6,4,0,8,2,0,9,4,0,13,0,16,364,46,11,3,1,41,98,0,0,1,0,0,0,30,4,2,1,2,0,0,2,0,1,0,0,63,0,0,0,118,1,3,0,3,3,0,0,0,0,1,0,2,0,2,2,52,2,48,1,0,723,5,0,0,8,1,0,0,0
2020-09-09,2,17,4,8,0,2,0,0,0,220,3,2,17,16,2,2,35,0,5,3,1,0,0,278,7,0,683,0,8,0,0,51,1,13,0,4,0,21,2,0,583,6,0,0,0,0,0,0,15,0,0,0,1,0,3,12,15,1,1,1,2,17,1098,103,76,125,1,0,15,11,2,12,1,1,0,0,4,0,10,1,4,0,0,244,0,0,5,2,1,2,0,0,0,5,0,11,0,0,0,1,0,0,0,0,0,34,0,0,0,462,0,10,0,0,1,0,1,2,9,0,0,2,0,6,4,0,9,2,0,5,4,0,12,0,17,356,52,10,3,1,42,102,0,0,1,0,0,0,30,3,2,1,2,0,0,2,0,1,0,0,62,0,0,0,111,1,2,0,3,3,0,0,0,0,1,0,2,0,3,2,54,2,47,1,0,729,6,0,0,8,1,0,0,0
2020-09-10,2,16,3,9,0,2,0,0,0,221,3,2,17,9,2,2,36,0,5,3,1,0,0,272,6,1,698,0,7,0,0,51,1,15,0,3,0,18,0,0,586,5,0,0,0,1,0,1,15,0,0,0,0,0,3,12,16,0,1,1,1,14,1114,101,77,125,1,0,15,11,2,12,1,1,0,0,4,0,10,1,4,0,0,237,0,0,5,2,1,3,0,0,0,6,0,12,0,0,0,2,0,0,0,0,0,34,0,0,0,474,0,10,0,0,1,1,1,1,9,0,0,2,0,4,4,0,8,2,0,5,4,0,12,0,16,345,54,10,3,1,43,104,0,0,1,0,0,0,30,2,2,1,2,0,0,2,0,0,0,0,66,0,0,0,100,1,3,0,3,3,0,0,0,0,1,0,2,0,3,2,55,2,46,1,0,713,6,0,0,8,2,0,0,0
2020-09-11,2,16,3,9,0,2,0,0,0,218,3,2,15,8,2,2,37,0,5,3,1,0,0,272,7,0,698,0,7,0,0,51,1,16,0,3,0,20,0,0,595,5,0,0,0,1,0,1,30,0,0,0,0,0,3,11,15,0,0,1,1,11,1130,102,75,124,1,0,16,11,1,11,1,1,0,0,4,0,10,1,4,0,0,233,0,0,5,2,1,3,0,0,0,7,0,13,0,0,0,2,0,0,0,0,0,33,0,0,0,476,0,10,0,0,1,1,1,2,7,0,0,3,0,4,5,0,8,2,0,5,5,0,11,0,14,337,53,10,3,1,41,102,0,0,2,0,0,0,28,2,2,1,1,0,0,3,0,0,0,0,47,0,0,0,100,2,3,0,3,3,0,0,0,0,1,0,3,0,3,2,55,2,46,1,0,740,6,0,0,8,2,0,0,0
2020-09-12,2,17,3,8,0,2,0,0,0,218,2,2,14,8,2,2,36,0,6,2,1,0,0,271,6,0,721,0,7,0,0,49,1,16,0,3,0,16,0,0,591,4,0,0,0,1,0,1,31,0,0,0,0,0,3,11,15,0,0,1,1,8,1137,101,74,125,1,0,16,10,1,11,1,1,0,0,4,0,10,0,4,0,0,225,0,0,5,3,1,3,0,0,0,7,0,12,0,0,0,2,0,0,0,0,0,32,0,0,0,468,0,8,0,0,2,1,1,2,8,0,0,2,0,3,5,0,8,3,0,6,5,0,11,0,15,326,72,10,3,1,40,103,0,0,3,0,0,0,27,2,2,1,1,0,0,3,0,0,0,0,47,0,0,0,93,0,3,0,2,3,0,0,0,0,1,0,3,0,3,2,54,2,49,1,0,730,6,0,0,8,2,0,0,0
2020-09-13,1,17,3,8,0,2,0,0,0,213,3,2,14,8,2,2,36,0,6,3,1,0,0,278,6,0,714,0,6,0,0,51,1,16,1,3,0,18,0,0,597,4,0,0,0,1,0,1,31,0,1,0,0,0,3,11,15,0,0,1,1,10,1154,100,72,123,1,0,17,10,1,11,2,1,0,0,5,0,7,0,4,0,0,216,0,1,5,4,1,2,0,0,0,7,0,11,0,0,0,2,0,0,0,0,0,31,0,0,0,466,0,9,0,0,2,1,2,2,8,0,0,2,0,4,4,0,7,3,0,5,6,0,11,0,13,316,71,10,4,0,39,107,0,0,2,0,0,0,27,2,2,1,1,0,0,3,0,0,0,0,47,0,0,0,80,0,4,0,1,3,0,0,0,0,1,0,3,0,3,2,55,2,49,2,0,723,6,0,0,8,2,0,0,0
2020-09-14,1,17,3,8,0,2,0,0,0,220,3,2,13,7,1,2,35,0,6,3,0,0,0,49,6,0,733,0,7,0,0,52,0,16,1,4,0,17,0,0,49,3,0,0,0,1,0,1,33,0,1,0,2,0,3,12,16,0,0,1,1,9,1143,102,71,129,1,0,17,10,1,11,1,1,0,0,6,0,7,0,4,0,0,215,0,1,5,4,1,2,0,0,0,7,0,10,0,0,0,2,0,0,1,0,0,31,0,0,0,467,0,8,0,0,2,1,3,2,9,0,0,3,0,3,4,0,8,2,0,6,6,0,11,0,13,306,106,11,4,0,37,108,0,0,4,0,0,0,28,2,2,1,1,0,0,2,0,0,0,0,47,0,0,0,71,0,4,0,1,3,0,0,0,0,1,0,3,0,4,3,56,2,49,2,0,738,6,0,0,8,1,0,0,0
2020-09-15,1,17,3,9,0,2,0,0,0,207,2,2,12,6,1,2,36,0,6,3,0,0,0,50,8,0,813,0,6,0,0,51,0,15,1,5,0,16,0,0,48,4,0,0,0,1,0,1,34,0,1,0,2,0,3,11,13,0,0,1,1,8,1168,105,73,130,1,0,17,10,1,10,1,1,0,0,6,1,7,0,5,0,0,210,0,1,5,4,1,3,0,0,0,6,0,10,0,0,0,1,0,0,1,0,0,32,0,0,0,456,0,8,0,0,2,1,4,2,9,0,0,3,0,3,4,0,8,1,0,5,6,0,11,0,13,299,107,13,4,0,38,112,0,0,4,0,0,0,29,1,2,1,1,0,0,1,0,0,0,0,59,0,0,0,79,0,3,0,1,3,0,0,0,0,1,0,2,0,5,4,58,2,48,3,0,843,6,0,0,8,1,0,0,0
