date,Afghanistan,Ägypten,Albanien,Algerien,Angola,Äquatorialguinea,Argentinien,Armenien,Aserbaidschan,Äthiopien,Australien,Bahrain,Bangladesch,Belarus,Belgien,Benin,Bolivien,Bosnien und Herzeg.,Botswana,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Deutschland,Dom. Rep.,DR Kongo,Ecuador,El Salvador,Elfenbeinküste,Estland,Eswatini,Finnland,Frankreich,Gabun,Gambia,Georgien,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Guinea Bissau,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Israel,Italien,Jamaika,Japan,Jemen,Jordanien,Kamerun,Kanada,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Lesotho,Lettland,Libanon,Liberia,Libyen,Litauen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mauretanien,Mauritius,Mexiko,Mikronesien,Moldawien,Mosambik,Namibia,Nepal,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nordmazedonien,Norwegen,Oman,Österreich,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Samoa,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,Uruguay,USA,Usbekistan,VAE,Venezuela,Vietnam,Zentralafr. Republik,Zypern,x
2021-03-18, 0.041, 0.431, 5.214, 0.076, 0.022, 0.213, 2.839, 2.993, 0.742, 0.152, 0.000, 1.134, 0.107, 0.905, 3.161, 0.000, 1.552,13.809, 2.113, 9.962,14.798, 0.014, 0.000, 4.719, 0.000, 1.075, 0.320, 2.275, 0.705, 0.080, 1.686, 0.598, 0.033, 7.737, 0.617, 0.440, 3.798, 0.788, 0.426, 1.997, 0.230, 4.798, 1.625, 0.930, 0.056, 0.224, 0.000, 1.333, 0.111, 0.577, 0.818, 0.973, 1.648, 1.610, 6.328, 1.742, 0.341, 0.274, 6.478, 0.000, 0.920, 0.425, 0.304, 0.150, 0.110, 2.208, 0.023, 3.911, 3.194, 0.290, 1.831, 0.000, 4.785, 7.892, 0.000, 2.001, 4.047, 0.201, 0.100, 0.103, 0.051, 0.141, 0.095, 0.000, 3.868, 0.000,13.534, 0.122, 1.892, 0.015, 0.000, 0.021, 1.690, 0.030, 0.018, 9.476, 0.241, 0.575, 2.961, 0.216, 4.478, 1.781, 0.163, 4.241,20.104, 0.369, 7.581, 1.502, 0.124, 4.612, 3.010, 0.216, 0.000, 0.167, 1.736, 1.133, 0.473, 4.035, 0.000, 0.166, 0.025,14.941, 2.254, 0.499, 2.503, 0.111, 1.498, 0.063, 0.077, 0.039, 0.377, 0.000, 0.000, 0.008, 0.160, 0.000, 0.054,19.990, 2.163, 0.834, 0.000, 5.201,16.537, 2.725, 3.335, 0.000, 0.805, 0.261, 0.000, 0.029, 0.717,
2021-03-19, 0.030, 0.424, 5.214, 0.073, 0.022, 0.213, 2.855, 3.716, 0.812, 0.138, 0.000, 1.134, 0.111, 0.920, 3.148, 0.109, 1.378,14.155, 2.113,10.323,15.063, 0.007, 0.000, 4.795, 0.000, 0.962, 0.246, 2.230, 0.652, 0.080, 1.801, 0.687, 0.028, 7.947, 0.617, 0.440, 3.930, 0.659, 0.426, 1.882, 0.268, 4.997, 1.462, 1.007, 0.067, 0.224, 0.000, 1.422, 0.116, 0.586, 0.876, 0.999, 1.678, 1.469, 6.342, 1.888, 0.312, 0.264, 6.747, 0.000, 0.923, 0.425, 0.304, 0.220, 0.155, 2.330, 0.023, 5.106, 3.369, 0.277, 1.831, 0.000, 4.864, 8.038, 0.000, 2.929, 4.047, 0.212, 0.100, 0.098, 0.051, 0.153, 0.126, 0.000, 3.771, 0.000,13.049, 0.099, 1.723, 0.020, 0.000, 0.021, 1.863, 0.030, 0.013, 9.889, 0.241, 0.575, 3.105, 0.213, 4.599, 1.814, 0.244, 4.587,21.892, 0.272, 7.837, 1.447, 0.135, 4.870, 2.972, 0.232, 0.000, 0.167, 1.610, 1.151, 0.456, 4.097, 0.000, 0.137, 0.025,14.365, 2.392, 0.703, 1.978, 0.124, 2.088, 0.063, 0.072, 0.026, 0.427, 0.000, 0.000, 0.010, 0.160, 0.000, 0.045,19.628, 2.163, 0.870, 0.000, 5.291,17.751, 2.931, 3.165, 0.000, 0.731, 0.265, 0.000, 0.029, 0.592,
2021-03-20, 0.030, 0.428, 5.161, 0.070, 0.027, 0.213, 2.769, 3.814, 0.898, 0.136, 0.000, 1.482, 0.124, 0.920, 2.849, 0.109, 1.328,14.155, 2.113,10.602,14.981, 0.007, 0.000, 4.568, 0.000, 0.962, 0.222, 2.175, 0.745, 0.080, 1.809, 0.665, 0.033, 7.519, 0.496, 0.518, 3.945, 0.659, 0.426, 1.844, 0.174, 5.104, 1.407, 0.981, 0.067, 0.224, 0.012, 1.450, 0.120, 0.590, 0.908, 1.003, 1.476, 1.484, 6.541, 1.936, 0.276, 0.264, 7.115, 0.000, 0.931, 0.425, 0.353, 0.234, 0.221, 2.443, 0.015, 5.106, 2.914, 0.327, 1.696, 0.000, 4.785, 7.934, 0.000, 2.929, 3.839, 0.100, 0.084, 0.103, 0.051, 0.176, 0.095, 0.000, 3.737, 0.000,12.729, 0.099, 1.952, 0.010, 0.000, 0.021, 1.806, 0.024, 0.012,10.163, 0.241, 0.575, 3.153, 0.221, 4.599, 1.849, 0.244, 4.849,22.072, 0.217, 7.867, 1.294, 0.124, 5.114, 2.890, 0.200, 0.000, 0.163, 1.610, 1.050, 0.456, 4.241, 0.000, 0.088, 0.000,14.103, 2.598, 0.648, 1.978, 0.118, 2.003, 0.063, 0.075, 0.026, 0.494, 0.000, 0.000, 0.008, 0.160, 0.000, 0.036,19.373, 2.041, 0.921, 0.000, 5.342,18.687, 3.220, 3.076, 0.000, 0.658, 0.265, 0.000, 0.029, 0.358,
2021-03-21, 0.023, 0.424, 4.611, 0.070, 0.027, 0.213, 2.781, 4.490, 0.984, 0.139, 0.000, 1.396, 0.127, 0.936, 3.310, 0.109, 1.266,14.155, 2.113,10.722,15.023, 0.007, 0.037, 4.561, 0.000, 0.962, 0.222, 2.225, 0.665, 0.080, 1.768, 0.642, 0.050, 7.301, 0.496, 0.518, 3.941, 0.659, 0.485, 1.997, 0.188, 4.944, 1.368, 1.136, 0.101, 0.224, 0.012, 1.597, 0.130, 0.593, 0.930, 0.977, 1.532, 1.278, 6.626, 2.325, 0.274, 0.304, 7.496, 0.000, 0.931,17.682, 0.353, 0.266, 0.155, 2.512, 0.015, 5.106, 3.369, 0.303, 1.831, 0.000, 4.414, 7.851, 0.000, 2.528, 4.097, 0.132, 0.107, 0.103, 0.058, 0.172, 0.064, 0.000, 3.724, 0.000,12.297, 0.099, 1.952, 0.010, 0.000, 0.021, 1.739, 0.018, 0.012,10.577, 0.241, 0.402, 3.233, 0.215, 4.842, 1.680, 0.244, 5.155,20.833, 0.184, 7.984, 1.168, 0.113, 5.350, 2.869, 0.168, 0.000, 0.175, 1.610, 0.984, 0.438, 4.425, 0.000, 0.088, 0.000,13.525, 2.598, 0.574, 1.978, 0.124, 1.915, 0.153, 0.061, 0.026, 0.535, 0.000, 0.000, 0.006, 0.160, 0.000, 0.027,19.293, 1.919, 0.979, 0.000, 5.403,19.155, 3.303, 3.166, 0.000, 0.628, 0.316, 0.000, 0.029, 0.475,
2021-03-22, 0.019, 0.423, 4.260, 0.070, 0.041, 0.316, 2.654, 4.584, 1.141, 0.152, 0.000, 1.482, 0.131, 0.950, 2.277, 0.109, 1.242,15.324, 2.361,10.904,14.655, 0.007, 0.037, 4.425, 0.000, 0.962, 0.222, 2.230, 0.652, 0.080, 1.957, 0.642, 0.050, 7.414, 0.252, 0.518, 3.962, 0.461, 0.485, 2.304, 0.160, 5.251, 1.270, 1.136, 0.112, 0.224, 0.012, 1.597, 0.137, 0.601, 0.901, 0.942, 1.561, 1.248, 6.702, 2.132, 0.268, 0.358, 7.878, 0.000, 1.022,17.682, 0.353, 0.285, 0.155, 2.568, 0.015, 2.955, 3.545, 0.303, 1.831, 0.000, 4.414, 8.038, 0.000, 2.339, 3.892, 0.111, 0.107, 0.112, 0.058, 0.141, 0.095, 0.000, 3.690, 0.000,11.868, 0.103, 1.663, 0.025, 0.000, 0.021, 1.714, 0.018, 0.010,11.197, 0.241, 0.575, 3.169, 0.224, 5.026, 1.579, 0.163, 5.114,19.708, 0.178, 8.123, 1.252, 0.113, 5.188, 2.824, 0.144, 0.000, 0.167, 1.610, 0.917, 0.333, 4.509, 0.000, 0.098, 0.000,13.081, 2.598, 0.574, 3.395, 0.124, 1.891, 0.090, 0.072, 0.026, 0.594, 0.000, 0.000, 0.008, 0.141, 0.000, 0.018,19.159, 2.016, 1.072, 0.000, 5.497,20.003, 3.882, 3.103, 0.000, 0.628, 0.291, 0.000, 0.029, 0.358,
2021-03-23, 0.023, 0.421, 3.961, 0.070, 0.036, 0.103, 2.502, 5.166, 1.227, 0.153, 0.000, 1.396, 0.124, 0.950, 2.377, 0.109, 1.191,15.930, 2.361,11.105,14.900, 0.007, 0.037, 4.485, 0.000, 0.622, 0.196, 2.251, 0.612, 0.080, 2.015, 0.620, 0.044, 7.519, 0.252, 0.647, 3.705, 0.461, 0.485, 2.151, 0.169, 5.144, 1.274, 1.127, 0.101, 0.297, 0.012, 1.699, 0.146, 0.587, 0.868, 0.903, 1.678, 1.168, 6.818, 2.325, 0.264, 0.382, 8.204, 0.000, 1.049,17.682, 0.353, 0.334, 0.155, 2.571, 0.007, 2.313, 3.897, 0.315, 2.036, 0.333, 4.712, 7.829, 0.000, 3.329, 4.351, 0.138, 0.084, 0.094, 0.058, 0.149, 0.095, 0.000, 4.400, 0.000,11.868, 0.085, 1.378, 0.025, 0.000, 0.021, 1.847, 0.012, 0.009,11.264, 0.213, 0.545, 3.153, 0.204, 4.996, 1.715, 0.179, 5.357,18.966, 0.190, 8.213, 1.210, 0.147, 5.490, 2.806, 0.144, 0.000, 0.167, 1.985, 0.917, 0.342, 4.611, 0.000, 0.088, 0.000,13.657, 3.010, 0.629, 3.578, 0.131, 1.686, 0.147, 0.058, 0.000, 0.611, 0.000, 0.000, 0.008, 0.141, 0.101, 0.027,18.717, 2.212, 1.187, 0.000, 5.725,21.597, 4.211, 2.967, 0.004, 0.658, 0.300, 0.000, 0.029, 0.592,
2021-03-24, 0.023, 0.411, 3.961, 0.070, 0.045, 0.213, 2.273, 5.598, 1.383, 0.161, 0.000, 1.567, 0.136, 0.950, 2.314, 0.109, 1.142,17.100, 2.361,10.872,14.285, 0.007, 0.037, 4.417, 0.000, 0.622, 0.196, 2.249, 0.546, 0.106, 1.974, 0.620, 0.056, 8.376, 0.374, 0.750, 3.715, 0.263, 0.183, 2.188, 0.136, 5.290, 1.182, 1.119, 0.078, 0.151, 0.012, 1.699, 0.154, 0.564, 0.854, 0.953, 1.794, 1.531, 6.887, 1.841, 0.239, 0.426, 8.882, 0.000, 0.999,17.682, 0.403, 0.351, 0.200, 2.543, 0.007, 7.022, 4.177, 0.315, 2.105, 0.404, 4.639, 7.643, 0.000, 3.372, 4.251, 0.138, 0.130, 0.094, 0.051, 0.161, 0.064, 0.000, 4.164, 0.000,12.083, 0.089, 1.434, 0.030, 0.000, 0.021, 1.748, 0.000, 0.003,10.784, 0.213, 0.777, 3.137, 0.205, 4.812, 1.579, 0.212, 5.702,19.721, 0.229, 8.683, 1.155, 0.158, 5.844, 2.780, 0.136, 0.000, 0.163, 1.791, 0.900, 0.289, 4.713, 0.000, 0.078, 0.000,13.708, 3.144, 0.564, 2.886, 0.098, 1.800, 0.230, 0.058, 0.013, 0.627, 0.000, 0.000, 0.004, 0.124, 0.101, 0.018,18.155, 2.127, 1.312, 0.000, 5.899,22.386, 4.251, 3.084, 0.004, 0.614, 0.311, 0.000, 0.029, 0.592,
2021-03-25, 0.019, 0.421, 3.909, 0.066, 0.045, 0.213, 2.244, 5.551, 1.526, 0.177, 0.000, 1.482, 0.152, 0.950, 2.389, 0.109, 1.278,17.967, 2.983,10.825,14.225, 0.000, 0.037, 4.041, 0.000, 0.622, 0.294, 2.251, 0.506, 0.026, 2.048, 0.620, 0.078, 8.376, 0.252, 0.777, 3.626, 0.263, 0.060, 2.228, 0.150, 5.383, 1.114, 1.084, 0.078, 0.521, 0.000, 1.832, 0.165, 0.496, 0.843, 0.967, 1.881, 1.484, 6.975, 1.695, 0.233, 0.426, 9.194, 0.000, 0.977,17.682, 0.555, 0.375, 0.200, 2.506, 0.000, 7.022, 3.931, 0.303, 1.900, 0.404, 4.712, 7.392, 0.000, 3.288, 4.047, 0.164, 0.130, 0.090, 0.066, 0.157, 0.064, 0.000, 4.037, 0.000,12.353, 0.075, 1.088, 0.025, 0.000, 0.021, 1.681, 0.000, 0.006,11.745, 0.213, 0.863, 3.153, 0.220, 4.966, 1.614, 0.130, 5.885,20.759, 0.275, 9.301, 0.987, 0.158, 6.213, 2.715, 0.128, 0.000, 0.163, 1.902, 1.000, 0.289, 4.837, 0.000, 0.088, 0.000,13.081, 3.211, 0.731, 4.582, 0.111, 1.978, 0.230, 0.072, 0.026, 0.636, 0.000, 0.000, 0.006, 0.088, 0.101, 0.009,17.847, 2.114, 1.442, 0.000, 6.198,23.337, 4.419, 2.960, 0.009, 0.614, 0.326, 0.000, 0.000, 0.833,
2021-03-26, 0.019, 0.415, 3.509, 0.070, 0.036, 0.213, 2.413, 5.503, 1.711, 0.192, 0.000, 1.652, 0.165, 0.950, 2.514, 0.000, 1.266,19.352, 2.983,11.403,13.692, 0.000, 0.037, 3.769, 0.000, 0.990, 0.344, 2.177, 0.479, 0.026, 1.809, 0.553, 0.072, 8.376, 0.252, 0.725, 4.929, 0.198, 0.183, 2.113, 0.127, 5.237, 1.052, 0.964, 0.089, 0.448, 0.000, 1.671, 0.176, 0.437, 0.800, 0.989, 2.168, 1.452, 7.143, 1.841, 0.233, 0.426, 9.519, 0.662, 1.019,17.682, 0.555, 0.315, 0.155, 2.480, 0.000, 4.709, 3.897, 0.327, 2.036, 0.404, 4.188, 7.268, 0.000, 2.423, 3.943, 0.201, 0.154, 0.085, 0.066, 0.149, 0.064, 0.000, 4.079, 0.000,13.105, 0.085, 1.032, 0.040, 0.000, 0.021, 1.500, 0.000, 0.009,12.567, 0.213, 0.863, 2.831, 0.237, 4.812, 1.748, 0.049, 6.007,19.906, 0.329, 9.398, 0.905, 0.147, 6.014, 2.678, 0.128, 0.000, 0.171, 1.944, 0.933, 0.245, 4.241, 0.000, 0.078, 0.000,12.556, 3.211, 0.527, 6.372, 0.085, 1.383, 0.230, 0.077, 0.026, 0.627, 0.000, 0.000, 0.004, 0.088, 0.101, 0.009,17.513, 2.175, 1.555, 0.003, 6.404,24.244, 4.749, 3.017, 0.009, 0.644, 0.340, 0.000, 0.000, 0.833,
2021-03-27, 0.026, 0.410, 3.558, 0.073, 0.031, 0.213, 2.705, 5.696, 1.782, 0.175, 0.000, 1.305, 0.176, 0.950, 2.738, 0.000, 1.415,19.352, 2.983,12.108,13.999, 0.000, 0.037, 3.566, 0.000, 0.990, 0.344, 2.091, 0.439, 0.026, 2.007, 0.510, 0.083, 8.594, 0.122, 0.621, 4.961, 0.327, 0.183, 2.113, 0.113, 5.397, 0.971, 0.938, 0.089, 0.448, 0.000, 1.861, 0.188, 0.484, 0.756, 1.006, 1.966, 1.310, 7.093, 2.034, 0.248, 0.465, 9.674, 0.662, 1.019,17.682, 0.604, 0.299, 0.110, 2.506, 0.013, 4.709, 4.177, 0.277, 2.171, 0.404, 3.817, 7.143, 0.000, 2.423, 3.839, 0.191, 0.154, 0.076, 0.066, 0.137, 0.064, 0.000, 4.033, 0.000,13.643, 0.089, 0.920, 0.055, 0.000, 0.021, 1.624, 0.000, 0.008,13.322, 0.213, 0.863, 2.880, 0.245, 4.599, 1.614, 0.049, 6.250,19.190, 0.303, 9.760, 0.905, 0.158, 6.383, 2.674, 0.160, 0.000, 0.171, 1.944, 1.000, 0.237, 5.167, 0.000, 0.088, 0.000,11.743, 3.010, 0.639, 6.372, 0.092, 1.381, 0.230, 0.072, 0.026, 0.619, 0.000, 0.000, 0.006, 0.088, 0.209, 0.027,16.709, 2.187, 1.651, 0.003, 6.498,24.623, 5.162, 3.035, 0.013, 0.644, 0.361, 0.000, 0.000, 0.833,
2021-03-28, 0.026, 0.404, 3.660, 0.076, 0.027, 0.213, 2.874, 5.598, 1.996, 0.181, 0.000, 1.134, 0.187, 0.936, 2.364, 0.000, 1.564,19.352, 2.983,12.334,14.142, 0.000, 0.000, 3.581, 0.000, 0.990, 0.344, 2.075, 0.426, 0.026, 2.360, 0.465, 0.094, 8.699, 0.252, 0.621, 4.944, 0.327, 0.123, 1.960, 0.070, 5.570, 0.943, 0.878, 0.101, 0.448, 0.012, 1.685, 0.196, 0.475, 0.745, 1.034, 2.285, 1.469, 7.086, 1.793, 0.258, 0.490, 9.590, 0.662, 1.007, 0.849, 0.555, 0.288, 0.110, 2.631, 0.021, 4.709, 4.211, 0.265, 2.036, 0.404, 3.890, 7.060, 0.000, 2.360, 3.839, 0.191, 0.138, 0.076, 0.080, 0.121, 0.064, 0.000, 4.017, 0.000,14.395, 0.085, 0.976, 0.055, 0.000, 0.021, 1.616, 0.000, 0.013,13.875, 0.213, 1.121, 2.928, 0.259, 4.691, 1.882, 0.147, 6.757,21.945, 0.267, 9.722, 0.960, 0.124, 6.685, 2.638, 0.168, 0.000, 0.171, 1.944, 1.034, 0.210, 5.269, 0.000, 0.078, 0.000,11.848, 3.144, 0.620, 6.372, 0.098, 1.347, 0.140, 0.080, 0.026, 0.636, 0.000, 0.000, 0.008, 0.053, 0.209, 0.045,16.160, 2.310, 1.738, 0.003, 6.620,25.004, 5.078, 2.915, 0.017, 0.628, 0.361, 0.000, 0.000, 0.950,
2021-03-29, 0.030, 0.394, 3.558, 0.076, 0.018, 0.103, 2.988, 5.598, 2.096, 0.192, 0.000, 1.134, 0.201, 0.920, 2.402, 0.000, 1.700,21.170, 5.157,12.612,14.838, 0.000, 0.000, 5.360, 0.000, 0.990, 0.320, 2.063, 0.426, 0.026, 2.204, 0.443, 0.094, 8.805, 0.252, 0.647, 4.981, 0.396, 0.183, 2.113, 0.070, 5.517, 0.953, 0.852, 0.112, 0.448, 0.012, 1.699, 0.204, 0.459, 0.774, 1.036, 2.285, 1.389, 7.159, 2.420, 0.253, 0.451, 9.420, 0.662, 0.874, 0.849, 0.604, 0.304, 0.155, 2.642, 0.021, 7.983, 4.388, 0.252, 2.207, 0.404, 4.115, 6.831, 0.000, 2.950, 3.789, 0.207, 0.123, 0.076, 0.095, 0.149, 0.064, 0.000, 4.023, 0.000,14.985, 0.080, 1.088, 0.040, 0.000, 0.021, 1.599, 0.000, 0.013,14.630, 0.293, 0.948, 2.992, 0.278, 4.294, 1.715, 0.212, 6.980,22.499, 0.283, 9.658, 0.821, 0.147, 7.128, 2.574, 0.144, 0.000, 0.179, 1.944, 1.067, 0.245, 4.611, 0.000, 0.059, 0.000,11.481, 3.282, 0.639, 5.025, 0.098, 1.254, 0.140, 0.069, 0.026, 0.603, 0.000, 0.000, 0.006, 0.053, 0.209, 0.063,16.414, 2.334, 1.801, 0.003, 6.678,25.004, 4.829, 2.948, 0.017, 0.600, 0.376, 0.000, 0.000, 1.075,
2021-03-30, 0.038, 0.393, 3.558, 0.076, 0.027, 0.103, 2.902, 5.453, 2.196, 0.189, 0.000, 1.220, 0.224, 0.936, 2.526, 0.000, 1.812,22.252, 5.157,12.956,15.574, 0.007, 0.000, 5.451, 0.000, 1.386, 0.344, 1.943, 0.453, 0.026, 2.270, 0.443, 0.111, 9.346, 0.252, 0.569, 5.181, 0.396, 0.243, 2.266, 0.028, 5.797, 0.832, 0.801, 0.134, 0.370, 0.000, 1.611, 0.212, 0.469, 0.800, 1.065, 2.053, 1.120, 7.107, 2.180, 0.231, 0.475, 9.476, 0.662, 0.878, 0.849, 0.707, 0.269, 0.133, 2.784, 0.028, 9.101, 4.211, 0.252, 2.105, 0.066, 3.963, 6.955, 0.000, 1.981, 3.330, 0.222, 0.130, 0.090, 0.087, 0.149, 0.064, 0.000, 4.014, 0.000,15.680, 0.089, 1.261, 0.055, 0.000, 0.021, 1.500, 0.006, 0.018,15.178, 0.320, 1.034, 3.008, 0.309, 4.143, 1.647, 0.309, 6.960,21.831, 0.263, 9.899, 0.710, 0.124, 7.135, 2.559, 0.136, 0.000, 0.188, 1.597, 1.100, 0.254, 5.517, 0.000, 0.039, 0.000,11.376, 3.761, 0.629, 4.737, 0.092, 1.310, 0.127, 0.066, 0.026, 0.594, 0.000, 0.000, 0.004, 0.071, 0.101, 0.054,15.624, 2.175, 1.830, 0.003, 6.517,25.325, 5.202, 2.926, 0.021, 0.600, 0.391, 0.000, 0.091, 1.075,
2021-03-31, 0.068, 0.391, 3.207, 0.080, 0.022, 0.000, 2.899, 5.645, 2.324, 0.187, 0.000, 1.220, 0.248, 0.950, 2.862, 0.000, 1.862,23.030, 5.157,14.044,16.046, 0.007, 0.000, 5.526, 0.000, 1.386, 0.368, 1.944, 0.479, 0.000, 2.525, 0.355, 0.111, 8.489, 0.122, 0.491, 5.302, 0.594, 0.243, 2.151, 0.042, 5.917, 0.714, 0.783, 0.134, 0.521, 0.012, 1.450, 0.234, 0.462, 0.829, 1.068, 1.706, 0.869, 7.124, 2.471, 0.262, 0.431, 9.575, 0.662, 0.943, 0.849, 0.657, 0.236, 0.133, 2.917, 0.028, 4.391, 4.177, 0.239, 1.933, 0.000, 3.592, 6.894, 0.000, 1.791, 3.276, 0.291, 0.092, 0.116, 0.095, 0.125, 0.064, 0.000, 4.012, 0.000,16.056, 0.108, 1.205, 0.050, 0.000, 0.021, 1.475, 0.006, 0.018,16.207, 0.454, 0.978, 3.025, 0.331, 3.838, 1.647, 0.342, 6.838,22.916, 0.341,10.177, 0.598, 0.113, 7.076, 2.568, 0.168, 0.000, 0.188, 1.500, 1.133, 0.245, 5.537, 0.000, 0.068, 0.000,12.006, 3.622, 0.703, 5.204, 0.105, 1.156, 0.117, 0.072, 0.026, 0.586, 0.000, 0.000, 0.004, 0.071, 0.101, 0.054,15.571, 2.139, 1.841, 0.003, 6.720,26.100, 5.408, 2.760, 0.026, 0.600, 0.406, 0.000, 0.091, 1.192,
2021-04-01, 0.083, 0.388, 2.856, 0.083, 0.027, 0.103, 2.699, 5.645, 2.452, 0.190, 0.000, 1.305, 0.270, 0.965, 2.849, 0.036, 1.850,22.988, 5.278,14.722,16.394, 0.028, 0.000, 6.061, 0.000, 1.386, 0.344, 1.898, 0.466, 0.000, 2.426, 0.355, 0.083, 7.737, 0.252, 0.415, 5.477, 0.594, 0.243, 2.035, 0.028, 6.117, 0.688, 0.817, 0.157, 0.151, 0.012, 1.392, 0.256, 0.514, 0.843, 1.063, 2.140, 0.899, 7.221, 2.566, 0.252, 0.470, 9.377, 1.380, 0.958, 0.849, 0.707, 0.204, 0.133, 3.107, 0.031, 6.464, 4.528, 0.214, 2.069, 0.000, 3.665, 6.706, 0.000, 1.875, 3.176, 0.339, 0.077, 0.134, 0.080, 0.145, 0.064, 0.228, 3.867, 0.000,16.165, 0.103, 1.490, 0.055, 0.000, 0.021, 1.459, 0.012, 0.016,16.207, 0.454, 0.891, 3.056, 0.344, 3.776, 1.546, 0.342, 6.899,22.846, 0.275,10.553, 0.626, 0.113, 7.047, 2.557, 0.168, 0.000, 0.192, 1.736, 1.117, 0.228, 5.558, 0.000, 0.048, 0.000,12.503, 3.828, 0.611, 3.401, 0.111, 0.883, 0.117, 0.058, 0.052, 0.569, 0.000, 0.000, 0.004, 0.053, 0.410, 0.054,15.210, 2.199, 1.873, 0.003, 6.913,25.896, 6.318, 2.653, 0.026, 0.482, 0.416, 0.000, 0.240, 0.950,
2021-04-02, 0.105, 0.398, 2.758, 0.083, 0.027, 0.103, 2.505, 5.696, 2.452, 0.186, 0.000, 1.305, 0.285, 0.981, 2.875, 0.036, 2.010,23.506, 5.278,14.242,17.130, 0.035, 0.000, 6.287, 0.000, 0.735, 0.320, 1.982, 0.479, 0.000, 2.286, 0.465, 0.117, 8.053, 0.252, 0.415, 4.273, 0.659, 0.123, 2.304, 0.019, 6.370, 0.648, 0.861, 0.134, 0.297, 0.012, 1.261, 0.300, 0.520, 0.847, 1.125, 1.794, 0.869, 7.278, 2.420, 0.240, 0.470, 9.406, 0.718, 0.893, 0.849, 0.809, 0.239, 0.133, 3.212, 0.031, 6.464, 4.985, 0.202, 1.933, 0.000, 4.115, 6.934, 0.000, 1.727, 3.330, 0.350, 0.054, 0.152, 0.102, 0.165, 0.031, 0.228, 3.350, 0.000,16.274, 0.094, 1.550, 0.035, 0.000, 0.021, 1.418, 0.012, 0.013,17.375, 0.454, 0.891, 3.169, 0.356, 3.776, 1.311, 0.342, 6.818,21.598, 0.226,10.760, 0.682, 0.113, 7.261, 2.549, 0.168, 0.000, 0.196, 1.332, 1.133, 0.219, 6.360, 0.000, 0.059, 0.000,13.211, 3.761, 0.611, 1.611, 0.092, 0.839, 0.117, 0.052, 0.052, 0.603, 0.000, 0.000, 0.004, 0.053, 0.410, 0.054,15.076, 2.518, 1.918, 0.000, 7.267,25.779, 6.853, 2.536, 0.026, 0.439, 0.431, 0.000, 0.240, 1.425,
2021-04-03, 0.101, 0.396, 2.607, 0.083, 0.031, 0.103, 2.346, 6.034, 2.624, 0.194, 0.000, 1.567, 0.301, 0.981, 3.235, 0.036, 1.874,23.506, 5.278,13.226,17.540, 0.035, 0.000, 6.566, 0.000, 0.735, 0.368, 1.919, 0.519, 0.000, 2.056, 0.510, 0.111, 7.624, 0.252, 0.388, 4.263, 0.525, 0.183, 2.228, 0.019, 6.343, 0.545, 0.775, 0.146, 0.297, 0.012, 1.114, 0.321, 0.463, 0.919, 1.191, 1.794, 1.120, 7.268, 2.275, 0.213, 0.490, 9.307, 0.718, 0.863, 0.849, 0.859, 0.277, 0.155, 3.241, 0.018, 6.464, 5.371, 0.214, 2.036, 0.000, 3.817, 6.685, 0.000, 1.727, 3.226, 0.360, 0.054, 0.156, 0.109, 0.172, 0.031, 0.228, 2.891, 0.000,16.489, 0.094, 1.434, 0.025, 0.000, 0.021, 1.435, 0.018, 0.012,18.062, 0.454, 0.891, 3.266, 0.371, 3.776, 1.379, 0.342, 6.919,23.922, 0.349,11.227, 0.668, 0.113, 7.202, 2.544, 0.136, 0.000, 0.196, 1.332, 1.133, 0.254, 5.578, 0.000, 0.048, 0.000,13.683, 3.895, 0.453, 2.088, 0.111, 0.746, 0.117, 0.061, 0.052, 0.603, 0.000, 0.000, 0.004, 0.053, 0.309, 0.036,14.580, 2.762, 1.978, 0.000, 7.614,25.618, 7.020, 2.513, 0.021, 0.395, 0.461, 0.000, 0.240, 1.550,
