value,name
48,Falkensee (Urnenwahlbezirk 9)
49,Falkensee (Urnenwahlbezirk 10)
50,Falkensee (Urnenwahlbezirk 11)
51,Falkensee (Urnenwahlbezirk 12)
52,Falkensee (Urnenwahlbezirk 13)
53,Falkensee (Urnenwahlbezirk 14)
54,Falkensee (Urnenwahlbezirk 15)
55,Falkensee (Urnenwahlbezirk 16)
56,Falkensee (Urnenwahlbezirk 17)
57,Falkensee (Urnenwahlbezirk 18)
58,Falkensee (Urnenwahlbezirk 19)
59,Falkensee (Urnenwahlbezirk 20)
60,Falkensee (Urnenwahlbezirk 21)
61,Falkensee (Urnenwahlbezirk 22)
62,Falkensee (Urnenwahlbezirk 23)
63,Falkensee (Urnenwahlbezirk 24)
64,Falkensee (Urnenwahlbezirk 25)
65,Falkensee (Urnenwahlbezirk 26)
66,Falkensee (Urnenwahlbezirk 27)
67,Falkensee (Urnenwahlbezirk 28)
68,Falkensee (Urnenwahlbezirk 29)
69,Falkensee (Urnenwahlbezirk 30)
70,Falkensee (Urnenwahlbezirk 31)
71,Falkensee (Urnenwahlbezirk 32)
72,Falkensee (Urnenwahlbezirk 33)
73,Falkensee (Urnenwahlbezirk 34)
74,Falkensee (Urnenwahlbezirk 35)
75,Falkensee (Briefwahlbezirk 9036)
76,Falkensee (Briefwahlbezirk 9037)
77,Falkensee (Briefwahlbezirk 9038)
78,Falkensee (Briefwahlbezirk 9039)
79,Falkensee (Briefwahlbezirk 9040)
80,Falkensee (Briefwahlbezirk 9041)
81,Falkensee (Briefwahlbezirk 9042)
82,Falkensee (Briefwahlbezirk 9043)
83,Falkensee (Briefwahlbezirk 9044)
84,Falkensee (Briefwahlbezirk 9045)
85,Falkensee (Briefwahlbezirk 9046)
86,Falkensee (Briefwahlbezirk 9047)
87,Falkensee (Briefwahlbezirk 9048)
88,Falkensee (Briefwahlbezirk 9049)
89,Falkensee (Briefwahlbezirk 9050)
90,Falkensee (Briefwahlbezirk 9051)
91,Fürstenberg/Havel (Urnenwahlbezirk 1)
92,Fürstenberg/Havel (Urnenwahlbezirk 2)
93,Fürstenberg/Havel (Urnenwahlbezirk 3)
94,Fürstenberg/Havel (Urnenwahlbezirk 6)
95,Fürstenberg/Havel (Urnenwahlbezirk 7)
96,Fürstenberg/Havel (Urnenwahlbezirk 8)
97,Fürstenberg/Havel (Briefwahlbezirk 9012)
98,Fürstenberg/Havel (Briefwahlbezirk 9013)
99,Fürstenberg/Havel (Briefwahlbezirk 9014)
100,Glienicke/Nordbahn (Urnenwahlbezirk 1)
101,Glienicke/Nordbahn (Urnenwahlbezirk 2)
102,Glienicke/Nordbahn (Urnenwahlbezirk 3)
103,Glienicke/Nordbahn (Urnenwahlbezirk 4)
104,Glienicke/Nordbahn (Urnenwahlbezirk 5)
105,Glienicke/Nordbahn (Urnenwahlbezirk 6)
106,Glienicke/Nordbahn (Urnenwahlbezirk 7)
107,Glienicke/Nordbahn (Urnenwahlbezirk 8)
108,Glienicke/Nordbahn (Urnenwahlbezirk 9)
109,Glienicke/Nordbahn (Briefwahlbezirk 9010)
110,Glienicke/Nordbahn (Briefwahlbezirk 9011)
111,Glienicke/Nordbahn (Briefwahlbezirk 9012)
112,Hennigsdorf (Urnenwahlbezirk 1)
113,Hennigsdorf (Urnenwahlbezirk 2)
114,Hennigsdorf (Urnenwahlbezirk 3)
115,Hennigsdorf (Urnenwahlbezirk 4)
116,Hennigsdorf (Urnenwahlbezirk 5)
117,Hennigsdorf (Urnenwahlbezirk 6)
118,Hennigsdorf (Urnenwahlbezirk 7)
119,Hennigsdorf (Urnenwahlbezirk 8)
120,Hennigsdorf (Urnenwahlbezirk 9)
121,Hennigsdorf (Urnenwahlbezirk 10)
122,Hennigsdorf (Urnenwahlbezirk 11)
123,Hennigsdorf (Urnenwahlbezirk 12)
124,Hennigsdorf (Urnenwahlbezirk 13)
125,Hennigsdorf (Urnenwahlbezirk 14)
126,Hennigsdorf (Urnenwahlbezirk 15)
127,Hennigsdorf (Urnenwahlbezirk 16)
128,Hennigsdorf (Urnenwahlbezirk 17)
129,Hennigsdorf (Urnenwahlbezirk 18)
130,Hennigsdorf (Urnenwahlbezirk 19)
131,Hennigsdorf (Urnenwahlbezirk 20)
132,Hennigsdorf (Urnenwahlbezirk 21)
133,Hennigsdorf (Urnenwahlbezirk 22)
134,Hennigsdorf (Briefwahlbezirk 9023)
135,Hennigsdorf (Briefwahlbezirk 9024)
136,Hennigsdorf (Briefwahlbezirk 9025)
137,Hennigsdorf (Briefwahlbezirk 9026)
138,Hennigsdorf (Briefwahlbezirk 9027)
139,Hennigsdorf (Briefwahlbezirk 9028)
140,Hennigsdorf (Briefwahlbezirk 9029)
141,Hennigsdorf (Briefwahlbezirk 9030)
142,Hohen Neuendorf (Urnenwahlbezirk 1)
143,Hohen Neuendorf (Urnenwahlbezirk 2)
144,Hohen Neuendorf (Urnenwahlbezirk 3)
145,Hohen Neuendorf (Urnenwahlbezirk 4)
146,Hohen Neuendorf (Urnenwahlbezirk 5)
147,Hohen Neuendorf (Urnenwahlbezirk 6)
148,Hohen Neuendorf (Urnenwahlbezirk 7)
149,Hohen Neuendorf (Urnenwahlbezirk 8)
150,Hohen Neuendorf (Urnenwahlbezirk 9)
151,Hohen Neuendorf (Urnenwahlbezirk 10)
152,Hohen Neuendorf (Urnenwahlbezirk 11)
153,Hohen Neuendorf (Urnenwahlbezirk 12)
154,Hohen Neuendorf (Urnenwahlbezirk 13)
155,Hohen Neuendorf (Urnenwahlbezirk 14)
156,Hohen Neuendorf (Urnenwahlbezirk 15)
157,Hohen Neuendorf (Urnenwahlbezirk 16)
158,Hohen Neuendorf (Urnenwahlbezirk 17)
159,Hohen Neuendorf (Urnenwahlbezirk 18)
160,Hohen Neuendorf (Urnenwahlbezirk 19)
161,Hohen Neuendorf (Urnenwahlbezirk 20)
162,Hohen Neuendorf (Urnenwahlbezirk 21)
163,Hohen Neuendorf (Urnenwahlbezirk 22)
164,Hohen Neuendorf (Briefwahlbezirk 9023)
165,Hohen Neuendorf (Briefwahlbezirk 9024)
166,Hohen Neuendorf (Briefwahlbezirk 9025)
167,Hohen Neuendorf (Briefwahlbezirk 9026)
168,Hohen Neuendorf (Briefwahlbezirk 9027)
169,Hohen Neuendorf (Briefwahlbezirk 9028)
170,Hohen Neuendorf (Briefwahlbezirk 9029)
171,Ketzin/Havel (Urnenwahlbezirk 1)
172,Ketzin/Havel (Urnenwahlbezirk 2)
173,Ketzin/Havel (Urnenwahlbezirk 3)
174,Ketzin/Havel (Urnenwahlbezirk 4)
175,Ketzin/Havel (Urnenwahlbezirk 5)
176,Ketzin/Havel (Urnenwahlbezirk 6)
177,Ketzin/Havel (Urnenwahlbezirk 7)
178,Ketzin/Havel (Urnenwahlbezirk 8)
179,Ketzin/Havel (Urnenwahlbezirk 9)
180,Ketzin/Havel (Briefwahlbezirk 9010)
181,Ketzin/Havel (Briefwahlbezirk 9011)
182,Kremmen (Urnenwahlbezirk 1)
183,Kremmen (Urnenwahlbezirk 2)
184,Kremmen (Urnenwahlbezirk 4)
185,Kremmen (Urnenwahlbezirk 5)
186,Kremmen (Urnenwahlbezirk 6)
187,Kremmen (Urnenwahlbezirk 7)
188,Kremmen (Urnenwahlbezirk 8)
189,Kremmen (Briefwahlbezirk 9009)
190,Kremmen (Briefwahlbezirk 9010)
191,Kremmen (Briefwahlbezirk 9011)
192,Kremmen (Briefwahlbezirk 9012)
193,Kremmen (Briefwahlbezirk 9013)
194,Leegebruch (Urnenwahlbezirk 1)
195,Leegebruch (Urnenwahlbezirk 2)
196,Leegebruch (Urnenwahlbezirk 3)
197,Leegebruch (Urnenwahlbezirk 4)
198,Leegebruch (Urnenwahlbezirk 5)
199,Leegebruch (Urnenwahlbezirk 6)
200,Leegebruch (Briefwahlbezirk 9007)
201,Leegebruch (Briefwahlbezirk 9008)
202,Liebenwalde (Urnenwahlbezirk 1)
203,Liebenwalde (Urnenwahlbezirk 2)
204,Liebenwalde (Urnenwahlbezirk 3)
205,Liebenwalde (Urnenwahlbezirk 4)
206,Liebenwalde (Urnenwahlbezirk 5)
207,Liebenwalde (Urnenwahlbezirk 6)
208,Liebenwalde (Urnenwahlbezirk 7)
209,Liebenwalde (Briefwahlbezirk 9008)
210,Liebenwalde (Briefwahlbezirk 9009)
211,Löwenberger Land (Urnenwahlbezirk 1)
212,Löwenberger Land (Urnenwahlbezirk 2)
213,Löwenberger Land (Urnenwahlbezirk 3)
214,Löwenberger Land (Urnenwahlbezirk 4)
215,Löwenberger Land (Urnenwahlbezirk 5)
216,Löwenberger Land (Urnenwahlbezirk 6)
217,Löwenberger Land (Urnenwahlbezirk 7)
218,Löwenberger Land (Urnenwahlbezirk 8)
219,Löwenberger Land (Urnenwahlbezirk 9)
220,Löwenberger Land (Urnenwahlbezirk 10)
221,Löwenberger Land (Urnenwahlbezirk 11)
222,Löwenberger Land (Urnenwahlbezirk 12)
223,Löwenberger Land (Urnenwahlbezirk 13)
224,Löwenberger Land (Urnenwahlbezirk 14)
225,Löwenberger Land (Briefwahlbezirk 9015)
226,Löwenberger Land (Briefwahlbezirk 9016)
227,Mühlenbecker Land (Urnenwahlbezirk 1)
228,Mühlenbecker Land (Urnenwahlbezirk 2)
229,Mühlenbecker Land (Urnenwahlbezirk 3)
230,Mühlenbecker Land (Urnenwahlbezirk 4)
231,Mühlenbecker Land (Urnenwahlbezirk 5)
232,Mühlenbecker Land (Urnenwahlbezirk 6)
233,Mühlenbecker Land (Urnenwahlbezirk 7)
234,Mühlenbecker Land (Urnenwahlbezirk 8)
235,Mühlenbecker Land (Urnenwahlbezirk 9)
236,Mühlenbecker Land (Urnenwahlbezirk 10)
237,Mühlenbecker Land (Urnenwahlbezirk 11)
238,Mühlenbecker Land (Urnenwahlbezirk 12)
239,Mühlenbecker Land (Briefwahlbezirk 9013)
240,Mühlenbecker Land (Briefwahlbezirk 9014)
241,Mühlenbecker Land (Briefwahlbezirk 9015)
242,Mühlenbecker Land (Briefwahlbezirk 9016)
243,Mühlenbecker Land (Briefwahlbezirk 9017)
244,Mühlenbecker Land (Briefwahlbezirk 9018)
245,Oberkrämer (Urnenwahlbezirk 1)
246,Oberkrämer (Urnenwahlbezirk 2)
247,Oberkrämer (Urnenwahlbezirk 3)
248,Oberkrämer (Urnenwahlbezirk 4)
249,Oberkrämer (Urnenwahlbezirk 5)
250,Oberkrämer (Urnenwahlbezirk 6)
251,Oberkrämer (Urnenwahlbezirk 7)
252,Oberkrämer (Urnenwahlbezirk 8)
253,Oberkrämer (Briefwahlbezirk 9009)
254,Oberkrämer (Briefwahlbezirk 9010)
255,Oberkrämer (Briefwahlbezirk 9011)
256,Oranienburg (Urnenwahlbezirk 1)
257,Oranienburg (Urnenwahlbezirk 2)
258,Oranienburg (Urnenwahlbezirk 3)
259,Oranienburg (Urnenwahlbezirk 4)
260,Oranienburg (Urnenwahlbezirk 5)
261,Oranienburg (Urnenwahlbezirk 6)
262,Oranienburg (Urnenwahlbezirk 8)
263,Oranienburg (Urnenwahlbezirk 9)
264,Oranienburg (Urnenwahlbezirk 10)
265,Oranienburg (Urnenwahlbezirk 11)
266,Oranienburg (Urnenwahlbezirk 13)
267,Oranienburg (Urnenwahlbezirk 14)
268,Oranienburg (Urnenwahlbezirk 15)
269,Oranienburg (Urnenwahlbezirk 16)
270,Oranienburg (Urnenwahlbezirk 17)
271,Oranienburg (Urnenwahlbezirk 18)
272,Oranienburg (Urnenwahlbezirk 19)
273,Oranienburg (Urnenwahlbezirk 20)
274,Oranienburg (Urnenwahlbezirk 21)
275,Oranienburg (Urnenwahlbezirk 22)
276,Oranienburg (Urnenwahlbezirk 23)
277,Oranienburg (Urnenwahlbezirk 25)
278,Oranienburg (Urnenwahlbezirk 26)
279,Oranienburg (Urnenwahlbezirk 28)
280,Oranienburg (Urnenwahlbezirk 29)
281,Oranienburg (Urnenwahlbezirk 31)
282,Oranienburg (Urnenwahlbezirk 32)
283,Oranienburg (Urnenwahlbezirk 35)
284,Oranienburg (Briefwahlbezirk 9033)
285,Oranienburg (Briefwahlbezirk 9034)
286,Oranienburg (Briefwahlbezirk 9035)
287,Oranienburg (Briefwahlbezirk 9036)
288,Oranienburg (Briefwahlbezirk 9037)
289,Oranienburg (Briefwahlbezirk 9038)
290,Oranienburg (Briefwahlbezirk 9039)
291,Oranienburg (Briefwahlbezirk 9040)
292,Oranienburg (Briefwahlbezirk 9041)
293,Oranienburg (Briefwahlbezirk 9042)
294,Oranienburg (Briefwahlbezirk 9043)
295,Oranienburg (Briefwahlbezirk 9044)
296,Oranienburg (Briefwahlbezirk 9045)
297,Oranienburg (Briefwahlbezirk 9046)
298,Oranienburg (Briefwahlbezirk 9047)
299,Schönwalde-Glien (Urnenwahlbezirk 1)
300,Schönwalde-Glien (Urnenwahlbezirk 2)
301,Schönwalde-Glien (Urnenwahlbezirk 3)
302,Schönwalde-Glien (Urnenwahlbezirk 4)
303,Schönwalde-Glien (Urnenwahlbezirk 5)
304,Schönwalde-Glien (Urnenwahlbezirk 6)
305,Schönwalde-Glien (Urnenwahlbezirk 7)
306,Schönwalde-Glien (Urnenwahlbezirk 8)
307,Schönwalde-Glien (Urnenwahlbezirk 9)
308,Schönwalde-Glien (Urnenwahlbezirk 10)
309,Schönwalde-Glien (Urnenwahlbezirk 11)
310,Schönwalde-Glien (Briefwahlbezirk 9012)
311,Schönwalde-Glien (Briefwahlbezirk 9013)
312,Schönwalde-Glien (Briefwahlbezirk 9014)
313,Velten (Urnenwahlbezirk 1)
314,Velten (Urnenwahlbezirk 2)
315,Velten (Urnenwahlbezirk 3)
316,Velten (Urnenwahlbezirk 4)
317,Velten (Urnenwahlbezirk 5)
318,Velten (Urnenwahlbezirk 6)
319,Velten (Urnenwahlbezirk 7)
320,Velten (Urnenwahlbezirk 8)
321,Velten (Urnenwahlbezirk 9)
322,Velten (Briefwahlbezirk 9010)
323,Velten (Briefwahlbezirk 9011)
324,Velten (Briefwahlbezirk 9012)
325,Wustermark (Urnenwahlbezirk 1)
326,Wustermark (Urnenwahlbezirk 2)
327,Wustermark (Urnenwahlbezirk 3)
328,Wustermark (Urnenwahlbezirk 4)
329,Wustermark (Urnenwahlbezirk 5)
330,Wustermark (Urnenwahlbezirk 6)
331,Wustermark (Urnenwahlbezirk 7)
332,Wustermark (Urnenwahlbezirk 8)
333,Wustermark (Urnenwahlbezirk 9)
334,Wustermark (Urnenwahlbezirk 10)
335,Wustermark (Briefwahlbezirk 9009)
336,Wustermark (Briefwahlbezirk 9011)
337,Wustermark (Briefwahlbezirk 9013)
338,Zehdenick (Urnenwahlbezirk 1)
339,Zehdenick (Urnenwahlbezirk 2)
340,Zehdenick (Urnenwahlbezirk 3)
341,Zehdenick (Urnenwahlbezirk 4)
342,Zehdenick (Urnenwahlbezirk 5)
343,Zehdenick (Urnenwahlbezirk 6)
344,Zehdenick (Urnenwahlbezirk 7)
345,Zehdenick (Urnenwahlbezirk 8)
346,Zehdenick (Urnenwahlbezirk 9)
347,Zehdenick (Urnenwahlbezirk 10)
348,Zehdenick (Urnenwahlbezirk 11)
349,Zehdenick (Urnenwahlbezirk 12)
350,Zehdenick (Urnenwahlbezirk 13)
351,Zehdenick (Urnenwahlbezirk 14)
352,Zehdenick (Urnenwahlbezirk 15)
353,Zehdenick (Urnenwahlbezirk 16)
354,Zehdenick (Urnenwahlbezirk 17)
355,Zehdenick (Urnenwahlbezirk 18)
356,Zehdenick (Urnenwahlbezirk 19)
357,Zehdenick (Urnenwahlbezirk 20)
358,Zehdenick (Urnenwahlbezirk 21)
359,Zehdenick (Briefwahlbezirk 9022)
360,Zehdenick (Briefwahlbezirk 9023)
361,Zehdenick (Briefwahlbezirk 9024)
