land,country,continent,date,erste,ersterate,zweite,zweiterate,population,ersteger,zweiteger
Thailand,Thailand,Asien,2021-04-21,    746617,1.07,118223,0.17,69950844,  1,07,  0,17
Tunesien,Tunisia,Afrika,2021-04-21,    214150,1.79,51215,0.43,11935764,  1,79,  0,43
Türkei,Turkey,Europa,2021-04-21,  12590582,14.81,7887103,9.27,85042736, 14,81,  9,27
Ukraine,Ukraine,Europa,2021-04-21,    491875,1.13,5,0,43466822,  1,13,  0,00
Großbritannien,United Kingdom,Europa,2021-04-21,  33257651,48.76,11192601,16.41,68207114, 48,76, 16,41
USA,United States,Nordamerika,2021-04-21, 134445595,39.97,87592646,26.04,332915074, 39,97, 26,04
Uruguay,Uruguay,Südamerika,2021-04-21,   1111243,31.89,406666,11.67,3485152, 31,89, 11,67
Welt,World,Welt,2021-04-21, 530431638,6.74,219202158,2.78,7874965730,  6,74,  2,78
Simbabwe,Zimbabwe,Afrika,2021-04-21,    295584,1.96,37345,0.25,15092171,  1,96,  0,25
Albanien,Albania,Europa,2021-04-21,      6073,0.21,655,0.02,2872934,  0,21,  0,02
Andorra,Andorra,Europa,2021-04-21,     21733,28.1,4681,6.05,77354, 28,10,  6,05
Bangladesch,Bangladesh,Asien,2021-04-21,   5745085,3.45,1678189,1.01,166303494,  3,45,  1,01
Belarus,Belarus,Europa,2021-04-21,     92000,0.97,26100,0.28,9442867,  0,97,  0,28
Bermuda,Bermuda,Nordamerika,2021-04-21,     30094,48.47,22243,35.82,62092, 48,47, 35,82
Bosnien und Herzeg.,Bosnia and Herzegovina,Europa,2021-04-21,     25612,0.78,10000,0.31,3263459,  0,78,  0,31
Costa Rica,Costa Rica,Nordamerika,2021-04-21,    450593,8.77,247734,4.82,5139053,  8,77,  4,82
Dominica,Dominica,Nordamerika,2021-04-21,     18173,25.18,2548,3.53,72172, 25,18,  3,53
Dom. Rep.,Dominican Republic,Nordamerika,2021-04-21,    909898,8.31,6e+05,5.48,10953714,  8,31,  5,48
El Salvador,El Salvador,Nordamerika,2021-04-21,    483638,7.42,18375,0.28,6518500,  7,42,  0,28
Äquatorialguinea,Equatorial Guinea,Afrika,2021-04-21,     38024,2.62,7417,0.51,1449891,  2,62,  0,51
Falkland Inseln,Falkland Islands,Südamerika,2021-04-21,      2632,74.6,1775,50.31,3528, 74,60, 50,31
Französisch-Polynesien,French Polynesia,Asien,2021-04-21,     33625,11.9,17896,6.33,282534, 11,90,  6,33
Grenada,Grenada,Nordamerika,2021-04-21,     11537,10.21,194,0.17,113015, 10,21,  0,17
Guernsey,Guernsey,Europa,2021-04-21,     32969,49.17,13618,20.31,67052, 49,17, 20,31
Guyana,Guyana,Südamerika,2021-04-21,     73000,9.24,600,0.08,790329,  9,24,  0,08
Honduras,Honduras,Nordamerika,2021-04-21,     55000,0.55,2639,0.03,10062994,  0,55,  0,03
Island,Iceland,Europa,2021-04-21,     70482,20.53,29686,8.65,343360, 20,53,  8,65
Iran,Iran,Asien,2021-04-21,    480646,0.57,141176,0.17,85028760,  0,57,  0,17
Jersey,Jersey,Europa,2021-04-21,     49413,48.89,27772,27.48,101073, 48,89, 27,48
Jordanien,Jordan,Asien,2021-04-21,    607381,5.91,124671,1.21,10269022,  5,91,  1,21
Kuwait,Kuwait,Asien,2021-04-21,    822000,18.99,38000,0.88,4328553, 18,99,  0,88
Libanon,Lebanon,Asien,2021-04-21,    217778,3.22,134014,1.98,6769151,  3,22,  1,98
Luxemburg,Luxembourg,Europa,2021-04-21,    103558,16.31,37857,5.96,634814, 16,31,  5,96
Moldawien,Moldova,Europa,2021-04-21,     88824,2.21,10815,0.27,4024025,  2,21,  0,27
Monaco,Monaco,Europa,2021-04-21,     12094,30.6,10859,27.48,39520, 30,60, 27,48
Myanmar,Myanmar,Asien,2021-04-21,   1000000,1.82,40000,0.07,54806014,  1,82,  0,07
Niederlande,Netherlands,Europa,2021-04-21,   3369586,19.62,1005430,5.85,17173094, 19,62,  5,85
Neu-Kaledonien,New Caledonia,Asien,2021-04-21,     32071,11.13,20810,7.22,288217, 11,13,  7,22
Saint Helena,Saint Helena,Afrika,2021-04-21,      4361,71.55,1012,16.6,6095, 71,55, 16,60
Seychellen,Seychelles,Afrika,2021-04-21,     66433,67.17,50524,51.08,98910, 67,17, 51,08
Sierra Leone,Sierra Leone,Afrika,2021-04-21,     42566,0.52,1781,0.02,8141343,  0,52,  0,02
Singapur,Singapore,Asien,2021-04-21,   1364124,23.13,849764,14.41,5896684, 23,13, 14,41
Afrika,South Africa,Kontinent,2021-04-21,    292623,0.49,292623,0.49,60041996,  0,49,  0,49
Schweden,Sweden,Europa,2021-04-21,   2004400,19.73,738791,7.27,10160159, 19,73,  7,27
Turkmenistan,Turkmenistan,Asien,2021-04-21,     32240,0.53,19506,0.32,6117933,  0,53,  0,32
Turks-und Caicosinseln,Turks and Caicos Islands,Nordamerika,2021-04-21,     15039,38.34,10000,25.49,39226, 38,34, 25,49
VAE,United Arab Emirates,Asien,2021-04-21,   5081853,50.86,3836521,38.4,9991083, 50,86, 38,40
Afrika,Africa,Kontinent,2021-04-22,  12230662,0.89,4691880,0.34,1373486472,  0,89,  0,34
Anguilla,Anguilla,Nordamerika,2021-04-22,      6115,40.43,783,5.18,15125, 40,43,  5,18
Argentinien,Argentina,Südamerika,2021-04-22,   5851232,12.83,842206,1.85,45605823, 12,83,  1,85
Aruba,Aruba,Nordamerika,2021-04-22,     45097,42.07,19191,17.9,107195, 42,07, 17,90
Asien,Asia,Kontinent,2021-04-22, 177467700,3.79,49933125,1.07,4678444992,  3,79,  1,07
Österreich,Austria,Europa,2021-04-22,   1987839,21.98,791851,8.76,9043072, 21,98,  8,76
Aserbaidschan,Azerbaijan,Europa,2021-04-22,    917877,8.98,464090,4.54,10223344,  8,98,  4,54
Bahrain,Bahrain,Asien,2021-04-22,    642572,36.75,507061,29,1748295, 36,75, 29,00
Bangladesch,Bangladesh,Asien,2021-04-22,   5778686,3.47,1967975,1.18,166303494,  3,47,  1,18
Belgien,Belgium,Europa,2021-04-22,   2660744,22.87,782906,6.73,11632334, 22,87,  6,73
Bolivien,Bolivia,Südamerika,2021-04-22,    431138,3.64,188656,1.59,11832936,  3,64,  1,59
Brasilien,Brazil,Südamerika,2021-04-22,  25340967,11.84,9683990,4.53,213993441, 11,84,  4,53
Bulgarien,Bulgaria,Europa,2021-04-22,    546700,7.93,151817,2.2,6896655,  7,93,  2,20
Kambodscha,Cambodia,Asien,2021-04-22,   1281406,7.56,564566,3.33,16946446,  7,56,  3,33
Kanada,Canada,Nordamerika,2021-04-22,  10245454,26.91,996692,2.62,38067913, 26,91,  2,62
Chile,Chile,Südamerika,2021-04-22,   7915579,41.2,6036537,31.42,19212362, 41,20, 31,42
Kolumbien,Colombia,Südamerika,2021-04-22,   2904408,5.67,1320251,2.58,51265841,  5,67,  2,58
Kroatien,Croatia,Europa,2021-04-22,    593972,14.55,152906,3.75,4081657, 14,55,  3,75
Curaçao,Curacao,Nordamerika,2021-04-22,     62322,37.82,15365,9.32,164796, 37,82,  9,32
Tschechien,Czechia,Europa,2021-04-22,   1824156,17.01,936786,8.73,10724553, 17,01,  8,73
Dänemark,Denmark,Europa,2021-04-22,   1153079,19.84,540156,9.29,5813302, 19,84,  9,29
Dominica,Dominica,Nordamerika,2021-04-22,     18237,25.27,4818,6.68,72172, 25,27,  6,68
Ecuador,Ecuador,Südamerika,2021-04-22,    914921,5.11,194948,1.09,17888474,  5,11,  1,09
El Salvador,El Salvador,Nordamerika,2021-04-22,    632613,9.7,24074,0.37,6518500,  9,70,  0,37
Äquatorialguinea,Equatorial Guinea,Afrika,2021-04-22,     47410,3.27,8389,0.58,1449891,  3,27,  0,58
Estland,Estonia,Europa,2021-04-22,    303529,22.9,99453,7.5,1325188, 22,90,  7,50
Europa,Europe,Kontinent,2021-04-22, 142013547,18.96,54564165,7.29,748962983, 18,96,  7,29
Europa,European Union,Kontinent,2021-04-22,  92064561,20.59,33824268,7.56,447189915, 20,59,  7,56
Färöer Inseln,Faeroe Islands,Europa,2021-04-22,     10282,20.96,5249,10.7,49053, 20,96, 10,70
Frankreich,France,Europa,2021-04-22,  13877638,20.54,5201653,7.7,67564251, 20,54,  7,70
Deutschland,Germany,Europa,2021-04-22,  18659332,22.24,5821757,6.94,83900471, 22,24,  6,94
Gibraltar,Gibraltar,Europa,2021-04-22,     35973,100,31999,94.98,33691,100,00, 94,98
Griechenland,Greece,Europa,2021-04-22,   1924630,18.56,784140,7.56,10370747, 18,56,  7,56
Grönland,Greenland,Nordamerika,2021-04-22,      8136,14.31,4298,7.56,56868, 14,31,  7,56
Grenada,Grenada,Nordamerika,2021-04-22,     11779,10.42,985,0.87,113015, 10,42,  0,87
Guatemala,Guatemala,Nordamerika,2021-04-22,    161608,0.89,1830,0.01,18249868,  0,89,  0,01
Guinea,Guinea,Afrika,2021-04-22,     87288,0.65,37213,0.28,13497237,  0,65,  0,28
Hongkong,Hong Kong,Asien,2021-04-22,    789283,10.45,407366,5.39,7552800, 10,45,  5,39
Ungarn,Hungary,Europa,2021-04-22,   3508846,36.42,1490478,15.47,9634162, 36,42, 15,47
Island,Iceland,Europa,2021-04-22,     80721,23.51,32609,9.5,343360, 23,51,  9,50
Indien,India,Asien,2021-04-22, 113584269,8.15,19170339,1.38,1393409033,  8,15,  1,38
Indonesien,Indonesia,Asien,2021-04-22,  11432711,4.14,6488197,2.35,276361788,  4,14,  2,35
Iran,Iran,Asien,2021-04-22,    518904,0.61,148298,0.17,85028760,  0,61,  0,17
Irland,Ireland,Europa,2021-04-22,   1002637,20.12,419367,8.42,4982904, 20,12,  8,42
Isle of Man,Isle of Man,Europa,2021-04-22,     52407,61.36,15508,18.16,85410, 61,36, 18,16
Israel,Israel,Asien,2021-04-22,   5380840,61.22,5015986,57.07,8789776, 61,22, 57,07
Italien,Italy,Europa,2021-04-22,  12053538,19.97,4991450,8.27,60367471, 19,97,  8,27
Japan,Japan,Asien,2021-04-22,   1888959,1.5,849051,0.67,126050796,  1,50,  0,67
Kasachstan,Kazakhstan,Europa,2021-04-22,    823498,4.34,132603,0.7,18994958,  4,34,  0,70
Laos,Laos,Asien,2021-04-22,    109706,1.49,47112,0.64,7379358,  1,49,  0,64
Lettland,Latvia,Europa,2021-04-22,    214157,11.47,37361,2,1866934, 11,47,  2,00
Liechtenstein,Liechtenstein,Europa,2021-04-22,      7659,20.02,3617,9.46,38254, 20,02,  9,46
Litauen,Lithuania,Europa,2021-04-22,    614113,22.83,241615,8.98,2689862, 22,83,  8,98
Macau,Macao,Asien,2021-04-22,     56931,8.65,31361,4.76,658391,  8,65,  4,76
Malaysia,Malaysia,Asien,2021-04-22,    776637,2.37,493334,1.51,32776195,  2,37,  1,51
Malediven,Maldives,Asien,2021-04-22,    288903,53.14,69802,12.84,543620, 53,14, 12,84
Malta,Malta,Europa,2021-04-22,    204963,39.83,96631,18.78,514564, 39,83, 18,78
Mexiko,Mexico,Nordamerika,2021-04-22,  11807897,9.06,5347232,4.1,130262220,  9,06,  4,10
Moldawien,Moldova,Europa,2021-04-22,     98541,2.45,11358,0.28,4024025,  2,45,  0,28
Monaco,Monaco,Europa,2021-04-22,     12758,32.28,11632,29.43,39520, 32,28, 29,43
Mongolei,Mongolia,Asien,2021-04-22,    649236,19.5,21606,0.65,3329282, 19,50,  0,65
Montenegro,Montenegro,Europa,2021-04-22,     39123,6.23,19027,3.03,628051,  6,23,  3,03
Marokko,Morocco,Afrika,2021-04-22,   4707658,12.61,4207298,11.27,37344787, 12,61, 11,27
Namibia,Namibia,Afrika,2021-04-22,      7120,0.28,297,0.01,2587344,  0,28,  0,01
Neuseeland,New Zealand,Asien,2021-04-22,    157563,3.24,50359,1.04,4860642,  3,24,  1,04
Nordamerika,North America,Kontinent,2021-04-22, 161124172,27.01,96761706,16.22,596581283, 27,01, 16,22
Norwegen,Norway,Europa,2021-04-22,   1224728,22.41,324951,5.95,5465629, 22,41,  5,95
Ozeanien,Oceania,Kontinent,2021-04-22,    450162,1.04,89065,0.21,43219954,  1,04,  0,21
Palästina,Palestine,Asien,2021-04-22,    167711,3.21,38643,0.74,5222756,  3,21,  0,74
Panama,Panama,Nordamerika,2021-04-22,    403926,9.22,186777,4.26,4381583,  9,22,  4,26
Paraguay,Paraguay,Südamerika,2021-04-22,     89140,1.23,12150,0.17,7219641,  1,23,  0,17
Peru,Peru,Südamerika,2021-04-22,    860225,2.58,636171,1.91,33359415,  2,58,  1,91
Polen,Poland,Europa,2021-04-22,   7311128,19.34,2495838,6.6,37797000, 19,34,  6,60
Portugal,Portugal,Europa,2021-04-22,   2126177,20.91,749972,7.38,10167923, 20,91,  7,38
Rumänien,Romania,Europa,2021-04-22,   2860598,14.96,1714422,8.96,19127772, 14,96,  8,96
Russland,Russia,Europa,2021-04-22,  10787419,7.39,6430894,4.41,145912022,  7,39,  4,41
San Marino,San Marino,Europa,2021-04-22,     16486,48.47,8655,25.45,34010, 48,47, 25,45
Serbien,Serbia,Europa,2021-04-22,   1892399,27.39,1284370,18.59,6908224, 27,39, 18,59
Slowakei,Slovakia,Europa,2021-04-22,    998640,18.29,402510,7.37,5460726, 18,29,  7,37
Slowenien,Slovenia,Europa,2021-04-22,    400165,19.25,172089,8.28,2078723, 19,25,  8,28
Südamerika,South America,Kontinent,2021-04-22,  45789211,10.54,19366157,4.46,434260137, 10,54,  4,46
Südkorea,South Korea,Asien,2021-04-22,   2068660,4.03,100616,0.2,51305184,  4,03,  0,20
Spanien,Spain,Europa,2021-04-22,  10141949,21.7,3768015,8.06,46745211, 21,70,  8,06
Schweiz,Switzerland,Europa,2021-04-22,   1504903,17.27,853526,9.79,8715494, 17,27,  9,79
Thailand,Thailand,Asien,2021-04-22,    834082,1.19,130743,0.19,69950844,  1,19,  0,19
Tunesien,Tunisia,Afrika,2021-04-22,    225834,1.89,54056,0.45,11935764,  1,89,  0,45
Türkei,Turkey,Europa,2021-04-22,  12796678,15.05,7932297,9.33,85042736, 15,05,  9,33
Ukraine,Ukraine,Europa,2021-04-22,    508044,1.17,5,0,43466822,  1,17,  0,00
Großbritannien,United Kingdom,Europa,2021-04-22,  33388637,48.95,11623671,17.04,68207114, 48,95, 17,04
USA,United States,Nordamerika,2021-04-22, 135791031,40.37,89245776,26.54,332915074, 40,37, 26,54
Uruguay,Uruguay,Südamerika,2021-04-22,   1120192,32.14,448873,12.88,3485152, 32,14, 12,88
Welt,World,Welt,2021-04-22, 539075454,6.85,225406098,2.86,7874965730,  6,85,  2,86
Simbabwe,Zimbabwe,Afrika,2021-04-22,    295584,1.96,37345,0.25,15092171,  1,96,  0,25
Albanien,Albania,Europa,2021-04-22,      6073,0.21,655,0.02,2872934,  0,21,  0,02
Andorra,Andorra,Europa,2021-04-22,     21733,28.1,4681,6.05,77354, 28,10,  6,05
Belarus,Belarus,Europa,2021-04-22,     92000,0.97,26100,0.28,9442867,  0,97,  0,28
Bermuda,Bermuda,Nordamerika,2021-04-22,     30094,48.47,22243,35.82,62092, 48,47, 35,82
Bosnien und Herzeg.,Bosnia and Herzegovina,Europa,2021-04-22,     25612,0.78,10000,0.31,3263459,  0,78,  0,31
Cayman Islands,Cayman Islands,Nordamerika,2021-04-22,     34786,52.31,28988,43.59,66498, 52,31, 43,59
Costa Rica,Costa Rica,Nordamerika,2021-04-22,    450593,8.77,247734,4.82,5139053,  8,77,  4,82
Zypern,Cyprus,Europa,2021-04-22,    165558,18.48,58794,6.56,896005, 18,48,  6,56
Dom. Rep.,Dominican Republic,Nordamerika,2021-04-22,    909898,8.31,6e+05,5.48,10953714,  8,31,  5,48
Falkland Inseln,Falkland Islands,Südamerika,2021-04-22,      2632,74.6,1775,50.31,3528, 74,60, 50,31
Finnland,Finland,Europa,2021-04-22,   1430756,25.79,140223,2.53,5548361, 25,79,  2,53
Französisch-Polynesien,French Polynesia,Asien,2021-04-22,     33625,11.9,17896,6.33,282534, 11,90,  6,33
Gabun,Gabon,Afrika,2021-04-22,      6358,0.28,1342,0.06,2278829,  0,28,  0,06
Guernsey,Guernsey,Europa,2021-04-22,     32969,49.17,13618,20.31,67052, 49,17, 20,31
Guyana,Guyana,Südamerika,2021-04-22,     73000,9.24,600,0.08,790329,  9,24,  0,08
Honduras,Honduras,Nordamerika,2021-04-22,     55000,0.55,2639,0.03,10062994,  0,55,  0,03
Jersey,Jersey,Europa,2021-04-22,     49413,48.89,27772,27.48,101073, 48,89, 27,48
Jordanien,Jordan,Asien,2021-04-22,    607381,5.91,124671,1.21,10269022,  5,91,  1,21
Kuwait,Kuwait,Asien,2021-04-22,    822000,18.99,38000,0.88,4328553, 18,99,  0,88
Libanon,Lebanon,Asien,2021-04-22,    217778,3.22,134014,1.98,6769151,  3,22,  1,98
Luxemburg,Luxembourg,Europa,2021-04-22,    103558,16.31,37857,5.96,634814, 16,31,  5,96
Montserrat,Montserrat,Nordamerika,2021-04-22,      1293,25.96,616,12.37,4981, 25,96, 12,37
Myanmar,Myanmar,Asien,2021-04-22,   1000000,1.82,40000,0.07,54806014,  1,82,  0,07
Niederlande,Netherlands,Europa,2021-04-22,   3369586,19.62,1005430,5.85,17173094, 19,62,  5,85
Neu-Kaledonien,New Caledonia,Asien,2021-04-22,     32071,11.13,20810,7.22,288217, 11,13,  7,22
Oman,Oman,Asien,2021-04-22,    198563,3.8,46258,0.89,5223376,  3,80,  0,89
Philippinen,Philippines,Asien,2021-04-22,   1397628,1.26,214792,0.19,111046910,  1,26,  0,19
Saint Helena,Saint Helena,Afrika,2021-04-22,      4361,71.55,1012,16.6,6095, 71,55, 16,60
Seychellen,Seychelles,Afrika,2021-04-22,     66433,67.17,50524,51.08,98910, 67,17, 51,08
Sierra Leone,Sierra Leone,Afrika,2021-04-22,     42566,0.52,1781,0.02,8141343,  0,52,  0,02
Singapur,Singapore,Asien,2021-04-22,   1364124,23.13,849764,14.41,5896684, 23,13, 14,41
Afrika,South Africa,Kontinent,2021-04-22,    292623,0.49,292623,0.49,60041996,  0,49,  0,49
Schweden,Sweden,Europa,2021-04-22,   2004400,19.73,738791,7.27,10160159, 19,73,  7,27
Turkmenistan,Turkmenistan,Asien,2021-04-22,     32240,0.53,19506,0.32,6117933,  0,53,  0,32
Turks-und Caicosinseln,Turks and Caicos Islands,Nordamerika,2021-04-22,     15039,38.34,10000,25.49,39226, 38,34, 25,49
VAE,United Arab Emirates,Asien,2021-04-22,   5081853,50.86,3836521,38.4,9991083, 50,86, 38,40
Afrika,Africa,Kontinent,2021-04-23,  12396061,0.9,4712634,0.34,1373486472,  0,90,  0,34
Argentinien,Argentina,Südamerika,2021-04-23,   5955371,13.06,852040,1.87,45605823, 13,06,  1,87
Aruba,Aruba,Nordamerika,2021-04-23,     48061,44.84,19889,18.55,107195, 44,84, 18,55
Asien,Asia,Kontinent,2021-04-23, 178990189,3.83,50602409,1.08,4678444992,  3,83,  1,08
Österreich,Austria,Europa,2021-04-23,   2045154,22.62,803364,8.88,9043072, 22,62,  8,88
Aserbaidschan,Azerbaijan,Europa,2021-04-23,    926076,9.06,470315,4.6,10223344,  9,06,  4,60
Bahrain,Bahrain,Asien,2021-04-23,    646919,37,509887,29.16,1748295, 37,00, 29,16
Belarus,Belarus,Europa,2021-04-23,    244000,2.58,84500,0.89,9442867,  2,58,  0,89
Belgien,Belgium,Europa,2021-04-23,   2725754,23.43,790245,6.79,11632334, 23,43,  6,79
Bolivien,Bolivia,Südamerika,2021-04-23,    456643,3.86,190475,1.61,11832936,  3,86,  1,61
Brasilien,Brazil,Südamerika,2021-04-23,  26398005,12.34,10714828,5.01,213993441, 12,34,  5,01
Bulgarien,Bulgaria,Europa,2021-04-23,    556719,8.07,160221,2.32,6896655,  8,07,  2,32
Kambodscha,Cambodia,Asien,2021-04-23,   1282196,7.57,633770,3.74,16946446,  7,57,  3,74
Kanada,Canada,Nordamerika,2021-04-23,  10596224,27.84,1015821,2.67,38067913, 27,84,  2,67
Chile,Chile,Südamerika,2021-04-23,   7955428,41.41,6180389,32.17,19212362, 41,41, 32,17
Kolumbien,Colombia,Südamerika,2021-04-23,   2961023,5.78,1357291,2.65,51265841,  5,78,  2,65
Kroatien,Croatia,Europa,2021-04-23,    611792,14.99,158429,3.88,4081657, 14,99,  3,88
Curaçao,Curacao,Nordamerika,2021-04-23,     64686,39.25,15670,9.51,164796, 39,25,  9,51
Zypern,Cyprus,Europa,2021-04-23,    176082,19.65,60183,6.72,896005, 19,65,  6,72
Tschechien,Czechia,Europa,2021-04-23,   1874075,17.47,948815,8.85,10724553, 17,47,  8,85
Dänemark,Denmark,Europa,2021-04-23,   1175211,20.22,551346,9.48,5813302, 20,22,  9,48
Ecuador,Ecuador,Südamerika,2021-04-23,    964925,5.39,203731,1.14,17888474,  5,39,  1,14
El Salvador,El Salvador,Nordamerika,2021-04-23,    674495,10.35,24074,0.37,6518500, 10,35,  0,37
Estland,Estonia,Europa,2021-04-23,    309228,23.33,102884,7.76,1325188, 23,33,  7,76
Europa,Europe,Kontinent,2021-04-23, 144727752,19.32,56004490,7.48,748962983, 19,32,  7,48
Europa,European Union,Kontinent,2021-04-23,  94175663,21.06,34602967,7.74,447189915, 21,06,  7,74
Finnland,Finland,Europa,2021-04-23,   1485461,26.77,147915,2.67,5548361, 26,77,  2,67
Frankreich,France,Europa,2021-04-23,  14173116,20.98,5387954,7.97,67564251, 20,98,  7,97
Gabun,Gabon,Afrika,2021-04-23,      6895,0.3,2002,0.09,2278829,  0,30,  0,09
Deutschland,Germany,Europa,2021-04-23,  19147624,22.82,5890998,7.02,83900471, 22,82,  7,02
Griechenland,Greece,Europa,2021-04-23,   1971361,19.01,793996,7.66,10370747, 19,01,  7,66
Grönland,Greenland,Nordamerika,2021-04-23,      8561,15.05,4298,7.56,56868, 15,05,  7,56
Grenada,Grenada,Nordamerika,2021-04-23,     12121,10.73,1337,1.18,113015, 10,73,  1,18
Guatemala,Guatemala,Nordamerika,2021-04-23,    163431,0.9,1840,0.01,18249868,  0,90,  0,01
Guyana,Guyana,Südamerika,2021-04-23,    111825,14.15,1771,0.22,790329, 14,15,  0,22
Hongkong,Hong Kong,Asien,2021-04-23,    806730,10.68,416151,5.51,7552800, 10,68,  5,51
Ungarn,Hungary,Europa,2021-04-23,   3576705,37.13,1552685,16.12,9634162, 37,13, 16,12
Indonesien,Indonesia,Asien,2021-04-23,  11623251,4.21,6699327,2.42,276361788,  4,21,  2,42
Irland,Ireland,Europa,2021-04-23,   1026154,20.59,426282,8.55,4982904, 20,59,  8,55
Isle of Man,Isle of Man,Europa,2021-04-23,     52864,61.89,15578,18.24,85410, 61,89, 18,24
Israel,Israel,Asien,2021-04-23,   5383449,61.25,5019255,57.1,8789776, 61,25, 57,10
Italien,Italy,Europa,2021-04-23,  12329553,20.42,5122491,8.49,60367471, 20,42,  8,49
Japan,Japan,Asien,2021-04-23,   2098422,1.66,878734,0.7,126050796,  1,66,  0,70
Lettland,Latvia,Europa,2021-04-23,    222950,11.94,39417,2.11,1866934, 11,94,  2,11
Liechtenstein,Liechtenstein,Europa,2021-04-23,      7925,20.72,3853,10.07,38254, 20,72, 10,07
Litauen,Lithuania,Europa,2021-04-23,    630707,23.45,249702,9.28,2689862, 23,45,  9,28
Macau,Macao,Asien,2021-04-23,     58186,8.84,31877,4.84,658391,  8,84,  4,84
Malaysia,Malaysia,Asien,2021-04-23,    788839,2.41,500005,1.53,32776195,  2,41,  1,53
Malediven,Maldives,Asien,2021-04-23,    290014,53.35,70983,13.06,543620, 53,35, 13,06
Malta,Malta,Europa,2021-04-23,    208959,40.61,98677,19.18,514564, 40,61, 19,18
Mexiko,Mexico,Nordamerika,2021-04-23,  11961104,9.18,5646105,4.33,130262220,  9,18,  4,33
Moldawien,Moldova,Europa,2021-04-23,    108760,2.7,11494,0.29,4024025,  2,70,  0,29
Montenegro,Montenegro,Europa,2021-04-23,     39281,6.25,19450,3.1,628051,  6,25,  3,10
Marokko,Morocco,Afrika,2021-04-23,   4723635,12.65,4217485,11.29,37344787, 12,65, 11,29
Myanmar,Myanmar,Asien,2021-04-23,   1500000,2.74,3e+05,0.55,54806014,  2,74,  0,55
Namibia,Namibia,Afrika,2021-04-23,      9460,0.37,495,0.02,2587344,  0,37,  0,02
Neuseeland,New Zealand,Asien,2021-04-23,    165702,3.41,53906,1.11,4860642,  3,41,  1,11
Nordamerika,North America,Kontinent,2021-04-23, 163131245,27.34,99011956,16.6,596581283, 27,34, 16,60
Norwegen,Norway,Europa,2021-04-23,   1243359,22.75,326419,5.97,5465629, 22,75,  5,97
Ozeanien,Oceania,Kontinent,2021-04-23,    458301,1.06,92612,0.21,43219954,  1,06,  0,21
Palästina,Palestine,Asien,2021-04-23,    169856,3.25,43382,0.83,5222756,  3,25,  0,83
Panama,Panama,Nordamerika,2021-04-23,    408366,9.32,187441,4.28,4381583,  9,32,  4,28
Paraguay,Paraguay,Südamerika,2021-04-23,     90452,1.25,12225,0.17,7219641,  1,25,  0,17
Peru,Peru,Südamerika,2021-04-23,    886607,2.66,638691,1.91,33359415,  2,66,  1,91
Polen,Poland,Europa,2021-04-23,   7526598,19.91,2543112,6.73,37797000, 19,91,  6,73
Portugal,Portugal,Europa,2021-04-23,   2154654,21.19,789303,7.76,10167923, 21,19,  7,76
Rumänien,Romania,Europa,2021-04-23,   2921600,15.27,1743820,9.12,19127772, 15,27,  9,12
Russland,Russia,Europa,2021-04-23,  10997801,7.54,6538025,4.48,145912022,  7,54,  4,48
San Marino,San Marino,Europa,2021-04-23,     17368,51.07,8657,25.45,34010, 51,07, 25,45
Serbien,Serbia,Europa,2021-04-23,   1900150,27.51,1292800,18.71,6908224, 27,51, 18,71
Seychellen,Seychelles,Afrika,2021-04-23,     66497,67.23,54668,55.27,98910, 67,23, 55,27
Slowakei,Slovakia,Europa,2021-04-23,   1006778,18.44,417286,7.64,5460726, 18,44,  7,64
Slowenien,Slovenia,Europa,2021-04-23,    411053,19.77,178975,8.61,2078723, 19,77,  8,61
Südamerika,South America,Kontinent,2021-04-23,  47200893,10.87,20641212,4.75,434260137, 10,87,  4,75
Südkorea,South Korea,Asien,2021-04-23,   2229314,4.35,120475,0.23,51305184,  4,35,  0,23
Spanien,Spain,Europa,2021-04-23,  10405863,22.26,3862789,8.26,46745211, 22,26,  8,26
Schweiz,Switzerland,Europa,2021-04-23,   1551171,17.8,873841,10.03,8715494, 17,80, 10,03
Thailand,Thailand,Asien,2021-04-23,    934449,1.34,160996,0.23,69950844,  1,34,  0,23
Tunesien,Tunisia,Afrika,2021-04-23,    235977,1.98,57096,0.48,11935764,  1,98,  0,48
Türkei,Turkey,Europa,2021-04-23,  12940482,15.22,7946945,9.34,85042736, 15,22,  9,34
Ukraine,Ukraine,Europa,2021-04-23,    522383,1.2,5,0,43466822,  1,20,  0,00
Großbritannien,United Kingdom,Europa,2021-04-23,  33524423,49.15,12088686,17.72,68207114, 49,15, 17,72
USA,United States,Nordamerika,2021-04-23, 137234889,40.8,91175995,27.11,332915074, 40,80, 27,11
Uruguay,Uruguay,Südamerika,2021-04-23,   1132205,32.49,487996,14,3485152, 32,49, 14,00
Welt,World,Welt,2021-04-23, 546904441,6.94,231065313,2.93,7874965730,  6,94,  2,93
Simbabwe,Zimbabwe,Afrika,2021-04-23,    307245,2.04,39870,0.26,15092171,  2,04,  0,26
Albanien,Albania,Europa,2021-04-23,      6073,0.21,655,0.02,2872934,  0,21,  0,02
Andorra,Andorra,Europa,2021-04-23,     21733,28.1,4681,6.05,77354, 28,10,  6,05
Anguilla,Anguilla,Nordamerika,2021-04-23,      6115,40.43,783,5.18,15125, 40,43,  5,18
Bangladesch,Bangladesh,Asien,2021-04-23,   5778686,3.47,1967975,1.18,166303494,  3,47,  1,18
