"name","lat","lon","geometry","url"
"KiTa Wunderland (Halver)",7.5628499,51.1894591,c(7.5628499, 51.1894591, 0),"https://www.come-on.de/volmetal/halver/coronavirus-halver-faelle-zwei-schulen-einer-kita-13858246.html"
"Kath. Kindergarten St. Marien Langendreer",7.2994,51.47288,c(7.2994, 51.47288, 0),"https://www.waz.de/staedte/bochum/coronavirus-in-bochum-aktuelle-infektionszahlen-covid-19-in-schule-und-kita-statistik-und-tote-id228688473.html"
"Katholischer Kindergarten St.Marien",7.0101847,51.5254998,c(7.0101847, 51.5254998, 0),"https://www.lokalkompass.de/essen-borbeck/c-ratgeber/positiver-corona-fall-im-kollegium-der-elisabethschule-in-frohnhausen-und-in-karnaper-kita_a1418025"
"Meldorf",9.0754881,54.0899822,c(9.0754881, 54.0899822, 0),"https://www.ndr.de/nachrichten/schleswig-holstein/coronavirus/Corona-Mehrere-Schulklassen-in-Quarantaene,schule2296.html"
"Kath. Kindertageseinrichtung Bruder Konrad",8.4180776,51.8815422,c(8.4180776, 51.8815422, 0),"https://www.radioguetersloh.de/nachrichten/kreis-guetersloh/detailansicht/corona-fall-in-spexarder-kita-regelbetrieb-findet-ab-montag-statt.html"
"Hort „Pfiffikus“ der Grundschule ""Wilhelm-Ostwald""",12.72547,51.21757,c(12.72547, 51.21757, 0),"https://www.mdr.de/sachsen/leipzig/grimma-oschatz-wurzen/corona-hort-grimma-100.html"
"Kindergarten Treuschnitz",11.38195,50.39722,c(11.38195, 50.39722, 0),"https://www.br.de/nachrichten/bayern/corona-infektion-kindergarten-in-teuschnitz-geschlossen,S5IKYpN"
"Waldkindergarten ""Die Glückspilze"" Bad Holzhausen",8.5532092,52.2864784,c(8.5532092, 52.2864784, 0),"https://www.mt.de/regionales/Erzieherin-positiv-getestet-Waldkindergarten-in-Bad-Holzhausen-vorsorglich-geschlossen-22840863.amp.html?__twitter_impression=true"
"ungenante Kita in Borken",6.8594477,51.8482714,c(6.8594477, 51.8482714, 0),"https://www.borkenerzeitung.de/lokales/borken/Laborbefund-nach-Corona-Testung-in-Borkener-Kita-Ein-weiteres-Kind-infiziert-297000.html"
"Städtischer Kindergarten Krefeld",6.58853,51.31015,c(6.58853, 51.31015, 0),"https://www.welleniederrhein.de/artikel/corona-krefelder-kita-geschlossen-683387.html"
"ungenannte Kita Herne",7.2009147,51.5368948,c(7.2009147, 51.5368948, 0),"https://www.radioherne.de/artikel/herner-kita-kind-hat-corona-682945.html"
"Hort Friedi",12.25065,51.83539,c(12.25065, 51.83539, 0),"https://verwaltung.dessau-rosslau.de/stadt-buerger/neuigkeiten/detailseite/article/aktuelle-lage-corona-virus.html"
"Evangelischer Kindergarten Tabrock",8.1158726,51.5799133,c(8.1158726, 51.5799133, 0),"https://www.soester-anzeiger.de/lokales/kreis-soest/corona-kreis-soest-schule-quarantaene-faelle-test-jahrgangsstufe-bayern-panne-coronavirus-13859062.html"
"ungenannte Kita in Uetersen",9.6763338,53.6872441,c(9.6763338, 53.6872441, 0),"https://www.sueddeutsche.de/gesundheit/gesundheit-elmshorn-corona-fall-in-kita-mehr-als-40-kinder-in-quarantaene-dpa.urn-newsml-dpa-com-20090101-200814-99-170747"
"Power Pänz 2001 e.V.",7.1659117,50.7128029,c(7.1659117, 50.7128029, 0),"https://ga.de/bonn/stadt-bonn/corona-an-kita-in-bonn-einrichtung-geschlossen-erzieherin-infiziert_aid-52772409?Echobox=1597418384&utm_medium=Social&utm_source=Twitter"
"Krippe/Außenstelle Kita Wilhelmsstraße",6.59012,51.30926,c(6.59012, 51.30926, 0),"https://www.wz.de/nrw/krefeld/wegen-corona-fall-krefelder-kita-an-der-wilhelmstrasse-geschlossen_aid-52767145"
"namenlose Kita in Werne",7.631431,51.665041,c(7.631431, 51.665041, 0),"https://www.halternerzeitung.de/nachrichten/nach-testpanne-in-bayern-familien-in-werne-und-luenen-wussten-nichts-von-infektion-plus-1546307.html"
"Kindergarten Dom und Meer",9.0740824,54.0815138,c(9.0740824, 54.0815138, 0),"https://www.boyens-medien.de/artikel/dithmarschen/corona-faelle-in-kita-und-zwei-schulen-347692.html"
"IKJG Initiative für Kinder-Jugend-und Gemeinwesenarbeit in Ockershausen e.V.",8.74093,50.79004,c(8.74093, 50.79004, 0),"https://www.op-marburg.de/Marburg/Corona-Faelle-Zwei-Gruppen-in-Kitas-geschlossen"
"AWO Kindertagesstätte ""Haus der kleinen Strolche""",11.736087,53.0041858,c(11.736087, 53.0041858, 0),"https://www.maz-online.de/Lokales/Prignitz/Perleberg/Corona-in-Wittenberge-Kinder-positiv-getestet-Schule-und-Kita-geschlossen"
"Kindergarten Kunterbunt",8.700574,50.8626745,c(8.700574, 50.8626745, 0),"https://www.op-marburg.de/Marburg/Corona-Faelle-Zwei-Gruppen-in-Kitas-geschlossen"
"unbenannte Kita in Oberhausen",6.8637765,51.4963341,c(6.8637765, 51.4963341, 0),"https://www.waz.de/staedte/oberhausen/kitakind-in-oberhausen-positiv-auf-das-coronavirus-getestet-id230188674.html"
"unbenannte Kita in Hüllhorst",8.67466,52.2701609,c(8.67466, 52.2701609, 0),"https://www.nw.de/lokal/kreis_minden_luebbecke/pr_oldendorf/22844298_Corona-Faelle-an-mehreren-Schulen-und-Kitas-im-Kreis.html"
"Städtischer Kindergarten Die kleinen Strolche",8.639929,51.3744074,c(8.639929, 51.3744074, 0),"https://www.wp.de/staedte/altkreis-brilon/corona-fall-in-brilon-hoppecke-54-kinder-unter-quarantaene-id230201910.html"
"KiTa & Hort Lindenspatzen",14.5364119,52.2408166,c(14.5364119, 52.2408166, 0),"https://www.moz.de/landkreise/oder-spree/beeskow/artikel2/dg/0/1/1820142/"
"Integrierte Kindertagesstätte Verein zur Förderung der Waldorfpädagogik e.V.",8.0167783,50.8730176,c(8.0167783, 50.8730176, 0),"https://www.waz.de/staedte/siegerland/corona-in-siegen-fuenf-klassen-koennen-wieder-in-die-schule-id230192194.html"
"Katholischer Kindergarten St. Peter (Duisburg)",6.7132646,51.4054683,c(6.7132646, 51.4054683, 0),"https://rp-online.de/nrw/staedte/duisburg/duisburg-fuenf-schulen-melden-corona-faelle-kita-geschlossen_aid-52837795"
"Kindergarten Zwergenland (Dortmund)",7.4883356,51.5283,c(7.4883356, 51.5283, 0),"https://www.ruhrnachrichten.de/dortmund/kita-in-dortmund-bleibt-nach-corona-verdachtsfall-geschlossen-1547442.html"
"Kinderstube",7.4401233,51.5067653,c(7.4401233, 51.5067653, 0),"https://www.ruhrnachrichten.de/dortmund/kita-in-dortmund-bleibt-nach-corona-verdachtsfall-geschlossen-1547442.html"
"FABIDO-Kita Erbpachtstraße (Dortmund)",7.55828,51.50131,c(7.55828, 51.50131, 0),"https://www.ruhrnachrichten.de/dortmund/kita-in-dortmund-bleibt-nach-corona-verdachtsfall-geschlossen-1547442.html"
"Kindergarten Spatzennest (Saulheim)",8.13497,49.86564,c(8.13497, 49.86564, 0),"https://www.allgemeine-zeitung.de/lokales/alzey/alzey/corona-falle-an-kitas-und-schulen-im-alzeyer-land_22121695"
"Kindergarten Nach dem alten Schloß",8.1936426,49.7862594,c(8.1936426, 49.7862594, 0),"https://www.allgemeine-zeitung.de/lokales/alzey/alzey/corona-falle-an-kitas-und-schulen-im-alzeyer-land_22121695"
"Montessori Kindergarten Im Gustav Heinemann Haus",7.04378,50.75283,c(7.04378, 50.75283, 0),"https://ga.de/bonn/stadt-bonn/coronavirus-in-kita-in-bonn-erzieherin-positiv-getestet-montessori-kindergarten-betroffen_aid-52856995"
"Rasselbande gGmbH",9.43681,48.65316,c(9.43681, 48.65316, 0),"https://www.teckbote.de/startseite_artikel,-kirchheimer-kita-meldet-corona-fall-_arid,253778.html"
"Caritas-Kita ""Arche Noah"" (Wülfrath)",7.0265699,51.2826639,c(7.0265699, 51.2826639, 0),"https://www.supertipp-online.de/2020/08/17/wuelfrath-corona-fall-im-caritas-kindergarten-arche-noah/"
"namenlose Kita in Bedburg",6.5711524,50.989348,c(6.5711524, 50.989348, 0),"https://www.radioerft.de/artikel/rhein-erft-coronafaelle-in-schulen-und-einer-kita-685934.html"
"Marburger Eltern-Kind-Verein e.V.",8.7791518,50.816359,c(8.7791518, 50.816359, 0),"https://www.mittelhessen.de/lokales/marburg-biedenkopf/marburg/quarantane-fur-die-quarknasen-in-marburg_22124053"
"Lebenshilfe Kleve - Kita Lebensquelle",6.060751,51.786385,c(6.060751, 51.786385, 0),"https://www.niederrhein-nachrichten.de/2020/08/17/aktueller-stand-der-corona-infektionen-im-kreis-kleve-40/"
"Kita Pfützenhüpfer (Lüdenscheid)",7.6433583,51.2244161,c(7.6433583, 51.2244161, 0),"https://www.come-on.de/luedenscheid/gesundheitsamt-bestaetigt-corona-fall-kita-luedenscheid-13862081.html?=djkfjdfjgdfjgldfkgfjgl&fbclid=IwAR0ZN3lisrqb95YLxsORQKMPzknJsk0C9KHfT4z8DZY38ILq2mvub1mPWRk"
"Städtische Kindertageseinrichtung Sterntaler",6.7556244,50.9027684,c(6.7556244, 50.9027684, 0),"https://www.radioerft.de/artikel/frechen-coronafall-in-kita-in-grefrath-688226.html"
"Elterninitiative Kindergarten Moers-Schwafheim e.V.",6.64963,51.42242,c(6.64963, 51.42242, 0),"https://rp-online.de/nrw/staedte/moers/corona-moers-kita-bis-september-geschlossen-erzieherin-positiv-getestet_aid-52849987"
"AWO-Kita Heidestraße",8.76478,52.08165,c(8.76478, 52.08165, 0),"https://www.radiolippe.de/nachrichten/lippe/detailansicht/neue-coronafaelle-in-detmolder-berufskolleg-und-bad-salzufler-kita.html"
"Kath. Kindergarten St. Cyriakus",6.9284546,51.5210695,c(6.9284546, 51.5210695, 0),"https://www.waz.de/staedte/bottrop/erzieherin-mit-corona-infiziert-bottroper-kita-geschlossen-id230206842.html"
"Kindergarten Leinenborn (Bad Sobernheim)",7.671041,49.7886694,c(7.671041, 49.7886694, 0),"https://www.rhein-zeitung.de/region/aus-den-lokalredaktionen/oeffentlicher-anzeiger_artikel,-kitakind-in-sobernheim-positiv-auf-corona-getestet-gesundheitsamt-kreuznach-schickt-erzieherinnen-un-_arid,2153906.html"
"Kindertagesstätte Kunterbunt",8.7326235,50.1752714,c(8.7326235, 50.1752714, 0),"https://www.wetteraukreis.de/aktuelles/pressemitteilungen/detail/news/coronafall-in-kita-kunterbunt-in-bad-vilbel/"
"AWO Kindertagesstätte und Familienzentrum Bachstraße, Lotte",7.92414,52.27667,c(7.92414, 52.27667, 0),"https://www.noz.de/lokales/lotte/artikel/2108776/corona-ausbruch-in-lotter-kita-80-kinder-in-quarantaene?amp&__twitter_impression=true"
"Evangelischer Kindergarten Liebenau",9.2865805,51.4960051,c(9.2865805, 51.4960051, 0),"keine Internetquelle"
"AWO Kindertagesstätte Glück Auf",6.62322,50.58147,c(6.62322, 50.58147, 0),"https://www.ksta.de/region/euskirchen-eifel/mechernich/-covid-19-fall-in-mechernicher-kita-152-kinder-und-39-erzieherinnen-in-quarantaene-37226538"
"AWO Kindertagesstätte und Familienzentrum Regenbogen",6.6508599,50.5889579,c(6.6508599, 50.5889579, 0),"https://www.ksta.de/region/euskirchen-eifel/mechernich/-covid-19-fall-in-mechernicher-kita-152-kinder-und-39-erzieherinnen-in-quarantaene-37226538"
"Katholische Kindertagesstätte St. Marien",9.1210794,51.4068425,c(9.1210794, 51.4068425, 0),"keine Internetquelle"
"Kita Parkstraße",8.5655931,49.9713557,c(8.5655931, 49.9713557, 0),"https://www.hessenschau.de/panorama/coronavirus--unfallzahlen-sinken-auf-rekordtief--homberger-schulklasse-in-quarantaene--167-neuinfektionen-kein-todesfall-,corona-hessen-ticker-358.html"
"Städt. Kita Rigalsche Wiese (Bonn)",7.15769,50.67803,c(7.15769, 50.67803, 0),"https://ga.de/bonn/bad-godesberg/coronavirus-in-bonn-erzieherin-in-bad-godesberg-infiziert_aid-52895845?utm_source=twitter&utm_medium=referral&utm_campaign=share"
"Familienzentrum Arche Noah - Hünsborn",7.8938251,50.937655,c(7.8938251, 50.937655, 0),"https://www.wp.de/staedte/kreis-olpe/wenden-kita-arche-noah-wegen-corona-fall-geschlossen-id230229520.html"
"Kindertagesstätte Sonnenhaus",6.6842396,51.0340487,c(6.6842396, 51.0340487, 0),"https://www.wa.de/hamm/coronavirus-hamm-schueler-infiziert-stadt-stellt-sich-ueber-1500-tests-13863907.html"
"Städt. Kindertageseinrichtung Märklinstraße (Krefeld)",6.5625439,51.3189127,c(6.5625439, 51.3189127, 0),"https://rp-online.de/nrw/staedte/krefeld/krefeld-fuenf-neue-corona-faelle-vier-erkrankte-auf-intensivstation_aid-52900133"
"Städt. Familienzentrum KiKo Herten",7.111274,51.6128284,c(7.111274, 51.6128284, 0),"https://www.24vest.de/herten/herten-corona-massentest-kita-kiko-langenbochum-drk-erzieher-kinder-90028291.html"
