value,name
58,Groß Kreutz (Havel)/Urnenwahlbezirk 701
59,Groß Kreutz (Havel)/Urnenwahlbezirk 702
60,Groß Kreutz (Havel)/Urnenwahlbezirk 703
61,Groß Kreutz (Havel)/Urnenwahlbezirk 704
62,Groß Kreutz (Havel)/Urnenwahlbezirk 705
63,Groß Kreutz (Havel)/Urnenwahlbezirk 706
64,Groß Kreutz (Havel)/Urnenwahlbezirk 707
65,Groß Kreutz (Havel)/Urnenwahlbezirk 708
66,Jüterbog/Briefwahlbezirk 9090
67,Jüterbog/Briefwahlbezirk 9091
68,Jüterbog/Briefwahlbezirk 9092
69,Jüterbog/Briefwahlbezirk 9093
70,Jüterbog/Briefwahlbezirk 9094
71,Jüterbog/Urnenwahlbezirk 1
72,Jüterbog/Urnenwahlbezirk 11
73,Jüterbog/Urnenwahlbezirk 12
74,Jüterbog/Urnenwahlbezirk 13
75,Jüterbog/Urnenwahlbezirk 14
76,Jüterbog/Urnenwahlbezirk 15
77,Jüterbog/Urnenwahlbezirk 16
78,Jüterbog/Urnenwahlbezirk 18
79,Jüterbog/Urnenwahlbezirk 19
80,Jüterbog/Urnenwahlbezirk 2
81,Jüterbog/Urnenwahlbezirk 20
82,Jüterbog/Urnenwahlbezirk 3
83,Jüterbog/Urnenwahlbezirk 4
84,Jüterbog/Urnenwahlbezirk 5
85,Jüterbog/Urnenwahlbezirk 7
86,Jüterbog/Urnenwahlbezirk 8
87,Jüterbog/Urnenwahlbezirk 9
88,Kloster Lehnin/Briefwahlbezirk 9034
89,Kloster Lehnin/Briefwahlbezirk 9035
90,Kloster Lehnin/Briefwahlbezirk 9036
91,Kloster Lehnin/Urnenwahlbezirk 801
92,Kloster Lehnin/Urnenwahlbezirk 802
93,Kloster Lehnin/Urnenwahlbezirk 803
94,Kloster Lehnin/Urnenwahlbezirk 804
95,Kloster Lehnin/Urnenwahlbezirk 805
96,Kloster Lehnin/Urnenwahlbezirk 806
97,Kloster Lehnin/Urnenwahlbezirk 807
98,Kloster Lehnin/Urnenwahlbezirk 808
99,Kloster Lehnin/Urnenwahlbezirk 809
100,Kloster Lehnin/Urnenwahlbezirk 810
101,Kloster Lehnin/Urnenwahlbezirk 811
102,Kloster Lehnin/Urnenwahlbezirk 812
103,Kloster Lehnin/Urnenwahlbezirk 813
104,Kloster Lehnin/Urnenwahlbezirk 814
105,Kloster Lehnin/Urnenwahlbezirk 815
106,Kloster Lehnin/Urnenwahlbezirk 816
107,Kloster Lehnin/Urnenwahlbezirk 817
108,Milower Land/Briefwahlbezirk 9084
109,Milower Land/Briefwahlbezirk 9085
110,Milower Land/Urnenwahlbezirk 1
111,Milower Land/Urnenwahlbezirk 10
112,Milower Land/Urnenwahlbezirk 2
113,Milower Land/Urnenwahlbezirk 3
114,Milower Land/Urnenwahlbezirk 4
115,Milower Land/Urnenwahlbezirk 5
116,Milower Land/Urnenwahlbezirk 6
117,Milower Land/Urnenwahlbezirk 7
118,Milower Land/Urnenwahlbezirk 8
119,Milower Land/Urnenwahlbezirk 9
120,Niedergörsdorf/Briefwahlbezirk 9097
121,Niedergörsdorf/Urnenwahlbezirk 1
122,Niedergörsdorf/Urnenwahlbezirk 10
123,Niedergörsdorf/Urnenwahlbezirk 11
124,Niedergörsdorf/Urnenwahlbezirk 12
125,Niedergörsdorf/Urnenwahlbezirk 13
126,Niedergörsdorf/Urnenwahlbezirk 2
127,Niedergörsdorf/Urnenwahlbezirk 3
128,Niedergörsdorf/Urnenwahlbezirk 4
129,Niedergörsdorf/Urnenwahlbezirk 5
130,Niedergörsdorf/Urnenwahlbezirk 6
131,Niedergörsdorf/Urnenwahlbezirk 7
132,Niedergörsdorf/Urnenwahlbezirk 8
133,Niedergörsdorf/Urnenwahlbezirk 9
134,Premnitz/Briefwahlbezirk 9080
135,Premnitz/Briefwahlbezirk 9081
136,Premnitz/Urnenwahlbezirk 1
137,Premnitz/Urnenwahlbezirk 2
138,Premnitz/Urnenwahlbezirk 3
139,Premnitz/Urnenwahlbezirk 4
140,Premnitz/Urnenwahlbezirk 5
141,Premnitz/Urnenwahlbezirk 6
142,Premnitz/Urnenwahlbezirk 7
143,Rathenow/Briefwahlbezirk 9070
144,Rathenow/Briefwahlbezirk 9071
145,Rathenow/Briefwahlbezirk 9072
146,Rathenow/Briefwahlbezirk 9073
147,Rathenow/Briefwahlbezirk 9074
148,Rathenow/Briefwahlbezirk 9075
149,Rathenow/Briefwahlbezirk 9076
150,Rathenow/Briefwahlbezirk 9077
151,Rathenow/Urnenwahlbezirk 1
152,Rathenow/Urnenwahlbezirk 10
153,Rathenow/Urnenwahlbezirk 11
154,Rathenow/Urnenwahlbezirk 12
155,Rathenow/Urnenwahlbezirk 13
156,Rathenow/Urnenwahlbezirk 14
157,Rathenow/Urnenwahlbezirk 15
158,Rathenow/Urnenwahlbezirk 16
159,Rathenow/Urnenwahlbezirk 17
160,Rathenow/Urnenwahlbezirk 18
161,Rathenow/Urnenwahlbezirk 19
162,Rathenow/Urnenwahlbezirk 2
163,Rathenow/Urnenwahlbezirk 20
164,Rathenow/Urnenwahlbezirk 21
165,Rathenow/Urnenwahlbezirk 22
166,Rathenow/Urnenwahlbezirk 23
167,Rathenow/Urnenwahlbezirk 3
168,Rathenow/Urnenwahlbezirk 4
169,Rathenow/Urnenwahlbezirk 5
170,Rathenow/Urnenwahlbezirk 6
171,Rathenow/Urnenwahlbezirk 7
172,Rathenow/Urnenwahlbezirk 8
173,Rathenow/Urnenwahlbezirk 9
174,Seddiner See/Briefwahlbezirk 9038
175,Seddiner See/Urnenwahlbezirk 2001
176,Seddiner See/Urnenwahlbezirk 2002
177,Seddiner See/Urnenwahlbezirk 2003
178,Seddiner See/Urnenwahlbezirk 2004
179,Stadt Brandenburg an der Havel/Briefwahlbezirk 9001
180,Stadt Brandenburg an der Havel/Briefwahlbezirk 9002
181,Stadt Brandenburg an der Havel/Briefwahlbezirk 9003
182,Stadt Brandenburg an der Havel/Briefwahlbezirk 9004
183,Stadt Brandenburg an der Havel/Briefwahlbezirk 9005
184,Stadt Brandenburg an der Havel/Briefwahlbezirk 9006
185,Stadt Brandenburg an der Havel/Briefwahlbezirk 9007
186,Stadt Brandenburg an der Havel/Briefwahlbezirk 9008
187,Stadt Brandenburg an der Havel/Briefwahlbezirk 9009
188,Stadt Brandenburg an der Havel/Briefwahlbezirk 9010
189,Stadt Brandenburg an der Havel/Briefwahlbezirk 9011
190,Stadt Brandenburg an der Havel/Briefwahlbezirk 9012
191,Stadt Brandenburg an der Havel/Briefwahlbezirk 9013
192,Stadt Brandenburg an der Havel/Briefwahlbezirk 9014
193,Stadt Brandenburg an der Havel/Briefwahlbezirk 9015
194,Stadt Brandenburg an der Havel/Briefwahlbezirk 9016
195,Stadt Brandenburg an der Havel/Urnenwahlbezirk 101
196,Stadt Brandenburg an der Havel/Urnenwahlbezirk 102
197,Stadt Brandenburg an der Havel/Urnenwahlbezirk 103
198,Stadt Brandenburg an der Havel/Urnenwahlbezirk 104
199,Stadt Brandenburg an der Havel/Urnenwahlbezirk 105
200,Stadt Brandenburg an der Havel/Urnenwahlbezirk 201
201,Stadt Brandenburg an der Havel/Urnenwahlbezirk 202
202,Stadt Brandenburg an der Havel/Urnenwahlbezirk 203
203,Stadt Brandenburg an der Havel/Urnenwahlbezirk 204
204,Stadt Brandenburg an der Havel/Urnenwahlbezirk 206
205,Stadt Brandenburg an der Havel/Urnenwahlbezirk 207
206,Stadt Brandenburg an der Havel/Urnenwahlbezirk 208
207,Stadt Brandenburg an der Havel/Urnenwahlbezirk 209
208,Stadt Brandenburg an der Havel/Urnenwahlbezirk 210
209,Stadt Brandenburg an der Havel/Urnenwahlbezirk 301
210,Stadt Brandenburg an der Havel/Urnenwahlbezirk 302
211,Stadt Brandenburg an der Havel/Urnenwahlbezirk 303
212,Stadt Brandenburg an der Havel/Urnenwahlbezirk 304
213,Stadt Brandenburg an der Havel/Urnenwahlbezirk 305
214,Stadt Brandenburg an der Havel/Urnenwahlbezirk 306
215,Stadt Brandenburg an der Havel/Urnenwahlbezirk 308
216,Stadt Brandenburg an der Havel/Urnenwahlbezirk 309
217,Stadt Brandenburg an der Havel/Urnenwahlbezirk 310
218,Stadt Brandenburg an der Havel/Urnenwahlbezirk 311
219,Stadt Brandenburg an der Havel/Urnenwahlbezirk 312
220,Stadt Brandenburg an der Havel/Urnenwahlbezirk 313
221,Stadt Brandenburg an der Havel/Urnenwahlbezirk 314
222,Stadt Brandenburg an der Havel/Urnenwahlbezirk 315
223,Stadt Brandenburg an der Havel/Urnenwahlbezirk 316
224,Stadt Brandenburg an der Havel/Urnenwahlbezirk 317
225,Stadt Brandenburg an der Havel/Urnenwahlbezirk 318
226,Stadt Brandenburg an der Havel/Urnenwahlbezirk 401
227,Stadt Brandenburg an der Havel/Urnenwahlbezirk 402
228,Stadt Brandenburg an der Havel/Urnenwahlbezirk 403
229,Stadt Brandenburg an der Havel/Urnenwahlbezirk 405
230,Stadt Brandenburg an der Havel/Urnenwahlbezirk 406
231,Stadt Brandenburg an der Havel/Urnenwahlbezirk 501
232,Stadt Brandenburg an der Havel/Urnenwahlbezirk 502
233,Stadt Brandenburg an der Havel/Urnenwahlbezirk 504
234,Stadt Brandenburg an der Havel/Urnenwahlbezirk 505
235,Stadt Brandenburg an der Havel/Urnenwahlbezirk 507
236,Stadt Brandenburg an der Havel/Urnenwahlbezirk 508
237,Stadt Brandenburg an der Havel/Urnenwahlbezirk 510
238,Stadt Brandenburg an der Havel/Urnenwahlbezirk 601
239,Stadt Brandenburg an der Havel/Urnenwahlbezirk 603
240,Stadt Brandenburg an der Havel/Urnenwahlbezirk 604
241,Stadt Brandenburg an der Havel/Urnenwahlbezirk 606
242,Stadt Brandenburg an der Havel/Urnenwahlbezirk 607
243,Stadt Brandenburg an der Havel/Urnenwahlbezirk 608
244,Stadt Brandenburg an der Havel/Urnenwahlbezirk 609
245,Stadt Brandenburg an der Havel/Urnenwahlbezirk 701
246,Stadt Brandenburg an der Havel/Urnenwahlbezirk 702
247,Stadt Brandenburg an der Havel/Urnenwahlbezirk 703
248,Stadt Brandenburg an der Havel/Urnenwahlbezirk 704
249,Stadt Brandenburg an der Havel/Urnenwahlbezirk 705
250,Stadt Brandenburg an der Havel/Urnenwahlbezirk 801
251,Stadt Brandenburg an der Havel/Urnenwahlbezirk 802
252,Treuenbrietzen/Briefwahlbezirk 9040
253,Treuenbrietzen/Briefwahlbezirk 9041
254,Treuenbrietzen/Urnenwahlbezirk 1401
255,Treuenbrietzen/Urnenwahlbezirk 1402
256,Treuenbrietzen/Urnenwahlbezirk 1403
257,Treuenbrietzen/Urnenwahlbezirk 1404
258,Treuenbrietzen/Urnenwahlbezirk 1405
259,Treuenbrietzen/Urnenwahlbezirk 1406
260,Treuenbrietzen/Urnenwahlbezirk 1407
261,Treuenbrietzen/Urnenwahlbezirk 1408
262,Treuenbrietzen/Urnenwahlbezirk 1409
263,Treuenbrietzen/Urnenwahlbezirk 1410
264,Treuenbrietzen/Urnenwahlbezirk 1411
265,Treuenbrietzen/Urnenwahlbezirk 1412
266,Treuenbrietzen/Urnenwahlbezirk 1413
267,Werder (Havel)/Briefwahlbezirk 9044
268,Werder (Havel)/Briefwahlbezirk 9045
269,Werder (Havel)/Briefwahlbezirk 9046
270,Werder (Havel)/Briefwahlbezirk 9047
271,Werder (Havel)/Briefwahlbezirk 9048
272,Werder (Havel)/Briefwahlbezirk 9049
273,Werder (Havel)/Briefwahlbezirk 9050
274,Werder (Havel)/Briefwahlbezirk 9051
275,Werder (Havel)/Briefwahlbezirk 9052
276,Werder (Havel)/Briefwahlbezirk 9053
277,Werder (Havel)/Urnenwahlbezirk 1500
278,Werder (Havel)/Urnenwahlbezirk 1501
279,Werder (Havel)/Urnenwahlbezirk 1502
280,Werder (Havel)/Urnenwahlbezirk 1503
281,Werder (Havel)/Urnenwahlbezirk 1504
282,Werder (Havel)/Urnenwahlbezirk 1505
283,Werder (Havel)/Urnenwahlbezirk 1506
284,Werder (Havel)/Urnenwahlbezirk 1507
285,Werder (Havel)/Urnenwahlbezirk 1508
286,Werder (Havel)/Urnenwahlbezirk 1509
287,Werder (Havel)/Urnenwahlbezirk 1510
288,Werder (Havel)/Urnenwahlbezirk 1511
289,Werder (Havel)/Urnenwahlbezirk 1512
290,Werder (Havel)/Urnenwahlbezirk 1514
291,Werder (Havel)/Urnenwahlbezirk 1515
292,Werder (Havel)/Urnenwahlbezirk 1516
293,Werder (Havel)/Urnenwahlbezirk 1517
294,Werder (Havel)/Urnenwahlbezirk 1519
295,Werder (Havel)/Urnenwahlbezirk 1521
296,Werder (Havel)/Urnenwahlbezirk 1522
297,Werder (Havel)/Urnenwahlbezirk 1523
298,Werder (Havel)/Urnenwahlbezirk 1524
299,Wiesenburg/Mark/Briefwahlbezirk 9055
300,Wiesenburg/Mark/Briefwahlbezirk 9056
301,Wiesenburg/Mark/Urnenwahlbezirk 1601
302,Wiesenburg/Mark/Urnenwahlbezirk 1602
303,Wiesenburg/Mark/Urnenwahlbezirk 1603
304,Wiesenburg/Mark/Urnenwahlbezirk 1604
305,Wiesenburg/Mark/Urnenwahlbezirk 1605
306,Wiesenburg/Mark/Urnenwahlbezirk 1606
307,Wiesenburg/Mark/Urnenwahlbezirk 1607
308,Wiesenburg/Mark/Urnenwahlbezirk 1608
309,Wiesenburg/Mark/Urnenwahlbezirk 1609
310,Wiesenburg/Mark/Urnenwahlbezirk 1610
311,Wiesenburg/Mark/Urnenwahlbezirk 1611
312,Wiesenburg/Mark/Urnenwahlbezirk 1612
313,Wiesenburg/Mark/Urnenwahlbezirk 1613
314,Wiesenburg/Mark/Urnenwahlbezirk 1614
315,Wiesenburg/Mark/Urnenwahlbezirk 1617
