rn,Wahlkreis 60 (alle Wahlbezirke),Amt Beetzsee/Briefwahlbezirk 9058,Amt Beetzsee/Briefwahlbezirk 9059,Amt Brück/Briefwahlbezirk 9061,Amt Brück/Briefwahlbezirk 9062,Amt Brück/Briefwahlbezirk 9063,Amt Niemegk/Briefwahlbezirk 9065,Amt Wusterwitz/Briefwahlbezirk 9067,Amt Ziesar/Briefwahlbezirk 9069,Bad Belzig/Urnenwahlbezirk 301,Bad Belzig/Urnenwahlbezirk 302,Bad Belzig/Urnenwahlbezirk 303,Bad Belzig/Urnenwahlbezirk 304,Bad Belzig/Urnenwahlbezirk 305,Bad Belzig/Urnenwahlbezirk 306,Bad Belzig/Urnenwahlbezirk 307,Bad Belzig/Urnenwahlbezirk 308,Bad Belzig/Urnenwahlbezirk 309,Bad Belzig/Urnenwahlbezirk 310,Bad Belzig/Urnenwahlbezirk 311,Bad Belzig/Urnenwahlbezirk 312,Bad Belzig/Urnenwahlbezirk 313,Bad Belzig/Urnenwahlbezirk 314,Bad Belzig/Urnenwahlbezirk 315,Bad Belzig/Urnenwahlbezirk 316,Bad Belzig/Urnenwahlbezirk 317,Bad Belzig/Urnenwahlbezirk 318,Bad Belzig/Urnenwahlbezirk 319,Bad Belzig/Urnenwahlbezirk 320,Bad Belzig/Briefwahlbezirk 9025,Bad Belzig/Briefwahlbezirk 9026,Bad Belzig/Briefwahlbezirk 9027,Bad Belzig/Briefwahlbezirk 9028,Beelitz/Urnenwahlbezirk 101,Beelitz/Urnenwahlbezirk 102,Beelitz/Urnenwahlbezirk 103,Beelitz/Urnenwahlbezirk 104,Beelitz/Urnenwahlbezirk 105,Beelitz/Urnenwahlbezirk 106,Beelitz/Urnenwahlbezirk 107,Beelitz/Urnenwahlbezirk 108,Beelitz/Urnenwahlbezirk 109,Beelitz/Urnenwahlbezirk 110,Beelitz/Urnenwahlbezirk 111,Beelitz/Urnenwahlbezirk 112,Beelitz/Urnenwahlbezirk 113,Beelitz/Urnenwahlbezirk 114,Beelitz/Urnenwahlbezirk 115,Beelitz/Urnenwahlbezirk 116,Beelitz/Urnenwahlbezirk 117,Beelitz/Urnenwahlbezirk 118,Beelitz/Briefwahlbezirk 9020,Beelitz/Briefwahlbezirk 9021,Beelitz/Briefwahlbezirk 9022,Stadt Brandenburg an der Havel/Urnenwahlbezirk 101,Stadt Brandenburg an der Havel/Urnenwahlbezirk 102,Stadt Brandenburg an der Havel/Urnenwahlbezirk 103,Stadt Brandenburg an der Havel/Urnenwahlbezirk 104,Stadt Brandenburg an der Havel/Urnenwahlbezirk 105,Stadt Brandenburg an der Havel/Urnenwahlbezirk 201,Stadt Brandenburg an der Havel/Urnenwahlbezirk 202,Stadt Brandenburg an der Havel/Urnenwahlbezirk 203,Stadt Brandenburg an der Havel/Urnenwahlbezirk 204,Stadt Brandenburg an der Havel/Urnenwahlbezirk 206,Stadt Brandenburg an der Havel/Urnenwahlbezirk 207,Stadt Brandenburg an der Havel/Urnenwahlbezirk 208,Stadt Brandenburg an der Havel/Urnenwahlbezirk 209,Stadt Brandenburg an der Havel/Urnenwahlbezirk 210,Stadt Brandenburg an der Havel/Urnenwahlbezirk 301,Stadt Brandenburg an der Havel/Urnenwahlbezirk 302,Stadt Brandenburg an der Havel/Urnenwahlbezirk 303,Stadt Brandenburg an der Havel/Urnenwahlbezirk 304,Stadt Brandenburg an der Havel/Urnenwahlbezirk 305,Stadt Brandenburg an der Havel/Urnenwahlbezirk 306,Stadt Brandenburg an der Havel/Urnenwahlbezirk 308,Stadt Brandenburg an der Havel/Urnenwahlbezirk 309,Stadt Brandenburg an der Havel/Urnenwahlbezirk 310,Stadt Brandenburg an der Havel/Urnenwahlbezirk 311,Stadt Brandenburg an der Havel/Urnenwahlbezirk 312,Stadt Brandenburg an der Havel/Urnenwahlbezirk 313,Stadt Brandenburg an der Havel/Urnenwahlbezirk 314,Stadt Brandenburg an der Havel/Urnenwahlbezirk 315,Stadt Brandenburg an der Havel/Urnenwahlbezirk 316,Stadt Brandenburg an der Havel/Urnenwahlbezirk 317,Stadt Brandenburg an der Havel/Urnenwahlbezirk 318,Stadt Brandenburg an der Havel/Urnenwahlbezirk 401,Stadt Brandenburg an der Havel/Urnenwahlbezirk 402,Stadt Brandenburg an der Havel/Urnenwahlbezirk 403,Stadt Brandenburg an der Havel/Urnenwahlbezirk 405,Stadt Brandenburg an der Havel/Urnenwahlbezirk 406,Stadt Brandenburg an der Havel/Urnenwahlbezirk 501,Stadt Brandenburg an der Havel/Urnenwahlbezirk 502,Stadt Brandenburg an der Havel/Urnenwahlbezirk 504,Stadt Brandenburg an der Havel/Urnenwahlbezirk 505,Stadt Brandenburg an der Havel/Urnenwahlbezirk 507,Stadt Brandenburg an der Havel/Urnenwahlbezirk 508,Stadt Brandenburg an der Havel/Urnenwahlbezirk 510,Stadt Brandenburg an der Havel/Urnenwahlbezirk 601,Stadt Brandenburg an der Havel/Urnenwahlbezirk 603,Stadt Brandenburg an der Havel/Urnenwahlbezirk 604,Stadt Brandenburg an der Havel/Urnenwahlbezirk 606,Stadt Brandenburg an der Havel/Urnenwahlbezirk 607,Stadt Brandenburg an der Havel/Urnenwahlbezirk 608,Stadt Brandenburg an der Havel/Urnenwahlbezirk 609,Stadt Brandenburg an der Havel/Urnenwahlbezirk 701,Stadt Brandenburg an der Havel/Urnenwahlbezirk 702,Stadt Brandenburg an der Havel/Urnenwahlbezirk 703,Stadt Brandenburg an der Havel/Urnenwahlbezirk 704,Stadt Brandenburg an der Havel/Urnenwahlbezirk 705,Stadt Brandenburg an der Havel/Urnenwahlbezirk 801,Stadt Brandenburg an der Havel/Urnenwahlbezirk 802,Stadt Brandenburg an der Havel/Briefwahlbezirk 9001,Stadt Brandenburg an der Havel/Briefwahlbezirk 9002,Stadt Brandenburg an der Havel/Briefwahlbezirk 9003,Stadt Brandenburg an der Havel/Briefwahlbezirk 9004,Stadt Brandenburg an der Havel/Briefwahlbezirk 9005,Stadt Brandenburg an der Havel/Briefwahlbezirk 9006,Stadt Brandenburg an der Havel/Briefwahlbezirk 9007,Stadt Brandenburg an der Havel/Briefwahlbezirk 9008,Stadt Brandenburg an der Havel/Briefwahlbezirk 9009,Stadt Brandenburg an der Havel/Briefwahlbezirk 9010,Stadt Brandenburg an der Havel/Briefwahlbezirk 9011,Stadt Brandenburg an der Havel/Briefwahlbezirk 9012,Stadt Brandenburg an der Havel/Briefwahlbezirk 9013,Stadt Brandenburg an der Havel/Briefwahlbezirk 9014,Stadt Brandenburg an der Havel/Briefwahlbezirk 9015,Stadt Brandenburg an der Havel/Briefwahlbezirk 9016,Groß Kreutz (Havel)/Urnenwahlbezirk 701,Groß Kreutz (Havel)/Urnenwahlbezirk 702,Groß Kreutz (Havel)/Urnenwahlbezirk 703,Groß Kreutz (Havel)/Urnenwahlbezirk 704,Groß Kreutz (Havel)/Urnenwahlbezirk 705,Groß Kreutz (Havel)/Urnenwahlbezirk 706,Groß Kreutz (Havel)/Urnenwahlbezirk 707,Groß Kreutz (Havel)/Urnenwahlbezirk 708,Groß Kreutz (Havel)/Briefwahlbezirk 9030,Groß Kreutz (Havel)/Briefwahlbezirk 9031,Groß Kreutz (Havel)/Briefwahlbezirk 9032,Jüterbog/Urnenwahlbezirk 1,Jüterbog/Urnenwahlbezirk 2,Jüterbog/Urnenwahlbezirk 3,Jüterbog/Urnenwahlbezirk 4,Jüterbog/Urnenwahlbezirk 5,Jüterbog/Urnenwahlbezirk 7,Jüterbog/Urnenwahlbezirk 8,Jüterbog/Urnenwahlbezirk 9,Jüterbog/Urnenwahlbezirk 11,Jüterbog/Urnenwahlbezirk 12,Jüterbog/Urnenwahlbezirk 13,Jüterbog/Urnenwahlbezirk 14,Jüterbog/Urnenwahlbezirk 15,Jüterbog/Urnenwahlbezirk 16,Jüterbog/Urnenwahlbezirk 18,Jüterbog/Urnenwahlbezirk 19,Jüterbog/Urnenwahlbezirk 20,Jüterbog/Briefwahlbezirk 9090,Jüterbog/Briefwahlbezirk 9091,Jüterbog/Briefwahlbezirk 9092,Jüterbog/Briefwahlbezirk 9093,Jüterbog/Briefwahlbezirk 9094,Kloster Lehnin/Urnenwahlbezirk 801,Kloster Lehnin/Urnenwahlbezirk 802,Kloster Lehnin/Urnenwahlbezirk 803,Kloster Lehnin/Urnenwahlbezirk 804,Kloster Lehnin/Urnenwahlbezirk 805,Kloster Lehnin/Urnenwahlbezirk 806,Kloster Lehnin/Urnenwahlbezirk 807,Kloster Lehnin/Urnenwahlbezirk 808,Kloster Lehnin/Urnenwahlbezirk 809,Kloster Lehnin/Urnenwahlbezirk 810,Kloster Lehnin/Urnenwahlbezirk 811,Kloster Lehnin/Urnenwahlbezirk 812,Kloster Lehnin/Urnenwahlbezirk 813,Kloster Lehnin/Urnenwahlbezirk 814,Kloster Lehnin/Urnenwahlbezirk 815,Kloster Lehnin/Urnenwahlbezirk 816,Kloster Lehnin/Urnenwahlbezirk 817,Kloster Lehnin/Briefwahlbezirk 9034,Kloster Lehnin/Briefwahlbezirk 9035,Kloster Lehnin/Briefwahlbezirk 9036,Milower Land/Urnenwahlbezirk 1,Milower Land/Urnenwahlbezirk 2,Milower Land/Urnenwahlbezirk 3,Milower Land/Urnenwahlbezirk 4,Milower Land/Urnenwahlbezirk 5,Milower Land/Urnenwahlbezirk 6,Milower Land/Urnenwahlbezirk 7,Milower Land/Urnenwahlbezirk 8,Milower Land/Urnenwahlbezirk 9,Milower Land/Urnenwahlbezirk 10,Milower Land/Briefwahlbezirk 9084,Milower Land/Briefwahlbezirk 9085,Niedergörsdorf/Urnenwahlbezirk 1,Niedergörsdorf/Urnenwahlbezirk 2,Niedergörsdorf/Urnenwahlbezirk 3,Niedergörsdorf/Urnenwahlbezirk 4,Niedergörsdorf/Urnenwahlbezirk 5,Niedergörsdorf/Urnenwahlbezirk 6,Niedergörsdorf/Urnenwahlbezirk 7,Niedergörsdorf/Urnenwahlbezirk 8,Niedergörsdorf/Urnenwahlbezirk 9,Niedergörsdorf/Urnenwahlbezirk 10,Niedergörsdorf/Urnenwahlbezirk 11,Niedergörsdorf/Urnenwahlbezirk 12,Niedergörsdorf/Urnenwahlbezirk 13,Niedergörsdorf/Briefwahlbezirk 9097,Premnitz/Urnenwahlbezirk 1,Premnitz/Urnenwahlbezirk 2,Premnitz/Urnenwahlbezirk 3,Premnitz/Urnenwahlbezirk 4,Premnitz/Urnenwahlbezirk 5,Premnitz/Urnenwahlbezirk 6,Premnitz/Urnenwahlbezirk 7,Premnitz/Briefwahlbezirk 9080,Premnitz/Briefwahlbezirk 9081,Rathenow/Urnenwahlbezirk 1,Rathenow/Urnenwahlbezirk 2,Rathenow/Urnenwahlbezirk 3,Rathenow/Urnenwahlbezirk 4,Rathenow/Urnenwahlbezirk 5,Rathenow/Urnenwahlbezirk 6,Rathenow/Urnenwahlbezirk 7,Rathenow/Urnenwahlbezirk 8,Rathenow/Urnenwahlbezirk 9,Rathenow/Urnenwahlbezirk 10,Rathenow/Urnenwahlbezirk 11,Rathenow/Urnenwahlbezirk 12,Rathenow/Urnenwahlbezirk 13,Rathenow/Urnenwahlbezirk 14,Rathenow/Urnenwahlbezirk 15,Rathenow/Urnenwahlbezirk 16,Rathenow/Urnenwahlbezirk 17,Rathenow/Urnenwahlbezirk 18,Rathenow/Urnenwahlbezirk 19,Rathenow/Urnenwahlbezirk 20,Rathenow/Urnenwahlbezirk 21,Rathenow/Urnenwahlbezirk 22,Rathenow/Urnenwahlbezirk 23,Rathenow/Briefwahlbezirk 9070,Rathenow/Briefwahlbezirk 9071,Rathenow/Briefwahlbezirk 9072,Rathenow/Briefwahlbezirk 9073,Rathenow/Briefwahlbezirk 9074,Rathenow/Briefwahlbezirk 9075,Rathenow/Briefwahlbezirk 9076,Rathenow/Briefwahlbezirk 9077,Seddiner See/Urnenwahlbezirk 2001,Seddiner See/Urnenwahlbezirk 2002,Seddiner See/Urnenwahlbezirk 2003,Seddiner See/Urnenwahlbezirk 2004,Seddiner See/Briefwahlbezirk 9038,Treuenbrietzen/Urnenwahlbezirk 1401,Treuenbrietzen/Urnenwahlbezirk 1402,Treuenbrietzen/Urnenwahlbezirk 1403,Treuenbrietzen/Urnenwahlbezirk 1404,Treuenbrietzen/Urnenwahlbezirk 1405,Treuenbrietzen/Urnenwahlbezirk 1406,Treuenbrietzen/Urnenwahlbezirk 1407,Treuenbrietzen/Urnenwahlbezirk 1408,Treuenbrietzen/Urnenwahlbezirk 1409,Treuenbrietzen/Urnenwahlbezirk 1410,Treuenbrietzen/Urnenwahlbezirk 1411,Treuenbrietzen/Urnenwahlbezirk 1412,Treuenbrietzen/Urnenwahlbezirk 1413,Treuenbrietzen/Briefwahlbezirk 9040,Treuenbrietzen/Briefwahlbezirk 9041,Werder (Havel)/Urnenwahlbezirk 1500,Werder (Havel)/Urnenwahlbezirk 1501,Werder (Havel)/Urnenwahlbezirk 1502,Werder (Havel)/Urnenwahlbezirk 1503,Werder (Havel)/Urnenwahlbezirk 1504,Werder (Havel)/Urnenwahlbezirk 1505,Werder (Havel)/Urnenwahlbezirk 1506,Werder (Havel)/Urnenwahlbezirk 1507,Werder (Havel)/Urnenwahlbezirk 1508,Werder (Havel)/Urnenwahlbezirk 1509,Werder (Havel)/Urnenwahlbezirk 1510,Werder (Havel)/Urnenwahlbezirk 1511,Werder (Havel)/Urnenwahlbezirk 1512,Werder (Havel)/Urnenwahlbezirk 1514,Werder (Havel)/Urnenwahlbezirk 1515,Werder (Havel)/Urnenwahlbezirk 1516,Werder (Havel)/Urnenwahlbezirk 1517,Werder (Havel)/Urnenwahlbezirk 1519,Werder (Havel)/Urnenwahlbezirk 1521,Werder (Havel)/Urnenwahlbezirk 1522,Werder (Havel)/Urnenwahlbezirk 1523,Werder (Havel)/Urnenwahlbezirk 1524,Werder (Havel)/Briefwahlbezirk 9044,Werder (Havel)/Briefwahlbezirk 9045,Werder (Havel)/Briefwahlbezirk 9046,Werder (Havel)/Briefwahlbezirk 9047,Werder (Havel)/Briefwahlbezirk 9048,Werder (Havel)/Briefwahlbezirk 9049,Werder (Havel)/Briefwahlbezirk 9050,Werder (Havel)/Briefwahlbezirk 9051,Werder (Havel)/Briefwahlbezirk 9052,Werder (Havel)/Briefwahlbezirk 9053,Wiesenburg/Mark/Urnenwahlbezirk 1601,Wiesenburg/Mark/Urnenwahlbezirk 1602,Wiesenburg/Mark/Urnenwahlbezirk 1603,Wiesenburg/Mark/Urnenwahlbezirk 1604,Wiesenburg/Mark/Urnenwahlbezirk 1605,Wiesenburg/Mark/Urnenwahlbezirk 1606,Wiesenburg/Mark/Urnenwahlbezirk 1607,Wiesenburg/Mark/Urnenwahlbezirk 1608,Wiesenburg/Mark/Urnenwahlbezirk 1609,Wiesenburg/Mark/Urnenwahlbezirk 1610,Wiesenburg/Mark/Urnenwahlbezirk 1611,Wiesenburg/Mark/Urnenwahlbezirk 1612,Wiesenburg/Mark/Urnenwahlbezirk 1613,Wiesenburg/Mark/Urnenwahlbezirk 1614,Wiesenburg/Mark/Urnenwahlbezirk 1617,Wiesenburg/Mark/Briefwahlbezirk 9055,Wiesenburg/Mark/Briefwahlbezirk 9056
CDU,30094,465,471,270,286,246,1257,528,406,34,38,65,55,68,30,44,25,38,40,8,55,36,35,40,50,36,37,85,41,248,226,273,234,32,50,50,51,49,63,41,50,33,23,27,70,35,36,57,8,35,68,349,355,345,38,54,39,8,35,69,53,41,36,51,31,52,39,25,53,57,41,45,39,56,63,49,64,73,27,38,29,36,66,86,65,66,57,44,36,59,34,35,27,31,44,64,50,47,37,36,51,60,46,31,55,35,35,8,77,79,46,190,194,189,188,172,207,182,199,187,198,179,196,197,198,196,192,8,31,38,53,41,44,49,43,163,136,147,38,28,8,56,74,57,53,28,56,76,33,38,78,49,25,55,47,193,162,160,175,170,60,47,31,35,81,56,42,57,71,39,49,56,8,45,41,45,24,298,325,301,56,77,57,45,52,29,27,8,49,59,298,312,44,61,35,54,8,59,54,50,33,19,47,47,59,875,26,52,34,37,65,46,8,173,170,56,64,35,24,50,83,65,44,79,54,39,31,50,55,34,70,57,49,39,49,63,50,8,151,162,178,170,174,159,164,159,34,39,40,8,151,27,74,44,53,27,64,59,59,8,26,20,59,39,334,367,75,66,33,31,36,36,45,34,69,23,42,58,51,36,66,28,38,41,62,45,8,50,117,108,112,118,114,115,109,94,111,111,66,41,65,76,21,35,54,76,55,57,52,24,64,8,55,361,366
SPD,24502,380,384,221,233,202,1030,431,331,28,31,54,45,56,25,35,21,32,32,4,45,29,29,32,41,30,30,69,34,201,184,223,190,26,41,41,43,40,51,34,41,28,19,22,58,29,30,46,4,29,56,285,290,283,31,45,33,4,29,56,43,34,30,43,25,42,31,21,43,46,34,36,33,46,51,40,53,58,22,31,24,30,54,71,52,52,46,36,30,47,27,29,22,25,36,51,40,40,30,30,42,50,37,25,45,29,29,4,64,65,39,155,158,154,155,141,170,148,164,153,162,147,159,162,162,161,156,4,25,30,44,34,35,40,35,131,109,120,30,23,4,46,60,46,44,23,46,62,28,30,64,40,21,45,39,158,131,130,142,140,49,39,26,29,68,46,34,47,56,31,40,46,4,37,34,37,20,246,266,246,45,64,46,37,41,24,22,4,40,47,243,255,36,51,29,45,4,49,44,41,28,15,38,39,49,717,21,44,27,30,54,37,4,141,138,45,52,29,20,41,67,53,35,64,45,31,26,41,45,27,58,47,40,33,40,51,40,4,124,132,145,140,141,132,133,130,28,32,34,4,123,22,60,35,43,22,52,48,48,4,22,16,47,32,274,300,61,55,26,26,30,30,37,28,56,19,34,48,43,30,54,23,30,34,51,36,4,41,95,87,91,97,94,94,90,76,91,90,53,34,52,62,17,29,44,62,45,46,42,20,52,4,45,296,299
Grüne,17413,271,273,157,166,143,734,308,235,20,23,39,32,40,17,25,15,23,24,2,33,21,20,24,29,21,21,50,24,144,131,160,135,19,29,29,30,29,36,24,29,19,14,15,40,20,21,34,2,20,40,204,207,201,23,31,23,2,20,40,31,24,21,30,17,30,22,15,31,34,24,26,23,32,36,29,38,41,16,23,17,21,39,51,37,37,34,26,21,34,20,20,16,19,25,38,29,27,21,21,30,35,26,19,33,20,20,2,45,46,27,111,113,110,110,100,121,105,117,110,115,105,113,114,116,114,111,2,18,21,31,24,25,29,25,93,77,85,21,16,2,34,43,33,31,16,32,45,19,21,45,28,15,32,27,113,94,92,101,100,35,27,19,20,48,33,25,34,40,23,29,32,2,26,24,26,14,175,189,175,32,45,33,26,30,16,16,2,29,34,174,182,25,36,21,31,2,34,31,30,19,11,27,27,35,510,15,31,20,21,37,27,2,100,99,32,37,20,14,29,49,38,25,46,31,23,19,29,33,20,40,34,29,23,29,36,29,2,89,95,104,99,101,94,95,92,19,22,24,2,87,16,43,25,30,16,37,34,34,2,16,12,34,22,196,213,43,39,19,19,21,21,26,20,40,13,25,34,30,21,39,16,21,24,36,26,2,29,68,62,65,69,66,68,64,55,65,65,39,24,37,44,12,21,31,45,31,34,30,14,37,2,31,211,214
FDP,19761,306,308,177,187,162,826,346,265,23,25,42,36,45,20,29,16,25,26,6,36,24,22,26,32,24,25,55,27,161,148,180,153,21,33,32,34,32,41,28,32,21,15,17,45,22,24,37,6,22,45,229,232,227,25,36,26,6,23,45,35,26,24,34,20,34,25,16,35,37,26,30,25,37,41,32,41,47,19,25,19,24,44,57,42,42,37,29,24,39,22,22,17,20,29,41,32,31,24,24,34,40,30,20,36,24,24,6,51,51,31,125,127,124,124,112,136,119,132,123,130,117,128,129,130,129,125,6,20,24,35,27,29,31,27,105,87,97,25,19,6,38,49,36,35,19,37,50,21,24,51,31,16,36,31,126,105,105,114,113,40,31,21,22,54,36,27,39,45,25,31,37,6,30,26,30,16,197,213,198,36,51,36,30,34,19,19,6,32,39,195,205,29,41,24,36,6,39,35,34,21,13,31,31,39,575,17,35,22,25,42,30,6,114,111,36,42,22,16,32,55,43,29,51,36,25,21,32,36,22,45,39,32,26,31,41,32,6,100,106,116,111,114,105,107,103,21,26,26,6,99,17,49,29,34,19,41,39,39,6,17,14,39,25,220,241,48,44,21,21,24,24,30,23,45,15,27,38,34,24,44,19,24,28,41,30,6,32,77,70,73,78,75,76,73,61,72,73,44,27,42,50,14,24,35,50,36,37,35,16,42,6,36,239,240
Linke,22142,342,345,199,210,182,924,388,298,25,28,49,40,50,22,33,19,28,30,7,41,26,26,30,36,26,27,63,30,181,165,201,172,24,36,36,38,36,46,30,37,25,18,20,51,26,26,42,7,25,50,256,261,254,28,40,29,7,25,50,39,30,26,39,22,38,29,19,39,42,30,32,29,41,46,36,48,52,20,28,21,28,49,64,47,47,42,32,26,42,25,26,20,22,32,46,36,35,27,28,37,44,34,22,40,26,26,7,57,58,35,140,143,139,139,126,152,133,147,138,145,132,143,144,145,144,140,7,23,28,40,30,33,35,31,118,99,108,28,20,7,41,54,41,39,20,41,56,24,28,58,35,19,40,35,141,117,117,127,127,44,35,24,26,60,41,31,42,51,29,35,41,7,34,30,32,17,221,239,221,41,57,41,34,37,21,20,7,36,42,219,230,33,45,26,40,7,44,40,37,25,14,35,35,44,644,19,39,25,27,47,34,7,126,125,41,47,25,18,37,61,48,31,57,40,29,23,36,40,25,51,42,36,29,35,46,36,7,111,118,132,125,127,118,120,116,25,29,30,7,111,20,54,31,39,20,46,44,44,7,20,15,42,29,247,270,55,49,24,24,26,26,32,25,51,16,31,43,38,28,49,20,28,31,45,32,7,37,85,78,81,87,84,85,80,68,81,82,48,30,47,56,16,26,40,56,40,42,39,18,47,7,40,266,269
AfD,27026,422,425,245,258,223,1140,477,367,31,34,58,50,61,27,40,24,35,36,2,50,33,32,36,45,33,34,76,37,222,204,248,210,29,45,45,46,44,56,38,45,30,21,24,63,32,33,51,2,31,62,316,321,314,34,49,35,2,31,63,48,36,33,48,27,47,35,23,48,51,36,41,35,51,56,44,58,65,25,34,26,34,60,79,59,59,51,40,33,52,31,32,25,28,40,58,45,44,34,34,46,55,41,28,50,32,33,2,71,71,42,172,176,172,171,155,188,164,182,171,180,162,176,178,179,178,174,2,28,34,48,37,39,44,37,146,121,133,34,25,2,51,66,51,48,25,51,69,30,34,71,44,23,50,42,175,145,143,157,155,54,42,29,31,74,51,37,52,62,35,44,51,2,41,37,41,22,272,295,272,50,70,51,41,46,26,25,2,45,52,269,282,40,56,32,49,2,54,49,46,30,16,42,42,54,793,24,47,31,34,59,42,2,156,153,50,59,31,22,45,75,59,39,71,49,35,28,45,50,30,63,52,44,35,44,56,45,2,138,146,162,154,156,145,148,143,30,35,36,2,136,25,66,39,48,25,57,54,54,2,24,19,52,35,304,333,67,60,30,29,33,33,41,31,63,20,37,53,46,34,60,25,34,38,56,41,2,45,105,96,102,107,104,104,99,85,101,101,60,37,59,69,19,33,49,69,49,52,47,23,59,2,49,329,332
Tierschutzpartei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Partei,13495,210,211,121,129,111,566,237,182,15,18,30,25,30,14,20,11,18,19,3,25,16,16,19,22,16,16,38,19,111,101,124,105,15,23,22,24,22,28,19,22,15,10,12,31,16,16,26,3,16,31,157,160,156,18,25,18,3,16,31,24,19,16,24,14,23,17,11,24,26,19,20,18,25,28,22,29,32,12,18,12,16,30,39,29,29,26,20,16,26,15,16,12,14,20,29,22,21,16,16,22,27,20,14,25,16,16,3,35,35,21,85,88,85,85,77,94,81,90,85,89,81,88,88,89,89,86,3,14,16,24,19,20,21,19,72,60,65,16,13,3,25,33,25,24,13,25,34,15,16,35,21,11,25,21,86,71,71,79,77,27,21,14,16,36,25,19,26,31,18,21,25,3,20,19,20,11,135,146,135,25,35,25,20,22,13,12,3,22,26,134,140,20,28,16,25,3,26,24,22,15,9,21,21,26,393,11,24,15,16,30,21,3,78,76,25,29,15,11,22,37,29,20,35,25,18,14,22,25,15,31,26,21,18,21,29,22,3,68,72,80,76,77,73,74,71,15,17,19,3,67,12,33,20,24,12,29,26,26,3,12,9,26,17,151,164,34,30,15,14,16,16,20,15,31,10,19,26,23,16,30,13,16,19,27,20,3,22,53,47,50,53,51,51,49,42,50,50,30,19,29,34,10,16,25,35,25,26,24,11,29,3,25,163,165
Freie Wähler,11913,181,183,105,111,96,491,206,158,14,15,25,21,26,11,16,10,15,16,8,21,14,14,16,20,14,15,33,16,96,88,107,90,12,20,20,20,19,24,16,20,13,9,10,28,14,14,22,8,14,27,136,139,134,15,21,15,8,14,26,20,16,14,20,12,20,15,10,20,22,16,17,15,22,24,19,25,27,11,15,11,14,26,34,25,25,22,17,14,22,14,14,10,12,17,25,19,19,15,14,20,24,17,12,21,14,14,8,30,31,19,74,75,73,74,67,81,70,78,73,77,70,75,77,77,77,75,8,13,15,21,16,16,19,16,62,52,58,15,11,8,23,29,21,20,11,22,30,13,15,30,19,10,21,19,75,62,62,67,67,24,19,12,14,31,21,16,22,27,15,19,22,8,17,16,17,10,117,127,117,21,30,21,17,20,11,11,8,19,22,116,121,18,24,14,21,8,22,21,20,13,8,19,19,22,342,10,21,14,15,25,19,8,68,66,21,25,14,9,20,32,25,16,31,21,15,12,20,21,12,28,22,19,15,19,25,19,8,59,64,69,66,67,63,64,61,13,15,16,8,59,11,29,16,20,11,25,23,23,8,10,7,22,15,131,143,29,26,13,12,14,14,17,14,28,9,16,23,20,14,26,11,15,16,24,17,8,20,45,41,44,46,45,45,43,36,44,44,25,16,25,30,9,14,21,30,21,22,20,10,25,8,21,141,143
